"city_code","wages_less0.25","wages_0.25to0.5","wages_0.5to1","wages_1to2","wages_2to3","wages_3to5","wages_5to10","wages_10to15","wages_15to20","wages_20to30","wages_30plus","wages_noWage","wages_avg"
3525607,2.99,2.8,19.04,27.15,8.22,4.8,1.86,0.2,0.14,0.06,0.06,32.68,1.187525
3525706,0.83,1.71,17.36,29.61,10.23,7.12,3.65,0.38,0.31,0.09,0.08,28.64,1.5453875
3525805,2.4,2.29,30.99,23.02,3.93,3.11,1.32,0.21,0.05,0,0,32.67,0.9489625
3525854,1.16,1.16,16.05,35.05,10.58,5.02,3.03,0.58,0.12,0.04,0,27.21,1.449425
3525904,0.33,0.66,10.07,24.19,11.44,10.91,7.94,1.47,1.2,0.57,0.31,30.91,2.388825
3526001,6.92,2.07,22.33,21.58,8.21,5.75,2.5,0.33,0.2,0.11,0.08,29.9,1.2667375
3526100,3.08,3.13,22.78,17.53,5.35,3.6,1.66,0.17,0.07,0.05,0.03,42.54,0.9104875
3526209,1.73,2.43,19.4,20.38,5,3.86,1.61,0.15,0.08,0.04,0.03,45.29,0.9165375
3526308,4.69,3.63,28.45,19.71,5.37,3.41,1.65,0.28,0.12,0.07,0.07,32.55,1.0232625
3526407,0.6,1.55,16.96,33.94,9.77,6.17,2.94,0.28,0.19,0.07,0.02,27.52,1.4469125
3526506,1.56,1.34,12.67,13.35,4.02,3.6,1.25,0.15,0.04,0,0,62.02,0.6682
3526605,2.81,2.44,18.94,19.73,5.3,3.39,1.63,0.24,0.2,0.07,0.11,45.15,0.960025
3526704,1.02,1.79,17.01,29.19,8.98,5.29,2.71,0.31,0.27,0.1,0.09,33.25,1.3520375
3526803,0.74,1.32,13.1,26.31,10.77,7.8,3.92,0.51,0.42,0.14,0.08,34.87,1.5712
3526902,0.7,1.24,13.96,27.48,10.26,7.69,4.26,0.61,0.47,0.21,0.11,33,1.6509
3527009,0.89,2.13,21.24,32.62,8.26,5.94,2.61,0.39,0.22,0.1,0.05,25.53,1.4259125
3527108,0.7,1.05,15.4,27.4,9.44,7.6,4.8,0.69,0.51,0.21,0.11,32.09,1.6931875
3527207,1.46,2.35,16.25,21.75,7.65,6.93,4.36,0.71,0.48,0.18,0.09,37.8,1.5007875
3527256,2.6,2.17,24.52,28.44,8.79,4.87,1.17,0.21,0.16,0.05,0,27.01,1.1941875
3527306,0.35,0.66,9.8,36.93,10.58,6.7,3.98,0.65,0.56,0.29,0.15,29.33,1.75855
3527405,1.14,2.18,22.68,21.64,7.45,5.19,2.54,0.29,0.23,0.05,0.05,36.57,1.194075
3527504,3.4,2.42,26.95,26.65,7.97,4.42,2.52,0.26,0.05,0.05,0.36,24.95,1.34625
3527603,1.43,2.65,14.61,22.63,10.19,6.24,2.84,0.4,0.11,0.06,0.05,38.79,1.2791375
3527702,1.53,2.08,23.95,27.86,8.43,3.52,1.1,0.14,0.07,0.02,0.02,31.27,1.08395
3527801,2.39,2.58,26.44,26.87,4.83,3.57,1.72,0.16,0.08,0,0.05,31.32,1.05855
3527900,3.96,2.72,20.17,25.28,6.13,3.66,1.32,0.21,0.55,0,0.09,35.91,1.098725
3528007,0.78,1.32,15.88,27.82,10.51,6.85,2.63,0.22,0.16,0.09,0.11,33.63,1.3883
3528106,1.55,2.39,28.82,23.74,7.19,5.52,2.59,0.23,0.22,0.1,0.06,27.58,1.2901375
3528205,2.31,2.64,26.14,27.03,6.7,4.37,1.72,0.28,0.28,0.03,0.03,28.47,1.188975
3528304,2.92,2.5,28.96,21.14,8.9,5.67,2.61,0.45,0.24,0.1,0.14,26.36,1.361275
3528403,0.71,1.58,13.77,26,9.28,7.24,2.9,0.23,0.2,0.05,0.05,37.99,1.331325
3528502,0.6,1.13,14.44,23.61,7.55,5.95,4.3,0.75,0.71,0.34,0.2,40.41,1.5804375
3528601,1.75,2.12,25.26,25.04,8.03,4.65,2.25,0.3,0.08,0.04,0.08,30.41,1.218375
3528700,10.19,2.94,17.98,16.45,3.85,3.01,0.39,0.09,0.07,0,0,45.03,0.6875
3528809,2.75,2.55,19.35,25.21,9.86,5.42,2.26,0.29,0.18,0.1,0.06,31.99,1.2832625
3528858,1.59,1.84,21.98,26.78,11.23,6.43,3.34,0.17,0.09,0.26,0.04,26.26,1.479875
3528908,1.92,2.91,23.11,27.36,6.93,3.67,1.05,0.09,0.06,0,0.09,32.83,1.0469875
3529005,0.99,1.44,15.95,25.9,9.1,7.22,4.64,0.78,0.63,0.28,0.14,32.94,1.70005
3529104,4.94,3.97,29.86,24.17,6.23,2.69,1.4,0,0.21,0,0.11,26.42,1.0518375
3529203,3.21,2.45,20.58,22.67,6.48,4.59,2.31,0.21,0.17,0.06,0.03,37.24,1.1104625
3529302,0.52,1.09,14.01,26.32,10.03,6.94,3.45,0.39,0.31,0.12,0.08,36.76,1.4493625
3529401,0.71,1.15,12.85,26.38,9.61,6.96,2.87,0.24,0.12,0.04,0.02,39.05,1.2990625
3529500,1.6,1.86,20.87,28.93,10.87,6.22,1.86,0.36,0.19,0.05,0,27.18,1.35225
3529609,3.95,1.99,22.84,29.75,7.9,5.32,1.93,0.12,0.29,0.03,0.06,25.83,1.2811875
3529658,3.2,2.23,27.4,26.8,6.88,3.92,1.21,0.12,0.06,0,0,28.18,1.0689125
3529708,1.98,3.17,22.84,21.1,8.2,5.42,2.45,0.3,0.25,0.08,0.05,34.17,1.2264375
3529807,1.14,1.55,19.02,29.44,9.56,5.5,2.29,0.19,0.17,0.08,0.03,31.03,1.3061625
3529906,2.57,3.35,23.89,17.53,4.2,2.9,1.48,0.12,0.09,0.07,0.03,43.77,0.8503625
3530003,3.45,3.17,27.82,24.89,6.38,4.13,1.89,0.16,0.24,0.16,0.08,27.62,1.1949625
3530102,1.72,1.59,20.02,19.45,7.09,7.37,2.57,0.22,0.19,0.06,0.05,39.66,1.2077125
3530201,5.09,3.89,25.17,19.2,5.37,3.72,1.76,0.11,0.12,0.07,0.07,35.43,0.9923875
3530300,0.65,1.46,15.39,30.54,10.07,6.5,3.64,0.46,0.4,0.14,0.08,30.69,1.551875
3530409,2.41,2.67,20.77,27.75,8.74,4.12,1.63,0.16,0.13,0.11,0,31.52,1.1638625
3530508,0.92,1.46,18.21,25.07,8.25,6.09,3.18,0.33,0.29,0.13,0.07,36.01,1.35425
3530607,0.9,1.39,15.2,22.37,8.51,7.6,4.94,0.8,0.64,0.28,0.15,37.22,1.6712625
3530706,0.47,1.04,14.19,26.17,10.67,7.85,3.41,0.45,0.23,0.12,0.03,35.37,1.47605
3530805,0.58,1.05,14.17,25.72,10.59,8.04,4.93,0.74,0.58,0.26,0.15,33.2,1.7575625
3530904,2.16,1.73,15.35,27.54,7.23,5,2.01,0.4,0.14,0.11,0.18,38.15,1.2276125
3531001,2.94,3.47,25.68,23.53,9.98,5.93,2.47,0.42,0.37,0.05,0.11,25.05,1.4006125
3531100,1.42,2.15,17.05,20.24,7.6,6.49,2.82,0.32,0.14,0.06,0.03,41.66,1.1926875
3531209,1.33,1.72,17.75,31.47,8.48,6.34,4.11,0.63,0.62,0.4,0.17,26.96,1.72705
3531308,0.69,0.93,17.49,30.32,10.28,6.76,3.47,0.41,0.34,0.14,0.05,29.13,1.5395875
3531407,0.87,1.63,18.53,24.59,12.27,8.47,4.23,0.45,0.38,0.09,0.11,28.39,1.6571625
3531506,1.62,2.48,22.23,26.84,7.89,5.19,3.53,0.39,0.47,0.19,0.14,29.03,1.472775
3531605,3.2,3.01,27.92,24.56,6.48,5.22,2.15,0.14,0.14,0.06,0,27.12,1.1861375
3531704,2.35,2.97,26.74,20.01,6.14,5.12,2.66,0.4,0.28,0.11,0.03,33.19,1.2110125
3531803,0.76,1.25,14.18,28.17,8.52,5.55,2.4,0.23,0.14,0.03,0.03,38.75,1.2202375
3531902,1.23,2.3,14.99,24.81,10.39,5.49,2.13,0.22,0.26,0.07,0.11,38.01,1.258875
3532009,0.73,1.02,15.99,35.26,9.66,5.92,2.89,0.35,0.23,0.12,0.05,27.79,1.478525
3532058,1.36,1.63,16.01,21.87,8.47,6.05,1.66,0.16,0.08,0.05,0,42.66,1.0823875
3532108,3.75,2.7,28.43,24.14,6.37,4.76,1.93,0.27,0.05,0.05,0.05,27.49,1.159225
3532157,3.21,2.2,21.7,29.62,6.73,3.79,0.97,0.09,0,0.04,0,31.65,1.037175
3532207,2.99,2.58,20.15,26.47,7.47,3.19,1.02,0.14,0.05,0.16,0,35.78,1.022425
3532306,3.52,3.31,26.1,17.3,4.34,3.3,1.42,0.12,0.07,0.03,0.05,40.43,0.8732125
3532405,1.34,2.03,22.2,25.35,5.79,3.5,1.69,0.12,0.18,0.05,0.01,37.74,1.0312125
3532504,1.23,1.64,21.1,30.98,9.27,6.74,2.97,0.47,0.21,0.03,0.08,25.28,1.483275
3532603,0.71,1.45,24.69,23.95,8.79,6.3,3.72,0.4,0.35,0.19,0.14,29.29,1.5031375
3532702,3.13,2.27,19.49,25.32,12.18,7.32,1.62,0.08,0.16,0.05,0,28.37,1.3116125
3532801,1.63,1.95,20.62,31.77,9.07,5.46,2.55,0.17,0.19,0.08,0,26.5,1.3534875
3532827,7.2,4.19,23.36,14.88,3.22,1.83,0.57,0.03,0.03,0.01,0,44.68,0.6400625
3532843,3.39,4.17,29.94,23.68,6.05,3.86,0.89,0.05,0.1,0,0.05,27.8,1.0150125
3532868,2.75,2.85,22.71,26.27,7.94,4.48,2.14,0.41,0.31,0,0.1,30.04,1.2556375
3532900,1.29,1.88,14.82,31.17,10.64,6.3,2.24,0.18,0.13,0.09,0.01,31.25,1.345725
3533007,1.38,2.5,19.33,26.35,10.62,6.02,2.53,0.2,0.23,0.09,0.07,30.69,1.35785
3533106,2.86,2.49,29.04,24.47,7.06,5.19,1.4,0.21,0.1,0.1,0,27.06,1.1591875
3533205,4.25,2.63,21.17,22.18,10.82,5.95,1.24,0.04,0.15,0,0.08,31.49,1.1687125
3533254,1.93,2.27,18.07,30.83,10.68,4.27,1.07,0.16,0.23,0.08,0.13,30.29,1.2486125
3533304,3.04,2.2,23.43,30.09,9.8,4.97,1.72,0.17,0.14,0.03,0.03,24.37,1.277975
3533403,0.3,0.9,10.75,27.83,12.48,9.45,4.39,0.43,0.25,0.08,0.02,33.12,1.64495
3533502,0.81,1.55,21.31,25.2,10.08,7.08,3.16,0.4,0.34,0.14,0.11,29.82,1.4953625
3533601,1.8,2.3,18.57,28.49,9.7,6.18,3.59,0.35,0.27,0.05,0.1,28.59,1.4722
3533700,1.73,2.54,29.67,24.45,5.39,4.1,1.93,0.17,0.08,0,0,29.95,1.081875
3533809,1.63,2.84,27.25,23.89,7.31,4.04,2.15,0.34,0,0.04,0.04,30.47,1.14755
3533908,0.71,1.32,17.53,29.65,9.7,6.16,3.45,0.49,0.43,0.16,0.08,30.32,1.5311
3534005,1.17,1.8,14.28,31.25,9.9,5.85,1.71,0.12,0.03,0.06,0,33.83,1.230525
3534104,1.43,1.62,21.61,24.6,8.26,5.81,3.07,0.34,0.17,0.07,0.09,32.92,1.326625
3534203,1.49,3.75,13.67,22.01,14.83,7.72,2.63,0.27,0.27,0.06,0.08,33.22,1.4472625
3534302,0.77,1.67,15.69,25.06,11.1,7.37,3.82,0.52,0.43,0.23,0.14,33.19,1.6003125
3534401,0.46,0.82,12.37,25.42,9.55,8.06,5.04,0.76,0.49,0.19,0.08,36.78,1.6697
3534500,1.82,2.57,28.91,22.17,5.99,5.32,2.31,0.27,0.27,0,0.04,30.33,1.1923625
3534609,1.24,1.81,24.04,25.27,7.32,5.58,3.27,0.38,0.35,0.14,0.05,30.54,1.3794375
3534708,0.83,1.55,17,26.42,9.02,6.72,3.95,0.55,0.41,0.19,0.11,33.26,1.5432375
3534757,2.8,3.85,19.73,23.83,9.9,6.18,2.94,0.31,0.15,0.14,0.11,30.06,1.3750625
3534807,3.61,3.04,27.33,23.5,5.85,3.72,1.02,0.03,0.03,0.01,0.01,31.84,0.96395
3534906,5.82,2.43,21.18,18.23,5.39,4.89,2.19,0.27,0.09,0.03,0.06,39.42,1.0255625
3535002,1.31,2.58,21.33,25.05,10.8,5.74,2.46,0.31,0.16,0.04,0.04,30.18,1.321525
3535101,1.81,2.27,16.63,31.39,12.62,4.73,1.2,0.12,0.09,0.01,0.01,29.11,1.2395625
3535200,1.48,2.89,31.22,24.38,5.93,4.78,2.51,0.2,0.16,0.06,0.08,26.31,1.2340875
3535309,1.37,2.26,21.51,25.11,7.53,4.91,3.12,0.42,0.26,0.1,0.03,33.38,1.300525
3535408,2.45,2.85,21.13,26.22,8.2,5.16,2.12,0.15,0.19,0.09,0.06,31.4,1.2314875
3535507,2,2.17,19.03,23.93,7.99,5.21,2.54,0.37,0.27,0.1,0.05,36.34,1.2469625
3535606,1.42,2.02,22.43,24.42,6.05,4.65,2.79,0.36,0.21,0.12,0.07,35.46,1.2249
3535705,1.53,2.11,20.09,23.81,12.27,8.65,3.16,0.41,0.21,0.16,0.1,27.51,1.5673125
3535804,2.08,2.54,25.9,23.28,6.46,4.16,2.4,0.27,0.14,0.07,0.07,32.64,1.162825
3535903,2.27,3.29,28.45,23.93,7.18,4.13,1.59,0.18,0.15,0,0.06,28.78,1.1210375
3536000,1.78,2.92,27.7,23.02,6.77,4.68,1.74,0.28,0.1,0.05,0.02,30.94,1.1264
3536109,1.11,1.98,18.79,30.61,8.89,5.63,2.1,0.26,0.17,0.06,0.04,30.36,1.304475
3536208,2.11,2.49,20.73,22.12,6.58,4.52,2.02,0.27,0.15,0.12,0.08,38.82,1.1126875
3536257,2.83,1.89,24.02,34,7.65,4.05,1.44,0.28,0.17,0.06,0,23.63,1.2453125
3536307,0.96,1.84,20.28,29.11,7.28,4.55,2.16,0.22,0.15,0.1,0.05,33.3,1.2178
3536406,2.37,2.74,21.35,26.74,8.61,4.08,1.37,0.07,0.06,0.19,0.07,32.34,1.146375
3536505,0.42,0.83,9.93,22.15,10.3,11.18,7.71,1.3,0.95,0.37,0.18,34.69,2.1690875
3536570,3.62,2.01,26.02,29.06,4.53,2.85,1.29,0.06,0.13,0.13,0.13,30.16,1.0733875
3536604,2.26,3.12,23.7,22.12,8.64,4.72,1.96,0.17,0.22,0.12,0.08,32.88,1.19245
3536703,1.06,1.69,16.52,24.59,10.31,6.77,3.04,0.29,0.25,0.06,0.06,35.35,1.3712875
3536802,2.82,2.66,32.04,24.3,4.48,2.96,1.18,0.12,0.1,0.02,0.02,29.3,0.984225
3536901,3.41,2.74,23.62,28.75,7.96,4.38,1.37,0.09,0.09,0.04,0.09,27.47,1.16815
3537008,1.28,1.32,21.15,31.15,6.05,4.17,2.7,0.34,0.2,0.04,0.07,31.52,1.263075
3537107,0.45,1.01,15.68,36.47,10.48,5.99,2.85,0.32,0.21,0.07,0.05,26.43,1.4941625
3537156,2.05,3.01,21.33,22.99,6.49,6.65,3.86,0.39,0.12,0.15,0.12,32.84,1.3822375
3537206,4.71,3.98,24.36,18.49,5.33,4.21,1.77,0.09,0.08,0.06,0.01,36.91,0.9644
3537305,0.88,1.48,19.28,26.97,8.82,6.73,3.67,0.39,0.31,0.14,0.12,31.21,1.49585
3537404,1.43,2.75,20.25,21.53,8.84,6.46,2.89,0.35,0.19,0.08,0.07,35.15,1.3028625
3537503,1.42,1.61,20.28,30.8,7.89,5.31,2.31,0.31,0.16,0.14,0.09,29.67,1.3353375
3537602,1.37,2.48,18.56,21.46,7.15,5.96,3.38,0.47,0.3,0.14,0.07,38.65,1.311725
3537701,1.84,2.07,31.11,25,6.94,3.93,1.38,0.09,0.11,0,0.02,27.51,1.0913875
3537800,1.75,3.1,26.41,21.64,5.62,3.7,1.91,0.2,0.13,0.05,0.04,35.46,1.042675
3537909,1.62,2.86,24.43,20.55,5.81,4.15,1.83,0.15,0.13,0.04,0.03,38.4,1.01525
3538006,1.44,2.02,15.19,21.63,8.22,7.4,4.22,0.66,0.43,0.21,0.12,38.46,1.5138
3538105,0.97,1.51,20.67,28.67,10.71,6.53,2.88,0.23,0.19,0.11,0.06,27.46,1.4456125
3538204,0.91,2.03,25.33,26.04,6.52,5.3,2.19,0.13,0.24,0.06,0.04,31.21,1.2149625
3538303,4.03,3.32,24.77,23.03,4.97,4.61,1.58,0.16,0.1,0.06,0.03,33.32,1.0424
3538501,3.48,3.44,16.52,18.92,7.46,7.58,3.7,0.47,0.21,0.1,0.02,38.09,1.323
3538600,0.97,1.57,20.73,27.32,7.57,4.65,2.8,0.32,0.22,0.1,0.05,33.71,1.2773375
3538709,0.54,0.92,10.86,25,11.27,9.44,5.82,0.96,0.77,0.41,0.21,33.8,1.97735
3538808,1.25,2.01,22.78,24.45,8.02,6.09,3.7,0.43,0.28,0.12,0.06,30.81,1.4206125
3538907,4.25,1.7,19.15,19.68,6.04,6.33,3.52,0.3,0.16,0.09,0.05,38.73,1.227025
3539004,1.14,2.94,22.28,25.34,10.78,7.57,3.49,0.38,0.44,0.13,0.04,25.47,1.564125
3539103,2.07,1.49,15.69,26.93,6.69,3.64,1.6,0.17,0.12,0.04,0.02,41.54,1.0234875
3539202,1.71,2.34,19,25.54,8.07,5.76,2.84,0.3,0.21,0.07,0.04,34.11,1.28755
3539301,0.65,1.1,14.91,25.82,9.67,8.08,6.07,1.18,0.65,0.29,0.13,31.45,1.897825
3539400,1.24,1.28,17.89,27.33,8.57,7.52,4.79,0.8,0.45,0.19,0.09,29.85,1.679575
3539509,1.6,2.49,15.03,22.46,11.26,6.64,2.21,0.18,0.14,0.05,0.06,37.87,1.2533125
3539608,1.59,2.06,19.31,24.13,9.58,5.69,1.77,0.21,0.08,0.03,0.05,35.5,1.181075
3539707,3.29,3.4,19.4,26.24,7.54,2.99,1.33,0.18,0.15,0,0.04,35.44,1.028675
3539806,0.83,1.44,13.81,25.06,8.73,6.88,2.96,0.27,0.15,0.04,0.02,39.8,1.2784
3539905,1.58,2.53,22.48,28.83,9.9,7.26,3.63,0.46,0.3,0,0.04,22.98,1.5466375
3540002,0.78,1.8,16.96,25.94,9.35,6.7,3.86,0.72,0.42,0.19,0.09,33.2,1.55425
3540101,2.3,2.52,26.4,23.18,7.65,5.39,2.52,0.32,0.13,0.1,0.13,29.37,1.2835
3540200,1.4,1.78,11.9,23.91,12.6,7.12,2.01,0.13,0.13,0.06,0.06,38.91,1.280625
3540259,3.15,2.55,26.29,30.41,6.21,2.26,0.94,0.14,0.14,0.06,0.03,27.83,1.0529125
3540309,1.72,1.76,24.46,30.15,8.41,4.02,2.17,0.14,0.23,0,0.23,26.72,1.30715
3540408,3.02,3.07,27.2,25.47,7.7,4.09,1.68,0.21,0.13,0.08,0,27.34,1.1562125
3540507,1.51,2.27,22.13,23.86,5.68,4.55,2.02,0.33,0.29,0.1,0.11,37.17,1.1616625
3540606,0.73,1.33,16.07,29.65,9.24,6.16,3.21,0.26,0.2,0.12,0.07,32.96,1.4087375
3540705,0.63,1.28,15.85,30.97,9.17,6.1,3.17,0.36,0.25,0.1,0.06,32.06,1.43255
3540754,2.37,4.39,21.24,20.71,4.52,2.4,0.84,0.07,0.06,0.01,0.01,43.39,0.7890875
3540804,0.8,1.6,20,28.81,10.53,6.73,3.06,0.35,0.24,0.09,0.1,27.7,1.49035
3540853,3.6,2.35,11.52,12.77,2.88,1.33,0.72,0.08,0,0,0,64.75,0.4849625
3540903,0.96,1.69,12.97,24.75,11.62,8.17,3.21,0.29,0.18,0.06,0.07,36.03,1.4390625
3541000,0.91,1.48,14.25,24.31,9.12,7.66,4,0.49,0.31,0.12,0.07,37.29,1.48025
3541059,1.44,1.72,19.62,34.97,6.71,3.6,1.18,0.18,0.15,0.18,0,30.24,1.17575
3541109,2.77,1.96,21.63,23.13,7.36,5.48,1.99,0.17,0.25,0.22,0.06,34.99,1.2139
3541208,2.44,2.62,24.78,24.78,6.11,5.84,2.69,0.32,0.24,0.1,0.11,29.97,1.301575
3541307,1.41,2.25,21.32,24.45,6.47,4.97,2.83,0.36,0.27,0.14,0.07,35.47,1.2596625
3541406,1.13,1.24,14.52,27.22,9.12,7.66,5.12,0.89,0.78,0.4,0.26,31.65,1.868825
3541505,1.29,1.97,20.99,22.12,6.94,7.69,3.92,0.45,0.43,0.15,0.14,33.9,1.4859375
3541604,0.91,1.59,16.86,26.41,9.35,6,2.91,0.32,0.2,0.07,0.04,35.35,1.3273375
3541653,1.67,2.32,24.62,25.6,6.71,3.81,2.21,0.18,0.22,0.18,0.15,32.34,1.218425
3541703,1.21,2.35,17.92,23.07,10.82,6.15,2.62,0.28,0.21,0.07,0.04,35.27,1.3065375
3541802,2.35,1.49,20.44,28.13,7.08,3.03,1.58,0.13,0,0.04,0.04,35.68,1.0416625
3541901,2.14,2.22,18.76,22.45,8.67,4.34,1.59,0.16,0.1,0.08,0.04,39.44,1.070225
3542008,1.68,2.53,22.96,25.27,6.99,4.21,1.56,0.25,0.19,0.06,0.02,34.29,1.1105875
3542107,0.5,0.94,12.9,32.11,10.06,6.44,2.3,0.26,0.13,0.04,0.03,34.29,1.339025
3542206,2.04,2.12,20.98,26.56,7.5,5.14,2.51,0.32,0.28,0.1,0.08,32.35,1.28815
3542305,2.5,2.56,24.58,17.81,4.81,3.4,1.65,0.06,0.12,0,0,42.51,0.87585
3542404,1.24,2.08,20.42,27.83,8,6.06,2.98,0.28,0.25,0.1,0.08,30.69,1.37515
3542503,7.06,2.25,13.56,19.09,5.77,4.41,2.19,0.17,0.17,0.02,0.03,45.28,0.9640375
3542602,1.9,2.25,19.63,21.5,6.47,5.34,3.47,0.47,0.35,0.15,0.07,38.4,1.2970125
3542701,1.5,1.75,17.93,32.41,6.29,2.91,1.11,0.07,0.04,0.09,0.02,35.88,1.0320875
3542800,6.56,3.47,31.58,12.87,3.9,2.94,1.17,0.11,0.11,0.04,0,37.26,0.8051625
3542909,1.18,2.08,18.85,30.35,7.91,5.06,2.55,0.37,0.25,0.14,0.05,31.21,1.338775
3543006,6.87,5.07,28.16,12.62,2.52,1.73,0.77,0.07,0.03,0.01,0.02,42.14,0.6491375
3543105,3.5,3.05,24.95,28.7,7.19,3.97,1.55,0.06,0.17,0.08,0.03,26.76,1.1588625
3543204,2.58,3.15,27.28,24.69,6.93,3.99,1.66,0.18,0.13,0.03,0.05,29.32,1.1183125
3543238,5.14,4.22,30.09,23.1,4.58,2.57,1.23,0.1,0,0.05,0,28.91,0.9354
3543253,4.95,5.11,23.91,20.03,4.73,2.47,0.81,0.09,0.05,0.02,0.02,37.84,0.8201125
3543303,0.56,1.01,11.86,23.74,10.02,8.47,4.31,0.55,0.35,0.15,0.12,38.88,1.5662875
3543402,0.47,0.83,11.73,26.09,11.28,9.34,6.78,1.2,1.1,0.54,0.32,30.34,2.2212125
3543501,6.36,6.02,27.03,14.58,3.45,2.71,1.35,0,0.09,0,0.04,38.36,0.78355
3543600,1.64,2.55,24.73,26.47,7.31,5.63,2.38,0.5,0.23,0.1,0.03,28.42,1.3193875
3543709,1.68,2.27,18.53,24.82,9.26,6.07,1.91,0.21,0.16,0.09,0.03,34.97,1.2272875
3543808,1.12,2.25,29.3,24.98,5.85,3.51,2.1,0.21,0.21,0.05,0.05,30.4,1.1403375
3543907,0.54,0.94,11.67,29.08,10.67,8.26,5.21,0.75,0.6,0.27,0.13,31.9,1.82175
3544004,0.69,1.14,11.64,29.09,11.54,8.02,3.25,0.34,0.17,0.06,0.06,34,1.48795
3544103,1.74,2.11,14.57,26.79,8.31,5.32,1.71,0.11,0.05,0.02,0.01,39.26,1.1026875
3544202,3.45,3.25,22.63,21.11,6.29,3.48,1.4,0.13,0.19,0.03,0.04,38,0.9776375
3544251,2.54,2.87,15.99,19.71,7.23,6.01,3.25,0.36,0.19,0.17,0.04,41.64,1.2303375
3544301,1.83,2.6,20.65,23.82,6.79,5.6,2.61,0.35,0.18,0.07,0.02,35.47,1.21475
3544400,3.25,2.83,18.89,25.44,9.38,6.85,1.24,0.09,0.21,0,0.17,31.65,1.2425125
3544509,2.51,1.8,23.94,23.71,7.88,5.29,2.19,0.16,0.08,0.12,0.04,32.29,1.197075
3544608,1.38,1.95,23.52,28.16,8.32,5.01,2.3,0.2,0.11,0.04,0.11,28.9,1.2777125
3544707,3.73,2.73,28.24,25.8,5.07,2.87,0.72,0.29,0.05,0.05,0.05,30.4,0.9864125
3544806,2.18,3.03,23.92,27.03,7.5,5.81,2.54,0.28,0.15,0.04,0.06,27.46,1.3013125
3544905,1.18,2.88,19.63,24.39,11.25,7.39,3.23,0.35,0.29,0.11,0.09,29.22,1.494925
3545001,1.7,3.13,24.98,20.48,6.14,5.03,2.25,0.24,0.18,0.06,0.05,35.75,1.1254875
3545100,2.47,1.66,23.36,27.92,6.22,2.45,0.72,0.17,0.1,0,0.07,34.86,0.97365
3545159,0.54,0.82,13.26,27.31,13.83,10.87,4.35,0.32,0.22,0.11,0.03,28.32,1.735325
3545209,0.43,0.94,12.36,28.85,11.27,8.23,4.11,0.47,0.37,0.13,0.08,32.74,1.62925
3545308,1.36,1.73,16.4,25.05,8.71,5.52,2.07,0.22,0.14,0.04,0.03,38.72,1.1734375
3545407,2.31,2.8,23.6,23,5.89,3.92,1.96,0.17,0.09,0.04,0.04,36.17,1.048325
3545506,3.82,3.3,18.08,22.83,7.63,4.26,1.76,0.26,0.06,0.1,0.03,37.86,1.070125
3545605,1.17,1.92,19.25,22.73,12.05,8.57,3.17,0.36,0.26,0.14,0.1,30.3,1.53275
3545704,2.54,2.62,25.94,22.67,8.95,5.88,2.64,0.18,0.14,0.08,0.08,28.28,1.298725
3545803,0.4,0.78,11.82,30.24,12.24,8.63,3.54,0.37,0.24,0.07,0.06,31.62,1.586625
3546009,2.27,2.32,21.39,23.76,7.81,5.99,2.87,0.25,0.25,0.1,0.04,32.93,1.2933
3546108,3.45,2.05,27.83,30.31,6.42,4.21,1.62,0.11,0.11,0,0.16,23.73,1.2110875
3546207,1.82,2.59,14.96,30.14,9.97,7.29,4.44,0.46,0.37,0.2,0.17,27.58,1.6756625
3546256,3.23,1.91,20.04,22.91,7.24,5.56,2.03,0.42,0.42,0.18,0.18,35.89,1.2898375
3546306,0.88,1.53,16.27,25.22,9.53,6.63,2.58,0.32,0.22,0.07,0.03,36.72,1.3102125
3546405,0.96,1.8,21.94,25.58,8.85,7.02,4.01,0.49,0.41,0.16,0.08,28.7,1.5572
3546504,2.15,1.55,13.05,25.84,12.2,7.45,1.78,0.17,0.02,0.08,0.04,35.67,1.2899125
3546603,0.81,1.84,23.42,25.76,8.62,6.84,3.72,0.52,0.41,0.16,0.08,27.8,1.539825
3546702,0.73,1.22,11.18,27.69,13.76,7.17,2.65,0.23,0.16,0.02,0.03,35.15,1.4059
3546801,1.15,1.98,19.19,24.62,7.2,5.15,2.6,0.32,0.16,0.06,0.05,37.53,1.202525
3546900,1.27,2.15,16.03,27.28,11.37,5.4,1.64,0.13,0.1,0.01,0.04,34.57,1.2121625
3547007,2.76,1.93,20.8,27.58,7.2,3.39,1.25,0.04,0.07,0.07,0.09,34.83,1.0549375
3547106,3.96,1.65,22.79,24.32,6.98,5.16,1.73,0.12,0.08,0.08,0.04,33.07,1.1234625
3547205,3.28,2.01,27.09,29.03,7.76,5.89,2.68,0.6,0.27,0.07,0.27,21.07,1.5057125
3547304,0.59,0.91,9.96,23.61,6.53,5.07,5.71,1.86,2.5,2.49,1.54,39.24,2.9825375
3547403,2.42,2.55,30.87,26.84,6.75,3.64,1.34,0.17,0.09,0.09,0.09,25.15,1.1510875
3547502,0.85,1.52,19.8,25.87,10.25,7.55,4.28,0.53,0.42,0.16,0.08,28.69,1.627375
3547601,0.71,1.61,16.77,22.89,9.84,6.78,3.16,0.35,0.23,0.1,0.06,37.5,1.3581375
3547650,5.64,3.05,23.26,29.06,8.62,5.19,2.59,0.38,0.15,0.08,0,21.97,1.3469875
