"city_code","vac.dose1percapita_Coronavac","vac.dose1percapita_Covishield.AZ","vac.dose1percapita_Unknown","vac.dose2percapita_Coronavac","vac.dose2percapita_Covishield.AZ","vac.dose2percapita_Unknown","vac.dose1percapita_total","vac.dose2percapita_total"
2210631,0.0759934929119219,0.0341622124099465,0,0.0216128282593539,0.000232396002788752,0,0.110155705321868,0.0218452242621427
2210656,0.0892821634519785,0.0115331079737522,0,0.017200238616027,0,0,0.100815271425731,0.017200238616027
2210706,0.0773431633558605,0.0568639497576626,0,0.0219127585500717,0.00402757867431224,0,0.134207113113523,0.0259403372243839
2210805,0.117213243370469,0.00917935038443433,0,0.0287933469323709,0.00604111093676447,0,0.126392593754903,0.0348344578691354
2210904,0,0,0,0,0,0,0,0
2210938,0.0954632776710507,0.0196542042263928,0.0032510713757943,0.033249593616078,0,0,0.118368553273238,0.033249593616078
2210953,0,0,0,0,0,0,0,0
2210979,0,0,0,0,0,0,0,0
2211001,0.0817809521066728,0.0273789707110561,0.00529447340379575,0.0407073121562077,0.00791521469919074,1.61276387408922e-05,0.114454396221525,0.0486386544941393
2211100,0.0866072830891427,0.0204850905337791,0.00329825663577823,0.0215396351724293,0,0,0.1103906302587,0.0215396351724293
2211209,0.0180558762410529,0.00771184483952898,0,0.00877395520664973,0,0,0.0257677210805819,0.00877395520664973
2211308,0,0,0,0,0,0,0,0
2211357,0.0658161198865938,0.0289590927501013,0,0.0109356014580802,0,0,0.094775212636695,0.0109356014580802
2211407,0.0873233014135887,0.0193798449612403,0,0.0344277245782034,0,0,0.106703146374829,0.0344277245782034
2211506,0.14025974025974,0.0522727272727273,0.0116883116883117,0.0470779220779221,0,0,0.204220779220779,0.0470779220779221
2211605,0,0,0,0,0,0,0,0
2211704,0.0729143368373966,0.033325877879669,0,0.0268396331916797,0,0,0.106240214717066,0.0268396331916797
2300101,0.0308782586686915,0.0147641947186366,0,0.0107989538513457,8.43668269636379e-05,0,0.0456424533873281,0.0108833206783093
2300150,0.0655759510508114,0.0158951848895983,0,0.00957701516360734,0,0,0.0814711359404097,0.00957701516360734
2300200,0.0400608519269777,0.0129627281947262,0,0.020299822515213,0,0,0.0530235801217039,0.020299822515213
2300309,0.0283401552834933,0.0195297443145317,0,0.0138763972761146,1.83550228520035e-05,0,0.047869899598025,0.0138947522989666
2300408,0.0783170411021551,0.0191505173497971,0,0.0462470702566741,0.00268678900131481,0,0.0974675584519522,0.0489338592579889
2300507,0.0765639589169001,0.0224938460232578,0,0.0174008997538409,0,0,0.0990578049401579,0.0174008997538409
2300606,0.118954248366013,0.0342483660130719,0,0.0716339869281046,0.000392156862745098,0,0.153202614379085,0.0720261437908497
2300705,0.0757734356827169,0.0169225401256106,0,0.0469295184926727,0,0,0.0926959758083275,0.0469295184926727
2300754,0.0590248465627781,0.0148759953455475,0,0.0084875310867234,0,0,0.0739008419083255,0.0084875310867234
2300804,0,0,0,0,0,0,0,0
2300903,0.0652262813522356,0.0201063249727372,0,0.0132906215921483,0.000136314067611778,0,0.0853326063249727,0.0134269356597601
2301000,0.0363254463458331,0.00998331994810651,0,0.0124297275591524,0,0,0.0463087662939396,0.0124297275591524
2301109,0.0434011337112371,0.0152050683561187,0,0.0270890296765589,0,0,0.0586062020673558,0.0270890296765589
2301208,0.00339174674957603,0.000753721499905785,0,0,0,0,0.00414546824948182,0
2301257,0.107035313441007,0.0353134410073912,0,0.0423396295282416,9.12492015694863e-05,0,0.142348754448399,0.0424308787298111
2301307,0.0720882977740833,0.0213355500138543,0.0084510944860072,0.0408700471044611,0.00609587143252979,0,0.101874942273945,0.0469659185369909
2301406,0.144128113879004,0.0215217759701745,0,0.104304355194035,8.47314014573801e-05,0,0.165649889849178,0.104389086595492
2301505,0.0763640999490056,0.0232024477307496,0,0.0156807751147374,0.00012748597654258,0,0.0995665476797552,0.01580826109128
2301604,0.0601414089786183,0.0224891387682085,0,0.0182298321833206,0.000212965329244399,0,0.0826305477468268,0.018442797512565
2301703,0.0904916700528241,0.0242584315318976,0.00130028443722064,0.0260056887444128,0.000446972775294596,0,0.116050386021942,0.0264526615197074
2301802,0.0361732508329367,0.0226876090750436,0,0.0353799777883547,0,0,0.0588608599079803,0.0353799777883547
2301851,0.0846297107800175,0.0253615249780894,0,0.0541739702015776,5.47765118317266e-05,0,0.109991235758107,0.0542287467134093
2301901,0.0794897759195139,0.012690272424381,0,0.0137518782256484,1.63323969425753e-05,0,0.092180048343895,0.013768210622591
2301950,0.0555087936915784,0.0164355646125903,0,0.010543569751473,0,0,0.0719443583041687,0.010543569751473
2302008,0.101327005888039,0.0264961771684682,0,0.0665699973635645,0.000131821776957553,0,0.127823183056508,0.066701819140522
2302057,0.0588939111938314,0.017747939377825,0,0.00910662057963308,0,0,0.0766418505716565,0.00910662057963308
2302107,0.0699201469074316,0.0164714393033026,0.00948777162571993,0.0180573718037895,0,0,0.0958793578364542,0.0180573718037895
2302206,0.0698808133607667,0.0223173738160114,0,0.0158853732228586,3.70720495282582e-05,0,0.0921981871767781,0.0159224452723869
2302305,0.083980196809486,0.0165026587616894,0,0.0617016074812053,9.1681437564941e-05,0,0.100482855571175,0.0617932889187702
2302404,0.0945453212891878,0.0230500027484105,0,0.0413910621690456,5.49682100518533e-05,0,0.117595324037598,0.0414460303790974
2302503,0.0707636130171341,0.0179768067092011,0,0.0234139882027206,0,0,0.0887404197263352,0.0234139882027206
2302602,0.0210462077706667,0.00201855821740967,0,1.56477381194548e-05,0,0,0.0230647659880764,1.56477381194548e-05
2302701,0.0947215143793229,0.0274481252275209,0,0.0286130323989807,0.000218420094648708,0,0.122169639606844,0.0288314524936294
2302800,0.0818445445600953,0.0185774946921444,0.000582569519962716,0.0348506032831029,5.17839573300192e-05,0,0.101004608772202,0.0349023872404329
2302909,0.0238951984707073,0.0181603508377375,0,0.00764646351062634,0,0,0.0420555493084448,0.00764646351062634
2303006,0.061934860855061,0.0136511280835748,0,0.00904222631902379,4.3894302519533e-05,0,0.0755859889386358,0.00908612062154332
2303105,0.0932336529606154,0.0259494013760225,0,0.0274121024974267,0.000650089387290752,0,0.119183054336638,0.0280621918847175
2303204,0.0946381591136473,0.0203060732945492,0,0.0327935672731315,0,0,0.114944232408197,0.0327935672731315
2303303,0.102679287662442,0.0254024279373229,0,0.0388256056473608,0,0,0.128081715599765,0.0388256056473608
2303402,0.043652813118462,0.006728866270851,0,0.00774667797568561,0,0,0.050381679389313,0.00774667797568561
2303501,0.00470705504485547,0.00256119171558312,0,0.000456861224941854,0,0,0.00726824676043859,0.000456861224941854
2303600,0.0878252120166739,0.0202194432466101,9.58267452445978e-05,0.040726366728954,9.58267452445978e-05,0,0.108140482008529,0.0408221934741986
2303659,0.0984965304548959,0.0249614494988435,0,0.0352737085582113,0,0,0.123457979953739,0.0352737085582113
2303709,0.0421864560857803,0.010552774826676,0,0.027019922675049,1.36906782909652e-05,0,0.0527392309124563,0.02703361335334
2303808,0.0909126441274184,0.0363885088919289,3.90854016025015e-05,0.014188000781708,0.000195427008012507,0,0.12734023842095,0.0143834277897205
2303907,0.0712703384004278,0.0194026430372011,0,0.0140554579482087,0,0,0.0906729814376289,0.0140554579482087
2303931,0.0763730187983782,0.0230740877257648,0,0.0335422042019904,7.37191301142646e-05,0,0.099447106524143,0.0336159233321047
2303956,0.0549965473019631,0.00986485153398441,0,0.0248594258656407,0,0,0.0648613988359475,0.0248594258656407
2304004,0.0587374671887775,0.0128663023365894,0,0.0181160979388098,0.00012909333448083,0,0.0716037695253668,0.0182451912732906
2304103,0.0687076730664325,0.00328636623691108,0,0.0371479130909139,0.00141034340531407,0,0.0719940393033436,0.038558256496228
2304202,0.0359765768880938,0.0138012944351317,0,0.0125309138471484,2.25511346979276e-05,0,0.0497778713232254,0.0125534649818463
2304236,0.0520597805106712,0.0213423040864722,0,0.0167650140627585,0.000551480725748635,0,0.0734020845971433,0.0173164947885071
2304251,0.0216599271329623,0.0148937022060295,0,0.0122112343355887,0,0,0.0365536293389919,0.0122112343355887
2304269,0.0711032912440488,0.0231836058787001,0,0.0234941006002898,0.000103498240529911,0,0.0942868971227489,0.0235975988408197
2304277,0.0979930795847751,0.0213148788927336,0,0.0250519031141869,0,0,0.119307958477509,0.0250519031141869
2304285,0.0753814159780628,0.0130297955352706,0.000625724644349154,0.042107587831496,0,0,0.0890369361576826,0.042107587831496
2304301,0.124142555056991,0.0294496879674042,0,0.0361029449687967,5.15756356697096e-05,0,0.153592243024395,0.0361545206044665
2304350,0.118517912645182,0.0262146245705873,0,0.0214706363487649,0.000163585800752495,0,0.14473253721577,0.0216342221495174
2304400,0.0999548874195455,0.0301893239515047,0,0.0535551840012626,0.00015335299626444,0,0.13014421137105,0.053708536997527
2304459,0.0170164151283747,0.00757621309602549,0,0.0175575732066623,0.00306656244362937,0,0.0245926282244002,0.0206241356502916
2304509,0.0807980755624735,0.0218621763124381,0,0.0432290929673129,0.000141502759303806,0,0.102660251874912,0.0433705957266167
2304608,0.0518585911099558,0.0188458539121393,0,0.0127371978164804,0,0,0.0707044450220951,0.0127371978164804
2304657,0.0826681474283334,0.023807871173735,0,0.00506698132852086,0,0,0.106476018602068,0.00506698132852086
2304707,0.0713038099050253,0.0174302245187584,0,0.0504530402823769,0.00576762126560169,0,0.0887340344237837,0.0562206615479786
2304806,0.0216036560033236,0.0105941005400914,0,0,0,0,0.032197756543415,0
2304905,0.112257717157215,0.0246769562096195,0,0.0740308686288586,0.0054737975592247,0,0.136934673366834,0.0795046661880833
2304954,0.0616203879802206,0.0108786610878661,0,0.0159376188664892,0.000836820083682008,0,0.0724990490680867,0.0167744389501712
2305001,0,0,0,0,0,0,0,0
2305100,0.0863211223694466,0.0181215900233827,0,0.0331254871395168,0,0,0.104442712392829,0.0331254871395168
2305209,0.0859721737395901,0.0276267890091258,0,0.0216426469854885,0,0,0.113598962748716,0.0216426469854885
2305233,0.0332705861751959,0.0111631572035197,0.00599746092894979,0.00990821404077106,0,0,0.0504312043076654,0.00990821404077106
2305266,0.0157079811504226,0,0,0.00867678958785249,0,0,0.0157079811504226,0.00867678958785249
2305308,0.0930946495494777,0.0257555218882067,0,0.0352045291444063,0.00015947691571645,0,0.118850171437684,0.0353640060601228
2305332,0.106342544936258,0.0377702114181645,0,0.0581993823739013,0,0,0.144112756354422,0.0581993823739013
2305357,0.0849950149551346,0.0176470588235294,0,0.0655533399800598,0.00204386839481555,0,0.102642073778664,0.0675972083748754
2305407,0.0472403978756492,0.0125583169507937,1.46709310172824e-05,0.0117074029517913,0.00115900355036531,0,0.0598133857574602,0.0128664065021566
2305506,0.0168907774996604,0.0179191648718397,0,0.0104585055397093,3.88070706482721e-05,0,0.0348099423715001,0.0104973126103576
2305605,0.104823003780502,0.0232176270668652,0,0.0192843777446825,0,0,0.128040630847367,0.0192843777446825
2305654,0.11184891341842,0.0325974473956537,0,0.0792514660227665,0.0125905484649879,0,0.144446360814074,0.0918420144877544
2305704,0.0342010412494994,0.0197036443732479,0,0.00913095714857829,8.00961153384061e-05,0,0.0539046856227473,0.0092110532639167
2305803,0.0629844500451757,0.0222074278377479,0,0.0182604974083409,0,0,0.0851918778829236,0.0182604974083409
2305902,0.0653040877367896,0.0135908065277851,0.00860576166238128,0.0413233982263735,0.00141680222490423,0,0.087500655926956,0.0427402004512778
2306009,0.124249616082647,0.0354600027921262,0.0137512215552143,0.0367862627390758,6.98031551026106e-05,0,0.173460840429987,0.0368560658941784
2306108,0.117300966879243,0.0305698415963793,0.000246862785435096,0.0281423575396009,0.000822875951450319,0,0.148117671261057,0.0289652334910512
2306207,0.113145181795067,0.0352148487159929,0,0.0465293668954996,0,0,0.14836003051106,0.0465293668954996
2306256,0.0506457925636008,0.0155512067840835,0.000260926288323549,0.00717547292889759,5.21852576647097e-05,0,0.0664579256360078,0.0072276581865623
2306306,0,0,0,0,0,0,0,0
2306405,0.0457717616957384,0.0125786163522013,0.00134059553083753,0.00850320593845517,4.59632753430009e-05,0,0.0596909735787772,0.00854916921379818
2306504,0.0718810916179337,0.00886939571150097,0,0.000828460038986355,0,0,0.0807504873294347,0.000828460038986355
2306553,0.0762051403529551,0.00767499703896719,0.0025583323463224,0.0363614828852304,0,0.000189506099727585,0.0864384697382447,0.036550988984958
2306603,0.010578860597179,0.00215240886609269,0,0.00897600293093973,0,0,0.0127312694632717,0.00897600293093973
2306702,0.114288863172976,0.0217666831983248,0,0.0682206425304458,0,0,0.136055546371301,0.0682206425304458
2306801,0.0538635572572224,0.0197528715628263,0,0.0383745214061956,0,0,0.0736164288200487,0.0383745214061956
2306900,0.0988855526042268,0.0230973553528121,0,0.0612657350733341,2.88716941910151e-05,0,0.121982907957039,0.0612946067675251
2307007,0.0553880711710114,0.0123544363657859,0,0.0387775610332801,0.00301471892179464,0,0.0677425075367973,0.0417922799550748
2307106,0.0864942423016077,0.0260108163790883,0.00713733858209779,0.0269673669107097,0.00290644199992642,0,0.119642397262794,0.0298738089106361
2307205,0.0311193111931119,0.0255842558425584,0,0.0162361623616236,0.0001230012300123,0,0.0567035670356704,0.0163591635916359
2307254,0,0,0,0,0,0,0,0
2307304,0,0,0,0,0,0,0,0
2307403,0.0448336815040977,0.0349509882693235,0,0.0114494616744336,0,0,0.0797846697734212,0.0114494616744336
2307502,0,0,0,0,0,0,0,0
2307601,0,0,0,0,0,0,0,0
2307635,0.0979661699556987,0.0163612565445026,0,0.0355920257752718,0,0,0.114327426500201,0.0355920257752718
2307650,0.063898404065232,0.0069119403115167,0,0.0283189080354575,4.35809603500423e-06,0,0.0708103443767487,0.0283232661314925
2307700,0.0186503613459561,0.0103570496984948,0,0.00449572675801329,7.67188866555169e-06,0,0.0290074110444509,0.00450339864667884
2307809,0.0552636347164341,0.0154013408226128,0.00728392824787099,0.0368907410762819,0.00387751404239899,0,0.0779489037869179,0.0407682551186809
2307908,0.092482996201749,0.0331242823072167,0.00105997703383093,0.0240261461001678,0,0,0.126667255542797,0.0240261461001678
2308005,0.0663354164532323,0.0138305501485504,0,0.0288136461428132,2.56121299047229e-05,0,0.0801659666017826,0.028839258272718
2308104,0.0453413054309915,0.000415213419697725,0,0.0134113934562365,0,0,0.0457565188506893,0.0134113934562365
2308203,0.0930523542970036,0.0316759960487323,0,0.0560421468554495,0,0,0.124728350345736,0.0560421468554495
2308302,0.097043186949239,0.0285849537542786,0,0.0528730609569587,3.64139538271066e-05,0,0.125628140703518,0.0529094749107858
2308351,0.104017653325217,0.0270887231775985,0.0119464312889971,0.0155227514837924,0,0,0.143052807791813,0.0155227514837924
2308377,0.0716136461782064,0.0154023319418454,0,0.035482942277242,7.19735137469411e-05,0,0.0870159781200518,0.0355549157909889
2308401,0.0756764374295378,0.0167418263810598,0,0.0161499436302142,5.6369785794814e-05,0,0.0924182638105975,0.016206313416009
2308500,0.101805827899129,0.0257877696201377,0,0.0580281818596379,0.000478818003556934,0,0.127593597519267,0.0585069998631949
2308609,0.225462345643226,0.0244651863876167,0.0205809032407676,0.148646298336135,0.000173923125978318,0,0.27050843527161,0.148820221462114
2308708,0.0868346885224659,0.0245553791829991,0,0.027227963328906,3.2394959344326e-05,0,0.111390067705465,0.0272603582882503
2308807,0.104225993848958,0.0249458936097505,0,0.041804305729582,0.000113908189998861,0,0.129171887458708,0.0419182139195808
2308906,0.0629931672911616,0.0159135992946881,0.0114172360590699,0.00326206744544853,0,0,0.0903240026449195,0.00326206744544853
2309003,0.0765688363461406,0.0331294247027287,6.87332462712214e-05,0.032923224963915,0.000549865970169771,6.87332462712214e-05,0.109766994295141,0.033541824180356
2309102,0.0643451238460835,0.0165432775797459,0,0.0298875788319166,0,0,0.0808884014258295,0.0298875788319166
2309201,0.0281815863300179,0.0140907931650089,0,0.00930884978321857,0.000127518490181076,0,0.0422723794950268,0.00943636827339964
2309300,0.0974142187114293,0.0236978523821279,0,0.0297457417921501,0.00388792890644285,0,0.121112071093557,0.0336336706985929
2309409,0.0465943570606494,0.0111952010602309,0,0.0197747009381648,0.000244132110347714,0,0.0577895581208803,0.0200188330485125
2309458,0.0650330972012542,0.018426044207022,3.87101769055085e-05,0.0132775906785894,0,3.87101769055085e-05,0.0834978515851817,0.0133163008554949
2309508,0.104517396184063,0.0310512532734755,0,0.0451271979049757,0,0,0.135568649457538,0.0451271979049757
2309607,0.0141553260097284,0.00465923375416735,0.00433131114390337,0.00125703667267858,0,0,0.0231458709077991,0.00125703667267858
2309706,0.0556567400714336,0.0116020531258131,0,0.0313409182297703,5.91338079806987e-05,0,0.0672587931972467,0.031400052037751
2309805,0.0354817708333333,0.027099609375,8.13802083333333e-05,0.0152180989583333,0,0,0.0626627604166667,0.0152180989583333
2309904,0.0954344174683158,0.0210719193770041,0.0622995877233165,0.0354252557642388,0.000763475339746526,0,0.178805924568636,0.0361887311039853
2310001,0.0840585862874124,0.0250477605603906,0,0.0216514540437274,0,0,0.109106346847803,0.0216514540437274
2310100,0.0904085125381353,0.01756083041893,0,0.0369075079991071,0,0,0.107969342957065,0.0369075079991071
2310209,0.0791694992068887,0.0299116247450714,0,0.0304498073872649,5.66508044414231e-05,0,0.10908112395196,0.0305064581917063
2310258,0.000575897187196896,0.00318258971871969,0,0,0,0,0.00375848690591659,0
2310308,0.129963439834684,0.0388173581306629,0.00756636464790971,0.0254331584803688,0,0,0.176347162613257,0.0254331584803688
2310407,0.0659484165850473,0.0169768201110023,0,0.0498694090760692,0.00359125040809664,0,0.0829252366960496,0.0534606594841658
2310506,0.0844166339559907,0.0214966866009375,0,0.0188644392620471,4.61797778752684e-05,0,0.105913320556928,0.0189106190399224
2310605,0.0885923657442853,0.0227496445368041,0,0.0246089904845237,0,0,0.111342010281089,0.0246089904845237
2310704,0.0258575197889182,0.0131662269129288,0,0.00562005277044855,0,0,0.039023746701847,0.00562005277044855
2310803,0.0860326985487723,0.0219827322270528,0,0.0202069683424163,0,0,0.108015430775825,0.0202069683424163
2310852,0.0209928258462131,0.0238335981510906,0,0.00149260917713901,4.81486831335163e-05,0,0.0448264239973037,0.00154075786027252
2310902,0.10283272854969,0.0287955050918881,0,0.0595809434624839,0.00965702914666979,0,0.131628233641578,0.0692379726091537
2310951,0.101627124806836,0.0369966366693937,0,0.0781747113898736,0.00954458685574039,0,0.138623761476229,0.087719298245614
2311009,0.187737912043411,0.0377419616101077,0,0.121163035555196,0.000242974001781809,0,0.225479873653519,0.121406009556977
2311108,0.0885145072870705,0.0319561438695013,0.0318224361545661,0.0439898382136649,6.68538574675759e-05,0,0.152293087311138,0.0440566920711325
2311207,0.0801368629569602,0.0227804790203494,0.0508734017648118,0.0400684314784801,0.00261120115253016,0,0.153790743742121,0.0426796326310103
2311231,0.091968308218114,0.0170887059189063,0,0.0239241882864689,0,0,0.10905701413702,0.0239241882864689
2311264,0.12727959935746,0.034631012000378,0.0478125295284891,0.079514315411509,0.00467731267126524,0,0.209723140886327,0.0841916280827743
2311306,0.0177307775047837,0.0263583972101765,0,0.00605744953068919,2.26446711427633e-05,0,0.0440891747149602,0.00608009420183195
2311355,0.119279123056915,0.045209636464978,0,0.0858983092834582,0,0,0.164488759521893,0.0858983092834582
2311405,0.0712783389175573,0.017706473623713,0.000415759739783316,0.0346058842231407,1.22282276406858e-05,0,0.0894005722810536,0.0346181124507814
2311504,0.0715471224151079,0.017449423585879,0,0.0424797021486565,0,0,0.0889965460009869,0.0424797021486565
2311603,0.0292321416317848,0.00964111713442668,0,0.00226446167570164,3.43100253894188e-05,0,0.0388732587662115,0.00229877170109106
2311702,0.111558335599674,0.0273048680989937,0,0.0776720152298069,5.4392167527876e-05,0,0.138863203698667,0.0777264073973348
2311801,0.0108009431809538,0.000253543267158541,0,0,0,0,0.0110544864481124,0
2311900,0.0909551558145427,0.0300228021281986,0,0.00943754750443375,0,0,0.120977957942741,0.00943754750443375
2311959,0.0754433423504659,0.0177938082356477,0.048692515779982,0.056507363991584,0,0,0.141929666366096,0.056507363991584
2312007,0,0,0,0,0,0,0,0
2312106,0,0,0,0,0,0,0,0
2312205,0.0905035345793965,0.0197890691130379,0,0.0233808423508957,0,0,0.110292603692434,0.0233808423508957
2312304,0.0324323201263219,0.00797822609129251,0,0.02852631360246,0.000166213043568594,0,0.0404105462176144,0.0286925266460285
2312403,0,0,0,0,0,0,0,0
2312502,0,0,0,0,0,0,0,0
2312601,0,0,0,0,0,0,0,0
2312700,0.13588152105594,0.0550361407919547,0,0.0601037083595223,0,0,0.190917661847894,0.0601037083595223
2312809,0.0275646859966194,0.0156026524509167,0,0.00884150305551944,0,0,0.0431673384475361,0.00884150305551944
2312908,0.104887737232513,0.0106449117511663,0,0.0460535994798563,3.32208570031939e-05,0,0.115532648983679,0.0460868203368595
2313005,0.0774636378493218,0.016451489894863,0,0.0235332570681484,0,0,0.0939151277441848,0.0235332570681484
2313104,0,0,0,0,0,0,0,0
2313203,0.11115347950429,0.0247092469018112,0.0162059103908484,0.0385510009532888,0,0,0.152068636796949,0.0385510009532888
2313252,0.112329406275516,0.0408258485944244,0,0.0678875539484428,0,0,0.153155254869941,0.0678875539484428
2313302,0.0663370695201653,0.0214520334563679,0.00369103653787545,0.0196403779079611,1.69313602654837e-05,0,0.0914801395144086,0.0196573092682266
2313351,0.0106860771256001,0.0117185483454649,0,0.00299416653760776,0,0,0.022404625471065,0.00299416653760776
2313401,0.0502240746305708,0.0115369037197695,0,0.0137319205090348,0.000156786913518952,0,0.0617609783503404,0.0138887074225538
2313500,0.0266827734451333,0.0147092785702865,0.00149224565205806,0.0101792471265389,8.88241459558366e-05,0,0.0428842976674779,0.0102680712724947
2313559,0.0752845231574463,0.0501491083926724,0.00316474955876088,0.0251354147647739,0.000182581705313128,6.08605684377092e-05,0.12859838110888,0.0253788570385247
2313609,0.0638571061717123,0.0172910662824208,0,0.0180614603247068,2.8533112677262e-05,0,0.081148172454133,0.0180899934373841
2313708,0.114141675284385,0.0352895553257497,0,0.0822130299896587,0.000129265770423992,0,0.149431230610134,0.0823422957600827
2313757,0.0654675174596795,0.0139174998743908,0,0.0223081947445109,0.00266291513842134,0,0.0793850173340702,0.0249711098829322
2313807,0.0666515426497278,0.0210980036297641,0.0014065335753176,0.0451905626134301,0.00449183303085299,0,0.0891560798548094,0.0496823956442831
2313906,0.0804168163851958,0.0151634926338484,0,0.0137261947538627,0,0,0.0955803090190442,0.0137261947538627
2313955,0.0651291213253208,0.0293974338151697,0,0.0175951491527259,0,0,0.0945265551404905,0.0175951491527259
2314003,0.117473045986847,0.0258416253086571,0,0.0192406424956605,7.334425347774e-05,0,0.143314671295504,0.0193139867491382
2314102,0,0,0,0,0,0,0,0
2400109,0.0998111680604262,0.0241884722596889,0,0.0429817462458412,0,0,0.123999640320115,0.0429817462458412
2400208,0.0719375171279803,0.0305905727596602,0,0.0247499314880789,0.00176418196766237,0,0.10252808988764,0.0265141134557413
2400307,0.064285066642488,0.0221234926103908,0,0.0418895638770514,0,0,0.0864085592528788,0.0418895638770514
2400406,0.117970660146699,0.0201711491442543,0,0.0568459657701711,0,0,0.138141809290954,0.0568459657701711
2400505,0.171474950195529,0.055781007894931,0,0.0967313509924002,0.0084114218254261,0,0.22725595809046,0.105142772817826
2400604,0.13651804670913,0.0222929936305732,0,0.0915074309978769,0,0,0.158811040339703,0.0915074309978769
2400703,0,0,0,0,0,0,0,0
2400802,0.0930371636052969,0.0251174711661683,0,0.02947458351132,0,0,0.118154634771465,0.02947458351132
2400901,0.0908582611126642,0.0183114341627062,0,0.0468269499580654,0,0,0.10916969527537,0.0468269499580654
2401008,0.104421029157607,0.0362658192562859,0,0.0624965155823159,0.00760996822211072,0,0.140686848413893,0.0701064838044266
2401107,0.0719419315621983,0.0165194693746201,0,0.0215968820395466,3.57564272177924e-05,0,0.0884614009368184,0.0216326384667644
2401206,0.068668932510231,0.0157453006866893,0,0.0424498855517791,0,0,0.0844142331969203,0.0424498855517791
2401305,0.12947259565667,0.0249224405377456,0,0.0508790072388831,0,0,0.154395036194416,0.0508790072388831
2401404,0.0606093113065866,0.0502038189229779,0,0.0340055782021026,0,0,0.110813130229564,0.0340055782021026
2401453,0.0653633422618012,0.0141927853341218,0,0.0194455073572895,0,0,0.0795561275959231,0.0194455073572895
2401503,0.130445668502754,0.0202804206309464,0,0.0758637956935403,0,0,0.150726089133701,0.0758637956935403
2401602,0.0930316742081448,0.0112217194570136,0,0.029683257918552,0,0,0.104253393665158,0.029683257918552
2401651,0.0910332271279017,0.0122894856622667,0,0.0464269458352299,0,0,0.103322712790168,0.0464269458352299
2401701,0.0945748514658615,0.0469465277101393,0,0.0606798480568813,9.73994350832765e-05,0,0.141521379176001,0.0607772474919646
2401800,0.0708532102917025,0.014389614452178,0,0.0304215218581372,0,0,0.0852428247438805,0.0304215218581372
2401859,0,0,0,0,0,0,0,0
2401909,0,0,0,0,0,0,0,0
2402006,0.0981812328987607,0.0280350584551454,0,0.0288690868121095,0,0,0.126216291353906,0.0288690868121095
2402105,0.0401204499158622,0.00442830573022761,0,0.0191302807545833,0,0,0.0445487556460898,0.0191302807545833
2402204,0.048888502952414,0.0224325576010189,0,0.0145594535139516,2.89452356142179e-05,0,0.0713210605534329,0.0145883987495658
2402303,0.0985346380409912,0.0340781850932282,0,0.0501436152086072,0.0026775716858965,0,0.132612823134219,0.0528211868945037
2402402,0,0,0,0,0,0,0,0
2402501,0.101499953989141,0.0173000828195454,0,0.0458268151283703,0,0,0.118800036808687,0.0458268151283703
2402600,0.0679831091140406,0.0445957285548006,0,0.0290312102428065,0.000108274909996481,0,0.112578837668841,0.029139485152803
2402709,0.0709238887398265,0.0346122887040515,0,0.0356855379661927,0.000536624631070566,0,0.105536177443878,0.0362221625972632
2402808,0.105014534883721,0.0208938953488372,0,0.046875,0,0,0.125908430232558,0.046875
2402907,0.185961342828077,0.0632756866734486,0,0.0699898270600203,0.000203458799593082,0,0.249237029501526,0.0701932858596134
2403004,0.114117499686835,0.0136540147814105,0,0.0375798571965427,0,0,0.127771514468245,0.0375798571965427
2403103,0.0624429350851798,0.0136287718516869,0,0.0217570426455851,4.45384701035519e-05,0,0.0760717069368667,0.0218015811156887
2403202,0.121323529411765,0.0253110859728507,0,0.0820135746606335,0,0,0.146634615384615,0.0820135746606335
2403251,0.0893175451998981,0.0221580610853967,0,0.0282171692206294,0.00672942973981036,0,0.111475606285295,0.0349465989604398
2403301,0.110091743119266,0.0250529287226535,0,0.0852152434721242,0,0,0.13514467184192,0.0852152434721242
2403400,0.123719854641559,0.0330360092500826,0,0.0459200528576148,0,0,0.156755863891642,0.0459200528576148
2403509,0.0881342998855399,0.015642884395269,0,0.0500763067531477,9.5383441434567e-05,0,0.103777184280809,0.0501716901945822
2403608,0.0609966823334255,0.0221523361902129,0,0.0254008847110865,0.00158971523361902,0,0.0831490185236384,0.0269905999447056
2403707,0.129398032349508,0.0251792562948141,0,0.0541937635484409,0,0,0.154577288644322,0.0541937635484409
2403756,0.123899576133029,0.0296706879686991,0,0.0472774698402348,0,0,0.153570264101728,0.0472774698402348
2403806,0.098405885959534,0.0187001839362354,0,0.0388309830369916,0,0,0.117106069895769,0.0388309830369916
2403905,0.118023462495556,0.0263064344116602,0,0.0895840739424102,0,0,0.144329896907216,0.0895840739424102
2404002,0.123979213066073,0.0259836674090572,0,0.0584013857955952,0,0,0.14996288047513,0.0584013857955952
2404101,0.0833040421792619,0.00913884007029877,0,0.0411247803163445,0,0,0.0924428822495606,0.0411247803163445
2404200,0.0757808691739473,0.0332220930668567,0,0.0386591173272339,0.00506205707000637,0,0.109002962240804,0.0437211743972402
2404309,0.088176812480881,0.0130009177118385,0,0.0483328234934231,0,0,0.101177730192719,0.0483328234934231
2404408,0.0871642932237408,0.0141450826722737,0,0.030966262066329,0,0,0.101309375896015,0.030966262066329
