"city_code","pop.edu.kindergarten","pop.edu.pre","pop.edu.literacy","pop.edu.literacy_adults","pop.edu.elem","pop.edu.elem_adults","pop.edu.high","pop.edu.high_adults","pop.edu.undergrad","pop.edu.grad","pop.edu.master","pop.edu.doc","pop.edu.public","pop.edu.private"
4211009,2.76,10.42,4.65,2.17,40.18,5.7,15.22,7.55,9.59,1.77,0,0,87.23,12.77
4211058,3.41,11.25,5.5,3.07,49.96,3.15,12.84,3.77,5.74,1.3,0,0,93.02,6.98
4211108,0.43,8.8,2.03,1.44,60.04,3.37,13.33,2.42,7.95,0.19,0,0,92.01,7.99
4211207,3.22,12.62,1.28,0.49,50.35,3.48,15.09,1.99,9.83,1.53,0.12,0,83.44,16.56
4211256,7.89,6.79,11.39,0.35,43.77,2.74,18.91,1.26,6.89,0,0,0,91.66,8.34
4211306,8.96,8.06,4.11,1.31,48.45,2.89,12.29,3.96,9.06,0.81,0.11,0,81.68,18.32
4211405,7.69,5.28,1.3,2.42,47.44,2.44,15.68,4.71,11.97,1.07,0,0,88.86,11.14
4211454,0.21,8.84,10.51,0,48.11,1.28,17.66,3.88,7.96,1.55,0,0,91.34,8.66
4211504,5.11,7.84,4.23,0.39,49.68,1.61,15.49,2.17,11.85,1.13,0.5,0,84.8,15.2
4211603,6.18,7.49,5.37,0.28,40.23,1.51,20.95,2.35,14.15,1.27,0.09,0.13,75.72,24.28
4211652,3.24,20.54,1.38,0.21,47.27,6.29,9.97,1.92,8.66,0.54,0,0,92.9,7.1
4211702,6.38,9.39,4.4,0.37,40.92,5.17,11.74,4.22,15.64,1.48,0.22,0.08,73.57,26.43
4211751,7.12,9.99,4.78,1.79,45.47,1.28,15.36,4.25,7.57,2.11,0.2,0.1,87.44,12.56
4211801,6.96,10.44,2.99,0.83,45.61,1.59,16.34,2.52,11.73,0.99,0,0,81.36,18.64
4211850,0,9.28,5.44,2.3,50.3,1.17,15.55,1.81,10.99,2.08,1.07,0,82.82,17.18
4211876,0.55,7.4,7.88,2.64,51.47,2,14.96,1.83,7.62,2.83,0.79,0,60.22,39.78
4211892,6.07,9.69,0,1.31,55.37,0.64,16.87,0.35,8.22,1.48,0,0,90,10
4211900,7.16,6.87,5.26,0.49,45.19,2.84,14.12,3.6,13.01,1.16,0.24,0.07,73.26,26.74
4212007,5.63,13.16,1.76,0.62,49.77,2.13,15.98,1.59,7.74,1.62,0,0,91.49,8.51
4212056,6.98,9.77,8.96,1.86,48.63,2.5,12.29,2.96,5.66,0.39,0,0,91.6,8.4
4212106,5.87,6.74,2.3,1.33,46.94,2.06,14.46,4.52,12.43,3.25,0.1,0,84.66,15.34
4212205,3.85,8.63,10.58,0.52,43.49,3.44,15.1,4.25,9.11,0.93,0.11,0,87.57,12.43
4212239,3.25,7.65,2.31,0.48,55.89,3.83,12.07,5,8.81,0.71,0,0,91.06,8.94
4212254,4.48,5.41,1.16,0.46,58.95,2.98,14.87,2.89,8,0.8,0,0,87.43,12.57
4212270,4.86,8.54,14.02,0.93,45.31,6.21,12.2,2.03,5.37,0.53,0,0,95.33,4.67
4212304,0.88,10.22,0.18,1.28,59.18,2.83,11.5,3.91,9.15,0.87,0,0,89.2,10.8
4212403,4.42,10.32,9.62,0.83,39.34,3.12,14.68,5.07,10.42,2.17,0,0,86.8,13.2
4212502,6.08,7.47,4.18,0.93,50.18,2.57,14.82,4.61,7.99,1.05,0.13,0,87.17,12.83
4212601,5.82,9.29,2.18,0,50.11,4.68,14.38,3.91,7.91,1.71,0,0,89.88,10.12
4212700,2.46,14.2,2.95,0.28,50.03,1.62,17.13,2.22,8.54,0.39,0.17,0,91.68,8.32
4212809,7.63,8.69,5.87,0.59,46.72,2.92,15.11,2.79,8.49,0.87,0.22,0.11,83.66,16.34
4212908,5.83,8.53,3.35,1.7,38.61,3.65,12.7,3.54,19.71,2.23,0.07,0.08,78.41,21.59
4213005,2.08,11.04,0.36,0.89,48.34,3.47,12.59,2.57,16.46,2.21,0,0,80.9,19.1
4213104,5.67,9.94,2.77,1.91,46.19,1.95,12.61,2.22,14.59,1.74,0.41,0,83.61,16.39
4213153,2.63,9.98,0.64,1.49,49.11,5.22,12.07,6.24,9.89,2.73,0,0,88.08,11.92
4213203,7.81,5.95,7.76,0.72,43.76,3.9,11.56,3.85,11.62,2.38,0.68,0,72.87,27.13
4213302,2.5,13.71,0.47,0.69,60.13,1.73,11.92,2.54,5.64,0.68,0,0,95.98,4.02
4213351,1.06,14.27,0.86,0.28,58.65,4.83,10.87,3.55,4.49,1.14,0,0,94.54,5.46
4213401,6.09,9.5,1.63,1.08,53.38,2.14,14.07,3.57,7.19,1.15,0.19,0,91.65,8.35
4213500,6.68,10.53,4.35,0.43,46.34,3.86,12.23,2.93,10.23,1.94,0.17,0.31,76.46,23.54
4213609,4.71,9.43,3.51,0.44,46.96,3.22,13.72,3.25,12.92,1.52,0.24,0.09,75.82,24.18
4213708,8.86,7.94,7.22,1.25,48.77,2.96,9.5,3.56,8.35,1.59,0,0,91.12,8.88
4213807,3.5,8.43,2.59,1.73,49.45,2.12,16,5.17,9.29,1.72,0,0,90.74,9.26
4213906,3.24,8.39,0.22,0.42,50.06,2.07,16.37,7.1,11.15,0.97,0,0,86.11,13.89
4214003,8.65,10.43,2.85,1.04,48.01,2.47,11.81,5.33,8.46,0.84,0.11,0,88.39,11.61
4214102,4.84,12.87,3.09,0.38,51.71,2.46,14.77,3.62,5.76,0.49,0,0,95.23,4.77
4214151,4.62,13.35,3.46,0,49.24,0.75,17.74,3.82,6.88,0.13,0,0,93.79,6.21
4214201,1.55,9.54,10.65,1.36,38.59,5.04,15.94,3.58,12.6,0.94,0.21,0,86.86,13.14
4214300,3.26,7.02,2.61,0.34,57.24,1.39,15.51,2.43,8.84,0.54,0,0.83,93.14,6.86
4214409,6.26,4.95,2.26,0.88,55.97,1.22,13.43,3.55,10.41,0.89,0.17,0,89.05,10.95
4214508,3.79,14.93,0.7,0,52.54,2.32,15.64,3,6.21,0.87,0,0,93.39,6.61
4214607,6.96,9.09,7.46,0.18,49.52,3.11,11.82,4.41,6.86,0.58,0,0,92.32,7.68
4214706,6.88,10.79,1.1,0,48.55,2,16.41,3.39,10.18,0.47,0.24,0,88.43,11.57
4214805,11.01,8.12,3.66,1.39,39.4,2.21,13.55,3.08,15.59,1.59,0.25,0.17,69.28,30.72
4214904,4.85,11.54,4.84,0.34,40.74,4.1,16.61,2.76,12.39,1.83,0,0,85.26,14.74
4215000,5.75,9.28,6.62,0.7,47.45,3.39,13.82,4.19,7.7,0.9,0.08,0.12,85.32,14.68
4215059,11.94,6.81,7.72,0,53.63,1.05,10.03,3.96,4.87,0,0,0,94.41,5.59
4215075,0.72,6.44,3,2.3,53.4,3.78,20.31,2.51,6.83,0.7,0,0,92.39,7.61
4215109,6.57,11.99,3.62,1.48,46.72,3.14,12.34,1.19,11.34,1.39,0.2,0,81.67,18.33
4215208,4.5,11.07,8.84,1.15,48.9,6.09,13.2,2.5,3.1,0.67,0,0,94.79,5.21
4215307,4.63,12.86,3.41,0.93,46.67,4.86,15.85,4.74,5.04,1.01,0,0,93.04,6.96
4215356,0.59,9.33,2.96,0.3,60.59,2.21,14.8,2.81,5.97,0.46,0,0,94.05,5.95
4215406,8.67,8.66,1.27,0.22,47.81,3.33,14.21,2.75,10.93,1.08,0.63,0.45,90.4,9.6
4215455,3.15,14.18,7.39,0.34,52.26,1.41,12.18,2.71,5.45,0.71,0.21,0,90.55,9.45
4215505,5.45,7.1,5.55,0.8,49.71,3.31,14.38,3.52,7.82,2.27,0,0.1,88.49,11.51
4215554,0,12.78,0,1,53.59,4.02,18.87,2.46,6.64,0.64,0,0,92.67,7.33
4215604,3.78,9.92,0,0,44.46,2.65,20.29,4.22,12.58,2.1,0,0,87.45,12.55
4215653,3.88,9.42,3.48,0.62,50.39,3.1,14.24,3.14,10.55,0.92,0.25,0,91.18,8.82
4215679,4.17,9.41,0.82,0.58,56.63,2.49,18.66,3.53,3.47,0.23,0,0,96.1,3.9
4215687,0.8,9.89,0,0,58.48,1.19,22.41,2.64,4.19,0.4,0,0,96.3,3.7
4215695,0,10.95,2.01,1.04,49.4,1.05,18.05,2.84,13.24,1.41,0,0,86.39,13.61
4215703,6,8.22,2.15,0.5,44.79,3.8,13.75,3.39,14.43,2.3,0.46,0.21,77.64,22.36
4215752,0,9.68,13.26,0.74,48.19,2.25,15.55,3.49,5.69,0.68,0.47,0,94.08,5.92
4215802,8.43,8.09,4.32,1.55,40.25,3.66,15.74,4.95,10.76,1.75,0.34,0.14,83.43,16.57
4215901,2.04,16.12,12.6,0.45,39.77,4.69,12.77,1.24,9,1.32,0,0,89.78,10.22
4216008,5.68,8.66,2.75,0.4,44.61,2.3,14.47,3.74,14.52,2.49,0,0.39,74.93,25.07
4216057,3.48,9.86,5.12,1.44,53.1,2.01,10.93,3.67,7.99,2.41,0,0,91.62,8.38
4216107,2.63,9.97,3.22,0.6,49.06,4.37,16.49,2.34,10.11,0.88,0.17,0.15,89.32,10.68
4216206,6.76,7.98,4.06,0.75,46.65,3.35,14.01,5.04,9.64,1.58,0.18,0,80.45,19.55
4216255,0.43,9.74,0,0.55,46.82,4.16,20.13,5.77,11.27,1.12,0,0,87.09,12.91
4216305,3.35,10.5,4.17,0.38,48.6,3.11,13.52,5.13,9.83,1.27,0.15,0,82.66,17.34
4216354,0.26,8.35,10.03,0.7,51.64,2.76,14.95,3.93,7.02,0.35,0,0,90.79,9.21
4216404,4,6.35,4.78,0.62,49.82,6.45,16.16,4.35,6.21,1.1,0.16,0,93.27,6.73
4216503,6.32,7.19,5.9,1.65,47.29,4.2,12.72,4.09,9.68,0.54,0.41,0,82.76,17.24
4216602,7.36,6.66,2.99,0.59,38.71,2.81,14.7,4.4,18.86,1.95,0.71,0.26,61.72,38.28
4216701,5.54,9.09,6.12,2.84,48.1,1.05,14.26,1.45,9.88,1.4,0.13,0.13,86.28,13.72
4216800,1.72,11.71,5.92,4.45,51.38,2.97,13.73,2.67,4.71,0.73,0,0,94.05,5.95
4216909,4.65,12.04,8.99,0.44,38.67,3.55,13.6,3.33,11.73,2.27,0.55,0.17,83.21,16.79
4217006,10.5,9.21,6.91,0.48,40.99,2.63,13.54,4.43,9.85,1.14,0.32,0,82.03,17.97
4217105,4.89,14.92,0.93,1.12,43.38,7.09,18.67,3.66,5.33,0,0,0,90.74,9.26
4217154,0.51,10.49,0,1.4,51.56,3.02,18.42,4.17,8.62,0.96,0.41,0.45,91.68,8.32
4217204,6.09,8.26,4.56,1.23,35.2,3.06,14.22,3.92,19.9,2.95,0.47,0.14,68.92,31.09
4217253,10.35,5.52,1.03,1.04,48.65,1.71,14.15,4.46,10.63,2.1,0.36,0,84.5,15.5
4217303,4.99,7.72,0.21,0.19,43.71,4.04,19.15,6.15,11.24,2,0.61,0,85.87,14.13
4217402,4.85,8.27,6.28,0.6,43.27,4.05,18.6,4.56,8.93,0.58,0,0,89.33,10.67
4217501,5.54,8.36,3,0.97,43,2.81,14.62,4.8,14.04,2.64,0.23,0,79.18,20.82
4217550,0.32,11.26,0,0,49.57,0.28,21.2,0.53,14.59,2.25,0,0,83.27,16.73
4217600,5.15,10.21,2.69,0.58,48.4,1.57,17.67,1.7,11.12,0.91,0,0,70.91,29.09
4217709,7.7,7.83,4.37,1.3,45.84,3.18,16.2,3.17,9.22,0.94,0.17,0.09,84.7,15.3
4217758,1.07,10.52,1.27,0,57.48,1.97,16.35,4.24,6.63,0.47,0,0,93.51,6.49
4217808,8.99,9.51,1.37,1.05,46.35,2.96,13.04,6.17,9.35,1.22,0,0,86.21,13.79
4217907,4.85,10.13,2.04,0.54,46.63,4.71,13.54,5.88,10.57,1.12,0,0,87.15,12.85
4217956,2.04,7.94,0,0,51.65,0,26.19,1.92,9.15,1.11,0,0,88.47,11.53
4218004,4.07,9.55,3.45,1.05,47.68,2.59,13.83,3.37,12.86,1.22,0.18,0.16,72.7,27.3
4218103,7.84,9.58,2.37,0.24,49.27,3.52,15.2,3.47,7.51,0.77,0.23,0,91.62,8.38
4218202,9.24,7.92,5.13,1.28,41.6,3.57,11.7,2.83,13.81,2.63,0.12,0.18,76.19,23.81
4218251,1.77,7.8,1.52,2.99,58.68,4.71,12.05,4.07,5.76,0.48,0.17,0,94.47,5.53
4218301,6.53,9.29,9.41,0.78,45.56,3.52,13.94,3.44,6.85,0.68,0,0,92.15,7.85
4218350,4.2,8.88,1.03,1.01,47.65,4.84,14.88,4.37,10.03,3.13,0,0,78.77,21.23
4218400,6.01,10.78,6.19,0.69,42.94,3.46,14.13,2.37,11.04,2.38,0,0,83.97,16.03
4218509,4.94,11.08,3.04,0.34,41.37,4.87,16.46,4.59,11.8,1.51,0,0,87.49,12.51
4218608,9.67,9.65,5.2,0.13,44.53,2.33,11.86,5.52,9.61,1.49,0,0,86.95,13.05
4218707,7.17,8.56,3.29,0.61,40.8,1.9,15.85,2.78,16.85,1.85,0.33,0,63.57,36.43
4218756,0,11.27,0.38,0.52,52.8,2.48,18.09,4.38,7.69,1.84,0.33,0.22,90.37,9.63
4218806,7.78,6.39,6.87,2.03,37.44,8.51,11.79,5.96,11.97,0.91,0.2,0.14,77.97,22.03
4218855,4.05,9.26,7.6,1.16,45.11,1.24,18.15,2.04,9.95,0.88,0.55,0,90.19,9.81
4218905,8.72,5.15,5.69,0.6,51.6,2.43,12.99,3.82,6.74,2.25,0,0,86.22,13.78
4218954,1.46,8.79,7.32,0,53.72,1.31,13.45,2.86,10.11,0.72,0.28,0,88.21,11.79
4219002,6.36,9.03,4.43,0.94,42.62,2.91,13.29,4.52,13.99,1.7,0.22,0,76.36,23.64
4219101,4.14,9.3,12.79,1.52,36.4,4.13,18.62,2.06,10.47,0.57,0,0,90.26,9.74
4219150,2.84,6.14,19.21,1.38,46.77,0,16.05,3.55,3.65,0.4,0,0,96.68,3.32
4219176,4.75,9.61,6.49,0,48.83,3.16,14.65,3.64,6.57,1.71,0.58,0,90.09,9.91
4219200,5.83,9.05,2.1,0.52,55.91,2.64,14.04,3.76,5.3,0.68,0.17,0,93.74,6.26
4219309,10.87,6.67,4.78,0.86,43.21,2.31,12.22,3.08,13.74,2,0.19,0.08,74.72,25.28
4219358,4.49,9.4,2.69,0.17,56.73,2.54,14.67,3.07,5.17,0.81,0.26,0,95.05,4.95
4219408,5.61,17.26,9.95,0.26,41.49,3.88,14.08,1.58,3.89,1.72,0.27,0,93.67,6.33
4219507,5.09,8.47,5.63,0.67,41.39,1.93,14.7,4.29,14.73,2.72,0.14,0.24,74.2,25.8
4219606,0,8.2,5.31,0.73,45.17,5.46,15.1,3.49,16.21,0.34,0,0,83.26,16.74
4219705,8.68,8.63,1.68,1.22,47.13,2.47,12.91,2.6,13.69,0.88,0.11,0,84.85,15.15
4219853,7.17,10.88,1.38,0.32,48.27,4.62,12.86,6.6,7.89,0,0,0,91.03,8.97
4300034,0.7,5.36,1.42,0.63,67.78,0.48,13.48,1.32,7.5,0.36,0.62,0.34,95.2,4.8
4300059,3.98,7.29,2.4,2.66,50.78,2.15,16.35,0.79,13,0.6,0,0,88.41,11.59
4300109,2.7,6.81,8.2,0.58,55.81,2.98,9.4,2.72,8.47,1.79,0.41,0.13,85.92,14.08
4300208,5.35,9.75,0.87,0.53,48.6,0.18,17.74,1.03,12.79,3.01,0.15,0,84.1,15.9
4300307,1.28,3.42,0.91,0.77,62.13,1.15,19.24,2.12,8.98,0,0,0,91.98,8.02
4300406,3.4,6.22,2.1,0.31,51.51,2.9,17.92,3.37,11.21,0.94,0.05,0.07,87.64,12.36
4300455,0.88,8.08,0,2.55,56.78,1.59,20.7,1.58,6.54,1.29,0,0,93.42,6.58
4300471,4.68,7.78,4.75,0,44.71,0.48,20.22,0.98,16.4,0,0,0,83.56,16.44
4300505,2.57,7.12,1.93,0.71,62.46,0.56,18.27,0.55,5.83,0,0,0,92.2,7.8
4300554,2.76,9.52,2.24,0,48.68,0.53,17.85,1.53,12.74,3.27,0.62,0.25,86.76,13.24
4300570,9.99,6.85,0.64,0.4,47.41,0.95,15.43,2.17,14.48,1.04,0.16,0.49,83.95,16.05
4300604,3.32,3.85,4,0.35,60.57,3.9,13.52,3.02,6.95,0.47,0.05,0.01,83.18,16.82
4300638,0.46,4.94,4.06,0.23,61.44,4.55,15.15,1.98,6.6,0.58,0,0,93.27,6.73
4300646,4.19,6.32,6.55,0.37,56.29,1,14.9,2.1,7.8,0.5,0,0,91.53,8.47
4300661,2.1,9.04,3.39,0,51.82,5.41,11.55,3.35,10.26,3.09,0,0,87.42,12.58
4300703,0.9,6.96,2.67,0,52.98,1.39,19.33,0.74,13.18,1.12,0.51,0.23,66.78,33.22
4300802,4.88,8.48,1.41,0.48,50.42,0.51,15.49,2.07,14.38,1.76,0.13,0,71.41,28.59
4300851,0.52,3.67,3.2,0.26,61.71,3.24,17.36,2.58,7.13,0,0.33,0,91.73,8.27
4300877,8.5,9.05,2.07,1.28,55.68,0.79,13.83,2.75,5.84,0.21,0,0,90.17,9.83
4300901,3.51,8.29,3.88,1.29,44.65,0.85,21.34,0.77,13.96,1.16,0.3,0,86.17,13.83
4301008,9.68,8.48,2.75,0.11,44.22,1.05,15.39,1.71,15.89,0.38,0.34,0,77.69,22.31
4301057,6.66,7.04,5.91,0.61,50.39,2.77,13.41,4.79,7.82,0.61,0,0,91.34,8.66
4301073,0.87,6.06,5.39,0.58,54.49,4.68,14.07,2.83,11.04,0,0,0,90.33,9.67
4301107,4.45,5.63,2.62,0.69,52.81,4.57,14.26,4.21,10.33,0.14,0.12,0.16,86.73,13.27
4301206,4.15,9.17,2.25,0,59.19,0.19,14.16,0.59,9.63,0.67,0,0,88.26,11.74
4301305,1.56,4.44,3.82,0.85,61.23,2.04,14.34,2.46,8.83,0.42,0,0,90.08,9.92
4301404,1.37,8.69,5.74,0.17,52.95,1.72,18.16,4.62,6.22,0.36,0,0,91.57,8.43
4301503,1.93,6.14,2.11,1.49,54.06,1.69,16.94,1.02,13.39,1.23,0,0,77.58,22.42
4301552,2.06,7.16,9.41,0,50.34,0,17.7,0.28,12.15,0.91,0,0,88.25,11.75
4301602,3.34,7.99,2.07,1,52.57,2.21,15.41,2.44,11.83,0.74,0.27,0.12,79.18,20.82
4301636,6.65,8.92,2.98,0.38,55.14,3.27,11.24,2.84,7.65,0.77,0.18,0,95.21,4.79
4301651,6.58,7.71,4.02,0.34,50.79,2.12,15.14,1.96,10.23,1.12,0,0,88.71,11.29
4301701,4.44,6.27,2.71,1.41,51.62,3.04,15.12,1.35,12.34,1.14,0.56,0,78.29,21.71
4301750,0,8.03,1.01,0.28,71.81,0.38,13.02,0.94,4.13,0.39,0,0,96.53,3.47
4301800,3.34,7.82,1.47,0.19,63.79,1.57,13.69,0.38,7.07,0.67,0,0,93.68,6.32
4301859,11.38,8.36,3.6,0.84,47.01,2.41,16.44,2.31,6.23,1.42,0,0,91.93,8.07
4301875,0.26,3.85,1.11,0.22,65.64,2.37,15.58,3.72,6.3,0.95,0,0,96.41,3.59
4301909,5.49,6.51,4.39,2.5,53.6,4.38,12.98,1.72,7.24,1.2,0,0,83.39,16.61
4301925,0,5.11,0,0,58.94,1.24,22.88,1.06,9.23,1.54,0,0,88.36,11.64
4301958,2.81,10.35,4.22,0.8,40.32,2.32,17.32,2.6,16.53,2.42,0.31,0,85.67,14.33
4302006,3.75,6.88,4.22,1.61,60.99,1.31,14,1.48,5.13,0.46,0,0.17,93.56,6.44
4302055,3.38,6.03,3.9,0.66,53.64,4.16,16.76,7.89,2.79,0.78,0,0,95.55,4.45
4302105,5.71,7.08,3.02,0.93,41.45,1.76,12.69,2.45,22.24,1.93,0.53,0.21,67.07,32.93
4302154,0.79,4.07,4.6,0.4,63.45,1.11,12.88,3.36,8.65,0.35,0.35,0,92.99,7.01
4302204,6.92,8.59,0.23,0,50.7,2.52,16.11,3.9,9.61,1.25,0.17,0,86.16,13.84
4302220,0,10.95,5.88,0.45,50.91,0,14.58,2.36,13.78,1.1,0,0,87.58,12.42
4302238,0,10.25,7.84,0.48,42.51,2.14,21.29,7.46,7.65,0,0.38,0,91.26,8.74
4302253,0.23,9.34,0.79,0,52.93,3.39,23.45,4.38,5.48,0,0,0,95.41,4.59
4302303,3.69,6.03,8.64,0.37,53.86,2.17,15.33,2.87,5.55,1.49,0,0,91.91,8.09
4302352,8.76,5.74,1.26,0.73,52.59,1.59,11.7,1.53,14.14,1.79,0.17,0,83.84,16.16
4302378,0.38,6.43,4.02,0.38,58.04,1.88,18.7,1.22,8.67,0.28,0,0,93.25,6.75
4302402,9.77,8.15,2.45,0.33,47.02,1.83,14.78,2.54,11.85,1.26,0,0,83.88,16.12
4302451,4.37,8.89,3.98,0.27,52.77,3.78,12.46,1.02,11.93,0.54,0,0,87.99,12.01
4302501,2.26,7.2,5.7,1.05,53.39,1.52,19.74,0.7,7.85,0.59,0,0,92.11,7.89
4302584,0,6.81,5.36,0.37,47.19,2.54,16.99,3.49,15.74,1.13,0.38,0,83.33,16.67
4302600,3.9,10.24,1.71,0,56.28,1.37,16.88,1.03,8.16,0.43,0,0,91.78,8.22
4302659,2.72,7.35,0,0,60.24,1.2,16.47,0.4,11.02,0.61,0,0,86.96,13.04
4302709,3.13,7.68,2.03,1.89,54.39,2.15,15.49,2.85,8.41,1.99,0,0,86.25,13.75
4302808,3.61,5.6,3.42,0.79,55.87,1.21,14.97,1.51,12.15,0.87,0,0,88.36,11.64
4302907,2.19,5.74,0.82,0.9,60.14,2.46,15.53,2.68,9.41,0.12,0,0,90.31,9.69
4303004,4.06,7.18,2.63,0.31,55.61,2.14,15.04,2.28,9.5,1.09,0.11,0.06,80.66,19.34
4303103,5.7,5.63,2.93,0.64,46.2,3.7,16.13,3.53,14.05,0.96,0.43,0.1,73.44,26.56
4303202,1.6,7.05,3.46,0.22,55.9,2.35,16.39,2.02,9.06,1.67,0.27,0,90.62,9.38
4303301,2.81,9.05,3.09,0.77,52.98,2.37,16.81,2.24,8.56,1.13,0.18,0,79.71,20.29
4303400,1.36,8.93,0.26,0,56.19,0.17,19.47,1.05,10.86,1.33,0.26,0.12,89.43,10.57
4303509,2.11,5.53,2.32,0.33,56.84,2.3,17.76,2.41,9.16,1.14,0.1,0,84.74,15.26
4303558,1.5,12.83,5.15,0.38,39.86,2.73,12.26,3.06,21.52,0.71,0,0,79.22,20.78
4303608,6.4,6.54,3.01,0,57.18,3.12,13.36,2.02,6.8,1.57,0,0,91.63,8.37
4303673,0,5.86,6.42,0,59.57,1.04,15.19,1.98,9.66,0.29,0,0,91.48,8.52
4303707,4.89,6.86,3.23,0.19,48.45,0.54,19.05,2.03,12.59,1.93,0.24,0,87.12,12.88
4303806,4.42,8.15,4.9,2.3,40.44,3.52,18.35,2.27,13.06,2.39,0.2,0,82.71,17.29
4303905,8.7,8.51,3.12,0.46,46.68,3.03,12.98,2.95,11.9,1.35,0.18,0.15,75.55,24.45
4304002,2.71,7.97,12.06,1.66,44.43,1.42,16.88,1.81,9.54,1.53,0,0,91.69,8.31
4304101,4.45,7.06,1.89,1.26,54.95,0.59,17.69,0.34,8.29,2.69,0.78,0,89.08,10.92
4304200,1.62,4.19,3.73,0.12,65.74,2.2,11.9,1.26,7.94,1.29,0,0,82.4,17.6
4304309,3.57,6.82,2.01,0.44,53.32,1.4,20.65,1.57,8.79,0.94,0.48,0,91.12,8.88
4304358,1.44,4.52,11.4,0.34,52.16,4.38,15.83,3.25,5.82,0.53,0.32,0,94.86,5.14
4304408,5.18,6.02,4.71,0.77,52.11,2.03,13.93,3,11.01,0.93,0.13,0.19,81.69,18.31
4304507,1.93,5.87,1.89,0.35,66.22,1.02,13.43,1.36,6.74,0.85,0.18,0.16,91.24,8.76
4304606,4.76,4.76,2.93,0.61,49.44,2.96,14.8,2.76,15.13,1.37,0.36,0.11,68.89,31.11
4304614,2.24,9.44,0,0,56.71,0,23.34,1.27,6.39,0.61,0,0,93.93,6.07
4304622,0,9.09,0.4,0,58.57,0.58,20.97,1.48,7.94,0.97,0,0,90.15,9.85
4304630,5.42,9.65,2.69,0.68,52.75,1.64,14.4,1.92,9.96,0.88,0,0,80.67,19.33
4304655,0.28,9.81,9.85,1.04,47.9,3.5,13.6,1.83,11.21,0.75,0.23,0,88.29,11.71
4304663,1.31,5.7,3.88,0.32,61.47,3.63,13.22,1.56,7.16,1.54,0.11,0.11,92.04,7.96
4304671,2.03,11.68,6.28,0.59,51.84,1.88,9.42,3.02,12.18,0.31,0.51,0.25,90.18,9.82
4304689,1.91,11.35,3.06,0.77,57.83,2.93,9.95,2.88,8.03,1.27,0,0,89,11
4304697,10.1,13.56,0,0,51.14,0.29,15.55,0,8.41,0.95,0,0,89.88,10.12
4304705,6.3,7.88,1.96,0.13,47.6,1.72,15.16,1.68,15.51,1.11,0.88,0.06,71.04,28.96
4304713,2.91,5.13,3.77,0.61,62.21,1.49,13.92,2.01,7.28,0.44,0.22,0,93.79,6.21
4304804,5.95,7.29,0.81,0.26,37.96,1.62,16.23,2.38,25.03,2,0.47,0,66.98,33.02
4304853,0.32,7.34,6.31,1.08,58.15,0,18.62,2.73,5.15,0.3,0,0,95.1,4.9
4304903,7.04,5.95,3.5,0.36,43.76,1.27,16.8,1.26,18.43,1.4,0.23,0,78.06,21.94
4304952,0,9.23,1.05,0,60.36,0.38,21.53,0.59,6.13,0.73,0,0,93.14,6.86
4305009,3.68,6.25,4.91,0,48.82,2.33,15.06,2.04,13.86,2.17,0.66,0.21,83.03,16.97
4305108,3.22,5.31,2.69,0.9,43.49,2.5,13.77,3.13,22.63,1.83,0.43,0.11,61.27,38.73
4305116,1.62,14.5,0.45,0,49.07,0,25.89,0,6.25,1.09,1.13,0,90.6,9.4
4305124,0.16,4.73,0.69,0.81,65.37,2.69,17.24,1.76,5.56,0.98,0,0,94.4,5.6
4305132,3.02,8.53,1.91,0.27,60.57,2.03,13.81,1.45,7.83,0.58,0,0,90.4,9.6
4305157,0,9.4,0,0.8,53.83,4.56,17.1,0.88,11.67,1.76,0,0,88.32,11.68
4305173,0.68,6.87,1.65,1.42,65.49,2.37,10.54,0.73,9.75,0.22,0.28,0,91.44,8.56
4305207,3.72,7.03,1.59,0.64,51.45,0.63,16.37,0,16.42,1.36,0.63,0.16,79.82,20.18
4305306,7.02,7.48,3.04,0.23,50.16,0.93,15.14,1.35,13.86,0,0.51,0.29,84.28,15.72
4305355,6.74,6.52,3.7,1.09,46.13,2.83,15.34,2.57,13.2,1.42,0.46,0,81.62,18.38
4305371,0,4.36,3.69,0,68.06,0.27,11.89,0.62,9.93,0.82,0.35,0,90.53,9.47
4305405,3.72,11.11,2.74,0,46.52,1.85,18.01,0.53,13.39,1.85,0.27,0,86.52,13.48
4305439,6.36,11.11,4.36,0.3,48.55,1.53,14.9,3.62,7.88,0.96,0.25,0.18,91.18,8.82
4305447,1.55,7.23,0.88,0.67,69.64,2.04,13.16,2.54,2.3,0,0,0,98.13,1.87
4305454,4.25,8.45,3.1,0.76,61.57,2.1,9.6,3.35,5.79,0.85,0.16,0,93.49,6.51
4305504,2.5,4.98,3.29,0,56.26,2.66,13.87,2.56,8.81,5.08,0,0,86.68,13.32
4305587,9.43,8.47,0,0.85,43.97,0.99,16.56,0.37,17.08,2.29,0,0,79.71,20.29
4305603,3.04,8.24,1.79,1.14,42.75,1.56,18.82,0.82,17.66,4.17,0,0,79.72,20.28
4305702,4.24,6,5.06,0,46.25,2.88,18.72,2.62,13.12,0.92,0.18,0,85.31,14.69
4305801,1.31,9.24,0.59,0.96,54.28,1.92,16.08,1.73,11.44,2.18,0.27,0,86.26,13.74
4305835,0,11.08,1.42,0,54.85,2.15,24.64,0.46,4.67,0.73,0,0,95.33,4.67
