"city_code","GDP.agri.2018_pct","GDP.govt.2018_pct","GDP.industry.2018_pct","GDP.services.2018_pct","GDP.tax.2018_pct","GDP.growth2010_15","GDP.growth2015_18","GDP.percapita.2018"
1501808,0.0585659039995478,0.552246527568702,0.0453102669437321,0.29518154459446,0.048695756893558,0.124356251731863,0.0760919841630152,7.98664258864865
1501907,0.556717451829104,0.252516093734143,0.0452543890999422,0.129345528831941,0.0161665365048689,0.115934624417682,0.0471736320824403,15.7214900110988
1501956,0.177815302136102,0.621286342433919,0.0293971767564465,0.144322025869516,0.027179152804017,0.146609804179968,0.0569766090431338,5.40837301826512
1502004,0.319684249000322,0.476626897751883,0.0315041814640852,0.149108881724302,0.0230757900594079,0.151957375719702,0.0478583070091221,7.81168499105088
1502103,0.251831766097019,0.442943389453532,0.0326401010726653,0.235903671274529,0.0366810721022551,0.157716948553893,0.0478481761144314,8.33351418725713
1502152,0.00915980200970534,0.0380358959775641,0.760447896968726,0.165348236966415,0.0270081680775898,0.10409060233211,0.268914105510925,197.137669902913
1502202,0.0367872339597227,0.23460693972414,0.106618548754423,0.496609166540143,0.125378111021571,0.0976559987410073,0.0234742583026253,14.9742917103882
1502301,0.222589772187992,0.386353305847182,0.057318438215229,0.288302232866042,0.045436250883555,0.135349311095185,0.0440404600844815,9.21764890455712
1502400,0.0326306433566541,0.195780025751751,0.138007043515449,0.487129364843824,0.146452922532322,0.130240868560461,0.0684478742377723,19.7281158280129
1502509,0.359486432712977,0.52034159585647,0.024520864337798,0.0798301622100249,0.0158209448827298,0.151165550208484,0.0388974501682391,7.98368963461375
1502608,0.166656363973543,0.5736663163751,0.0342090622488719,0.202497372813253,0.0229708845892316,0.0935785099802671,0.0710242862928485,6.71802325581395
1502707,0.13997705650108,0.316862747936352,0.0804090022473049,0.385989990265298,0.0767612030499654,0.117386077189709,0.0199391255291774,11.577952821888
1502756,0.15261682847676,0.505569422830036,0.0472047320513388,0.248337345951229,0.0462716706906357,0.13759767102143,0.04085925880509,8.94014674095047
1502764,0.575832647101565,0.203713955532181,0.100360531177989,0.102270446823381,0.0178224193648838,0.164639200020687,0.076990083179953,21.9301919720768
1502772,0.0683228829233026,0.104328944689432,0.605713324303269,0.18288562988358,0.0387492182004162,0.242523053012063,0.33541487114127,45.5325302542467
1502806,0.585882524224728,0.244708170891502,0.0374189138910009,0.117542504489056,0.0144478865037126,0.38781212806551,0.0114968451920463,14.5910955064468
1502855,0.258769675554128,0.518254095727594,0.036267266302602,0.162793125602313,0.0239158368133633,0.00819205944985524,0.0840582782870944,8.77086708459534
1502905,0.246048202133988,0.480587448464154,0.0343927624588659,0.209189971700416,0.0297816152425752,0.127335984501064,0.0635303913966436,7.35500758725341
1502939,0.166992243063326,0.316193280044817,0.065552461080369,0.366488633031391,0.0847733827800966,0.127293998110537,0.0648536408642486,11.6264841576769
1502954,0.211638866825523,0.332915011914218,0.0890812814402965,0.2842467566852,0.082118083134763,0.0751114560145456,0.0949158412712465,11.2163687117658
1503002,0.108014634945483,0.597975863261554,0.0475999781567978,0.220743761035368,0.0256657626007973,0.113284747715549,0.0285645638955938,7.50608006558273
