"city_code","time.5min","time.6_30min","time.30_60min","time.1_2h","time.2hplus","time.avg"
2801603,27.75,49.94,15.43,5.88,0.99,23.8002
2801702,12.74,58.69,19.64,7.41,1.52,28.5322
2801900,29.44,50.05,15.04,4.8,0.67,22.373
2802007,23.31,54.4,14.98,7.03,0.27,24.3495
2802106,15.85,66.58,14.91,2.41,0.25,21.9554
2802205,17.84,70.41,10.03,1.55,0.17,19.6783
2802304,20.89,66.56,8.99,2.72,0.84,20.5268
2802403,23.57,48.49,20.62,6.52,0.81,26.0257
2802502,30.81,57.32,8.91,2.61,0.36,18.6486
2802601,20.32,56.36,20.1,2.33,0.9,23.3828
2802700,22.51,60.4,12.07,4.72,0.31,22.049
2802809,16.31,58.07,19.34,4.15,2.13,26.2621
2802908,18.74,67.35,10.75,2.66,0.5,20.8915
2803005,20.51,63.29,10.95,3.86,1.39,22.4872
2803104,27.13,50.82,13.86,5.4,2.79,24.9491
2803203,12.81,56.99,22.69,7.06,0.45,28.0032
2803302,13.39,59.85,17.47,7.79,1.5,28.115
2803401,17.08,58.71,18.89,4.5,0.82,24.9563
2803500,21.21,63.82,11.58,2.42,0.97,21.1011
2803609,8.21,62.35,24.43,4.84,0.18,27.199
2803708,21.29,52.46,19.24,5.05,1.96,26.0623
2803807,24.39,61.27,9.72,3.53,1.1,21.1191
2803906,14.9,65.88,12.81,5.28,1.13,24.4759
2804003,14.9,53.05,23.15,6.93,1.97,29.3125
2804102,23.19,62.11,11.9,2.24,0.55,20.3703
2804201,19.27,62.82,12.5,5.22,0.18,22.8101
2804300,20.18,50.78,16.02,12.03,0.99,29.3734
2804409,21.2,61.94,13.8,2.19,0.87,21.4342
2804458,18.66,70.19,9.1,1.46,0.58,19.6722
2804508,18.49,65.01,13.47,2.57,0.47,21.5648
2804607,10.64,65.88,19.31,3.22,0.95,25.1179
2804706,18.42,56.79,20.26,3.77,0.76,24.5652
2804805,6.07,35.12,39.55,18.19,1.08,42.0896
2804904,14.43,53.19,23.89,7.62,0.87,28.9482
2805000,29.57,60.62,5.88,3.52,0.42,18.7081
2805109,20.95,51.88,15.67,6.38,5.12,29.3234
2805208,28.08,52.92,17.22,1.59,0.19,20.3376
2805307,10.33,69.13,16.88,3.55,0.11,23.8829
2805406,21.66,59.12,13.1,3.75,2.37,23.8386
2805505,24.75,58.86,13.81,2.15,0.43,20.4978
2805604,20.97,55.69,19.36,3.13,0.85,23.6217
2805703,19.95,68.08,9.41,2.29,0.26,19.8594
2805802,27.02,62.14,7.2,3.25,0.39,19.1692
2805901,19.82,60.62,15.52,3.62,0.43,22.6606
2806008,23.97,63.73,8.23,3.71,0.36,20.1444
2806107,13.15,72.66,12.29,1.71,0.2,21.0458
2806206,18.5,63.63,13.49,3.47,0.9,22.6519
2806305,17.03,52.82,21.23,8.2,0.72,28.1566
2806404,22.23,56.14,16.53,3.98,1.12,23.5812
2806503,35.58,37.3,17.93,8.53,0.66,25.0305
2806602,15.72,60.26,20.83,2.64,0.55,24.0423
2806701,7.84,42.3,36.51,12.08,1.27,36.8315
2806800,20.82,67.12,8.54,2.39,1.13,20.4726
2806909,20.47,55.31,15.79,7.92,0.5,25.8128
2807006,36.88,47.23,11.15,2.69,2.04,20.2319
2807105,22.26,60.79,11.73,3.97,1.25,22.4067
2807204,16.66,55.5,20.19,6.8,0.84,27.0365
2807303,34.14,57.19,7.11,0.8,0.77,16.8447
2807402,21.79,62.52,12.38,2.47,0.84,21.1451
2807501,21.03,54.38,17.97,5.74,0.87,25.1364
2807600,16.21,69.35,8.79,3.31,2.34,23.036
2900108,31.06,52.55,8.6,6.54,1.25,22.268
2900207,20.86,57.65,17.14,4.14,0.22,23.123
2900306,18.13,64.53,13.22,2.92,1.2,22.5389
2900355,18.57,59.43,16.22,4.86,0.92,24.4029
2900405,19.87,52.14,17.23,8.71,2.05,28.4312
2900504,21.27,61.08,13.26,4.12,0.26,22.0449
2900603,39.31,41.58,13.21,5.56,0.35,20.8184
2900702,10.04,60.55,22.98,5.38,1.06,27.856
2900801,27.97,51.21,14.24,4.83,1.74,23.4593
2900900,41.52,41.2,12.07,4.85,0.35,19.7085
2901007,15.13,68.03,13.28,2.56,1,22.4819
2901106,18.77,56.81,16.2,7.61,0.62,26.0473
2901155,14.81,48.93,25.58,8.43,2.25,31.3459
2901205,22.05,55.18,16.65,4.08,2.03,24.6354
2901304,26.46,50.55,13.35,6.98,2.66,25.9035
2901353,20.6,59.85,12.93,5.05,1.56,24.0385
2901403,17.81,62.02,15.26,4.41,0.51,23.5021
2901502,21.35,60.33,15.71,2.61,0,21.3454
2901601,22.47,60.18,14.63,2.6,0.12,21.0234
2901700,23.79,53.95,18.39,3.47,0.4,22.779
2901809,24.12,52.74,18.25,3.85,1.04,23.6247
2901908,24.64,49.24,18.45,5.93,1.74,25.8227
2901957,18.72,57.88,17.25,5.31,0.84,24.9039
2902005,14.27,70.81,11.88,1.94,1.11,21.8833
2902054,16.44,46.58,28.58,7.46,0.93,29.8974
2902104,23.13,58.54,13.49,3.69,1.15,22.4652
2902203,11.63,52.55,21.39,11.28,3.15,33.598
2902252,27.88,51.31,13.75,6.61,0.45,23.3063
2902302,30.78,50.9,12.72,4.12,1.48,21.909
2902401,16.88,63.17,14,5.25,0.7,24.0796
2902500,28.27,53.93,12.31,4.65,0.84,21.8534
2902609,20.73,53.03,22.83,2.64,0.77,24.1554
2902658,18.74,59.18,18.83,2.74,0.51,23.1409
2902708,22.5,59.25,11.56,5.16,1.54,23.484
2902807,21.63,58.13,15.67,3.68,0.89,22.9764
2902906,16.68,51.55,24.71,6.1,0.95,27.8625
2903003,33,50.4,10.62,4.45,1.53,21.342
2903102,23.01,60.99,12.97,2.81,0.21,20.7462
2903201,15.19,69.84,12.11,2.25,0.61,21.5372
2903235,29.33,56.42,10.23,3.58,0.44,19.9756
2903276,26.27,59.29,10.53,3.07,0.83,20.4832
2903300,18.28,45.49,25.7,10.19,0.33,30.2342
2903409,27.63,51.97,13.73,3.69,2.98,23.8116
2903508,29.6,59.48,7.21,2.75,0.96,19.0579
2903607,29.71,50.39,13.82,4.89,1.19,22.6037
2903706,18.67,50.02,21.51,7.79,2.01,29.0396
2903805,22.23,47.81,18.69,8.27,3,29.1708
2903904,20.97,62.99,12.06,2.69,1.29,21.7827
2903953,24.76,59.29,11.05,3.73,1.16,21.6317
2904001,16.83,56.34,19.71,5.78,1.33,26.6502
2904050,21.2,56.45,16.3,4.92,1.13,24.34
2904100,20.78,59.11,14.31,3.51,2.29,24.0253
2904209,18,53.18,24.33,2.53,1.95,26.0379
2904308,19.19,55.62,18.89,5.28,1.02,25.4476
2904407,20.95,59.18,15.51,2.19,2.17,23.2544
2904506,32.37,46.68,15.78,5.04,0.12,21.8019
2904605,17.53,66.77,12.7,2.26,0.75,21.5441
2904704,33.01,49.73,14.22,2.6,0.44,19.8689
2904753,31.06,57.42,7.69,2.71,1.11,19.1201
2904803,19.49,53.91,23.92,2.53,0.16,23.9113
2904852,35.65,51.69,9.39,3.08,0.19,18.3122
2904902,17.48,61.59,14.86,4.78,1.29,24.4972
2905008,26.76,61.68,9.07,1.58,0.91,19.0359
2905107,28.6,50.19,15,5.3,0.91,23.0762
2905156,30.78,50.91,13.91,2.89,1.52,21.3873
2905206,18.08,66.97,11.76,2.7,0.5,21.2806
2905305,18.03,54.04,22.61,4.69,0.62,25.7682
2905404,19.51,53.55,19.58,5.8,1.55,26.5055
2905503,22.56,54.6,18.29,4.09,0.47,23.4315
2905602,21.38,63.69,11.03,3.24,0.66,21.2047
2905701,8.47,57.55,24.76,7.93,1.3,30.6215
2905800,24.69,52.55,16.76,4.71,1.29,24.0225
2905909,22.22,65.24,8.2,3.36,0.99,20.7562
2906006,14.6,56.52,18,8.52,2.36,29.5036
2906105,24.62,57.06,14.37,2.68,1.27,21.9043
2906204,22.04,61.56,12.86,2.48,1.07,21.4858
2906303,17.88,63,13.55,3.7,1.87,23.9055
2906402,17.8,61.92,16.89,2.83,0.56,22.8551
2906501,9.93,58.87,26.05,4.63,0.53,27.6186
2906600,16.03,70.43,9.95,2.17,1.42,21.6134
2906709,21.8,60.73,14.34,2.61,0.52,21.4474
2906808,19.99,64.24,10.84,4.11,0.82,22.1237
2906824,23.15,53.39,16.35,5.08,2.03,25.1332
2906857,21.8,60.24,11.53,4.79,1.63,23.3887
2906873,28.57,58.6,10.25,1.72,0.86,19.169
2906899,27.18,53.94,14.35,3.97,0.56,21.7707
2906907,26.23,45.47,15.92,8.18,4.2,29.0621
2907004,16.18,54.98,22.91,3.92,2.01,26.9549
2907103,16.25,57.57,15.8,6.97,3.4,28.6381
2907202,16.94,60.76,16.79,4.05,1.46,24.7363
2907301,24.09,61.32,9.6,3.14,1.86,21.6201
2907400,32.17,51.59,8.39,6.17,1.69,22.2512
2907509,12.92,59.5,21.13,5.79,0.65,26.8555
2907558,17.49,68.41,11.13,1.91,1.05,21.1758
2907608,21.32,61.36,13.24,3.49,0.6,21.9298
2907707,29.09,49.43,13.59,4.19,3.68,24.6544
2907806,24.48,57.85,12.99,4.13,0.55,21.8595
2907905,19.64,62.73,15.62,1.21,0.79,21.3394
2908002,24.8,58.74,12.94,2.42,1.1,21.1342
2908101,22.7,59.31,11.86,4.53,1.61,23.1568
2908200,13.4,62.38,19.76,3.41,1.04,25.1074
2908309,14.56,60.39,18.94,4.16,1.95,26.2052
2908408,19.89,68.66,9.03,1.43,0.99,19.8918
2908507,17.45,65.65,11.53,4.53,0.83,22.951
2908606,18.42,56.89,17.88,5.44,1.37,25.7472
2908705,21.28,62.51,12.31,3.07,0.83,21.6143
2908804,23.33,60.47,13.01,2.27,0.92,21.0526
2908903,35.08,48.42,11.42,3.78,1.3,20.5706
2909000,19.03,70.17,8.53,1.55,0.72,19.6796
2909109,22.65,54.67,16.08,4.2,2.41,24.8811
2909208,18.34,62.93,14.04,3.65,1.04,23.0954
2909307,26.39,59.02,11.57,2.61,0.4,19.9786
2909406,16.33,60.86,18.11,2.96,1.75,24.6848
2909505,24.02,54.14,14.53,6.35,0.96,24.3517
2909604,17.06,62.96,15.67,4.11,0.21,23.1883
2909703,25.27,57.61,11.91,3.82,1.4,22.1108
2909802,11.92,72.85,12.66,1.94,0.63,21.908
2909901,22.5,53.18,18.5,3.4,2.41,24.9744
2910008,20.63,56.35,16.69,5.14,1.19,24.739
2910057,10.79,55.41,24.29,8.57,0.95,30.2968
2910107,23.37,60.99,13.1,2.11,0.42,20.4447
2910206,37.78,49.72,10.18,1.76,0.55,17.6636
2910305,30.48,48.59,16.68,3,1.26,21.9882
2910404,18.31,54.91,18.6,6,2.18,27.1853
2910503,15.68,55.27,22.63,3.74,2.69,27.5101
2910602,16.14,64.19,14.36,3.66,1.64,24.0852
2910701,18.7,63.53,14.02,2.99,0.75,22.2704
2910727,13.91,65.26,15.22,4.37,1.23,24.7003
2910750,22.05,63.25,11.26,3.03,0.41,20.7735
2910776,27.76,55.57,10.69,5.24,0.74,21.8051
2910800,9.73,59.41,23.12,6.79,0.94,28.8233
2910859,23.6,57.34,14.31,4.63,0.12,22.2517
2910909,46.72,43.23,6.83,2.75,0.46,16.2179
2911006,28.3,51.43,12.54,3.98,3.75,24.3974
2911105,36.43,50.85,8.45,2.82,1.46,19.067
2911204,17.98,66.11,12.67,2.96,0.28,21.5003
2911253,17.48,66.44,10.4,3.91,1.78,23.1682
2911303,25.95,55.64,11.9,4.36,2.15,23.1717
2911402,16.07,59.09,18.36,6.03,0.44,25.6567
2911501,18.12,59.91,15.77,5.2,1.01,24.6783
2911600,13.45,61.78,21.13,2.09,1.55,25.0424
2911659,25.49,58.62,10.63,3.84,1.43,21.7816
2911709,16.49,69.39,10.74,2.75,0.62,21.3667
2911808,21.06,59.58,11.77,5.39,2.19,24.5529
2911857,26.3,57.82,11.92,3.47,0.49,20.7976
2911907,26.86,54.05,13.04,4.25,1.81,22.937
2912004,24.91,60.82,10.84,2.52,0.91,20.4311
2912103,20.77,59.96,12.9,5.05,1.31,23.7533
2912202,15,54.21,22.37,7.15,1.27,28.5333
2912301,31.12,54.68,9.11,3.69,1.4,20.4989
2912400,22.05,57.13,15.37,3.62,1.83,23.7564
2912509,30.29,56.03,11.13,1.7,0.85,19.1584
2912608,19.35,54.49,16.92,7.34,1.89,27.2637
2912707,27.45,47.72,14.29,7.64,2.91,26.7606
2912806,26.05,55.81,13.41,3.87,0.87,21.9098
2912905,19.99,66.37,10.5,2.5,0.64,20.6891
2913002,14.36,64.99,16.41,3.8,0.44,23.7487
2913101,17.03,70.93,11.15,0.89,0,19.4374
2913200,27.89,58.58,9.27,3.65,0.61,20.1274
2913309,21.73,63.71,11.18,2.56,0.82,20.8733
2913408,15.09,64.67,16.48,2.8,0.96,23.4831
2913457,26.17,41.96,21.39,8.74,1.74,28.4408
2913507,25.57,58.8,12.42,2.76,0.44,20.4635
2913606,12.57,57.1,23.99,5.45,0.9,27.687
2913705,16.91,57.97,18.88,4.28,1.95,25.9681
2913804,22.19,54.58,17.5,3.89,1.85,24.5299
2913903,17.51,66.74,13.08,2.12,0.55,21.3427
2914000,20.64,60.63,13.77,4.13,0.83,22.8549
2914109,30.66,52.39,12.71,2.14,2.1,21.1287
2914208,27.2,49.15,17.7,4.88,1.07,23.848
2914307,25.18,56.42,12.2,5.91,0.3,22.5836
2914406,25.12,60.04,13.11,1.6,0.14,19.5707
2914505,21.82,61.72,13.54,2.52,0.4,21.0416
2914604,18.03,67.64,11.79,1.81,0.73,20.8872
2914653,18.73,53.9,20.37,4.7,2.3,26.795
2914703,17.73,62.09,15.28,3.71,1.19,23.7057
2914802,12.32,68.59,16.48,2.1,0.52,22.8922
2914901,20.71,67.9,10.21,0.91,0.27,18.995
2915007,25.13,48.51,17.72,6.84,1.8,26.2783
2915106,16.5,63.25,14.54,5.55,0.16,23.94
2915205,20.05,60.35,15.18,2.89,1.53,23.1335
2915304,31.79,49.17,14.64,3.61,0.8,21.2371
2915353,22.09,55.54,17.41,3.81,1.15,23.7452
2915403,29.38,47.2,14.5,5.95,2.97,25.409
2915502,16.42,62.43,15.42,4.89,0.83,24.3944
2915601,19.94,56.81,17.09,5.4,0.75,24.6733
2915700,23.86,58.82,12.66,3.87,0.79,21.9086
2915809,18.29,48.77,27.21,4.65,1.09,27.4306
2915908,17.73,59.35,15.26,4.52,3.15,26.2845
2916005,27.86,58.23,9.36,3.35,1.2,20.5414
2916104,14.49,57.36,16.08,8.97,3.1,30.0783
2916203,27.36,54.02,13.91,3.41,1.31,21.9921
2916302,30.57,55.2,10.76,3.06,0.41,19.5525
2916401,16.06,70.32,11.91,1.2,0.51,20.5121
2916500,15.36,56.47,23.53,4.04,0.61,25.8891
2916609,14.38,60.46,17.05,5.23,2.88,27.4373
2916708,23.13,52.27,15.46,7.73,1.42,26.1831
2916807,29.01,57.23,8.47,3.85,1.44,20.7564
2916856,12.1,66.87,16.42,3.76,0.86,24.4466
2916906,15.86,65.22,12.96,5.04,0.91,23.9926
2917003,23.5,53.78,15.71,5.3,1.72,24.7589
2917102,24.88,61.74,10.66,2.18,0.54,19.7642
2917201,22.81,58.14,14.33,3.68,1.04,22.6142
2917300,18.02,58.36,16.04,5.84,1.73,25.9558
2917334,19.35,46.86,21.37,7.32,5.1,31.7268
2917359,25.57,51.87,19.99,2.19,0.38,22.0376
2917409,20.4,59.88,13.87,4.2,1.65,23.7999
2917508,16.65,64,14.57,3.9,0.88,23.475
2917607,22.11,60.39,12.91,3.76,0.83,22.1652
2917706,17.01,67.73,10.69,3.03,1.54,22.4274
2917805,24.39,52.79,16.19,5.58,1.04,24.2772
2917904,26.65,51.75,15.5,5.14,0.95,23.3885
2918001,12.27,71.33,13.35,2.27,0.78,22.4394
2918100,20.38,53.88,17.04,7.16,1.54,26.6774
2918209,18.81,62.04,15.01,3.35,0.8,22.8372
2918308,17.73,67.45,11.1,3.42,0.3,21.4605
2918357,12.03,51.66,22.71,10.45,3.16,33.3168
2918407,13.33,63.86,18.07,4.06,0.67,24.7508
2918456,27.78,46.05,18.53,4.36,3.27,25.8645
2918506,24.97,53.75,15.86,4.62,0.79,23.1665
2918555,41.65,42.62,12.03,3.54,0.16,18.5456
2918605,25.67,60.94,10.61,1.55,1.23,19.8982
2918704,23.2,61.28,11.9,3.43,0.19,20.8604
2918753,27.12,56.52,12.68,3.26,0.42,20.6736
2918803,18.63,64.09,13.46,2.8,1.02,22.2687
2918902,32.08,56.52,8.97,2.42,0,17.9921
2919009,32.34,46.48,14.93,5.93,0.31,22.4109
2919058,18.89,61.01,14.74,4.81,0.55,23.5483
2919108,24.22,59.49,11.27,4.86,0.16,21.5567
2919157,17.74,58.46,16.77,5.53,1.5,25.7333
2919207,6.25,45.18,32.32,15.26,0.98,37.8989
2919306,27.75,58.27,9.79,3.21,0.98,20.3466
2919405,29.34,57.58,9.26,2.35,1.47,19.8774
2919504,17.05,66.83,12.93,2.66,0.53,21.7304
2919553,16.95,68.59,11.51,2.32,0.63,21.2172
2919603,16.85,58.51,18.01,4.1,2.53,26.2048
2919702,22.66,47.02,23.07,6.05,1.21,26.8751
2919801,18.86,59.53,17.29,3.4,0.92,23.6029
2919900,27.78,53.09,14.72,3.99,0.43,21.6762
2919926,12.35,57.71,20.68,7.92,1.33,29.0353
2919959,23.89,64.6,8.91,2.46,0.15,19.226
2920007,22.98,61.58,10.98,3.46,1,21.4884
2920106,25.61,52.8,14.74,5.41,1.44,24.0145
2920205,24.32,50.91,17.5,5.97,1.3,25.1878
2920304,42.78,46.99,8.56,1.43,0.24,16.0242
2920403,26.16,49.45,18.69,4,1.69,24.2475
2920452,34.35,49.63,8.83,4.79,2.41,21.8274
2920502,17.57,60.47,12.67,7.92,1.37,26.2366
2920601,21.29,59.77,14.35,3.32,1.27,22.7926
2920700,24.52,51.44,16.75,5.96,1.33,24.9827
2920809,22.45,48.12,20.73,6.74,1.96,27.5306
2920908,26.85,53.26,10.9,7.54,1.44,24.3483
2921005,11.28,46.94,29.55,10.75,1.48,33.7617
2921054,22.81,59.51,15.02,2.15,0.51,21.1583
2921104,21.58,61.1,10.89,5.02,1.42,23.1995
2921203,20.25,50.84,21.17,6.38,1.36,27.0642
2921302,21.15,60.37,13.64,3.69,1.15,22.7631
2921401,16.32,47.82,22.61,9.55,3.7,32.6331
2921450,21.26,58.03,14.65,6.06,0,23.5549
2921500,22.93,61.04,11.22,4.5,0.31,21.6047
2921609,16.55,52.73,22.69,5.67,2.36,28.4644
2921708,20.52,58.49,14.12,5.82,1.06,24.4182
2921807,25.22,57.08,14.58,2.08,1.05,21.2284
2921906,20.6,56.2,15.77,6.78,0.65,25.1245
2922003,22.21,55.13,17.46,4.3,0.9,23.8409
2922052,23.92,60.76,12.36,2.34,0.62,20.5448
2922102,18.13,61.7,12.45,6.65,1.07,24.884
2922201,27.66,57.35,11.7,2.62,0.67,20.133
2922250,26.39,56.42,11.18,1.93,4.08,23.1391
2922300,19.03,63.47,13.85,2.43,1.23,22.2716
2922409,18.86,64.37,13.63,2.74,0.4,21.6091
2922508,15.13,59.25,20.74,4.2,0.68,25.3505
2922607,28.55,47,17.19,6.19,1.07,24.478
2922656,21.01,60.22,15.22,3.22,0.33,22.0331
2922706,27.55,52.8,14.31,4.16,1.18,22.481
2922730,22.06,67.64,7.67,2.07,0.57,19.2767
2922755,31.27,53.18,12.49,2.85,0.2,19.5614
2922805,24.31,47.14,21.31,6.14,1.09,26.1242
2922854,17.4,54.77,18.16,8.07,1.61,28.0956
2922904,17.8,61.79,17.49,2.68,0.24,22.5827
2923001,18.11,55.68,17.47,6.66,2.08,27.2794
2923035,25.77,59.46,11.72,3.05,0,20.0103
2923050,16.84,58.49,19.03,4.21,1.44,25.4507
2923100,15.68,60.78,18.33,4.06,1.16,25.0189
2923209,28.38,53.75,11.61,5.73,0.52,22.0995
2923308,28.09,45.24,13.15,9.42,4.1,28.8632
2923357,21.81,59.87,13.9,2.92,1.51,22.5621
2923407,21.28,49.69,19.04,8.86,1.14,27.9182
2923506,24.66,55.6,12.89,5.27,1.59,23.6925
2923605,22.88,63.41,11.95,1.23,0.54,19.6903
2923704,13.75,60.45,20.47,4.69,0.64,25.769
2923803,22.07,63.16,11.77,1.9,1.1,20.7988
2923902,24.52,58.29,10.19,5.04,1.95,23.1797
2924009,14.8,67.58,14.6,2.47,0.56,22.3694
2924058,30.84,52.94,12.49,2.66,1.07,20.3697
2924108,25.05,60.51,9.67,2.22,2.54,21.5418
2924207,12.57,54,24.8,7.3,1.33,29.6745
2924306,21.96,59.31,14.53,3.46,0.74,22.3143
2924405,22.4,57.34,13.01,3.25,4.01,25.0327
2924504,21.03,60.48,14.78,2.12,1.59,22.4049
2924603,20.59,58.43,15.16,4.06,1.77,24.1469
2924652,20.13,56.26,17.97,4.07,1.56,24.7548
2924678,21.15,62.3,11.41,3.98,1.15,22.368
2924702,18.52,64.8,15.33,1.17,0.18,20.7575
2924801,19.02,58.43,13.85,7.46,1.24,25.9029
2924900,17.59,53.51,21.59,6.76,0.55,26.9708
2925006,16.58,63.23,15.44,3.6,1.16,23.7904
2925105,19.52,61.26,12.74,4.68,1.8,24.1078
2925204,10.84,68.08,17.17,3.57,0.34,24.1439
2925253,26.11,62.56,9.21,1.79,0.32,18.7058
2925303,13.75,62.63,20.01,3.06,0.54,24.3674
2925402,35.3,54.33,6.9,3.01,0.48,17.9344
2925501,26.96,50.72,16.77,4.05,1.51,23.4811
2925600,17.17,66.17,12.72,3.82,0.12,22.0751
2925709,30.97,52.1,13.41,2.46,1.05,20.435
2925758,29.74,56.8,10.73,2.61,0.11,19.0205
2925808,21.41,54.53,14.26,8.22,1.58,26.5969
2925907,22.32,52.83,19.2,4.22,1.43,24.7794
2925931,26.97,61.78,9.46,1.5,0.29,18.4239
2925956,29.58,45.52,20.79,3.02,1.08,23.0421
2926004,22.46,55.57,13.4,5.53,3.04,25.7806
2926103,24.28,66.21,7.71,1.67,0.13,18.2603
2926202,22.79,51.42,20.43,4.29,1.08,24.7456
2926301,28.88,57.3,10.17,2.64,1.01,19.9225
2926400,17.74,63.89,12.57,4.51,1.29,23.6507
2926509,27.86,54.08,13.3,4.65,0.11,21.4294
2926608,18.83,63.92,14.25,2.36,0.65,21.7636
2926657,35.17,44.34,12.39,5.78,2.31,23.2892
2926707,14.73,66.54,15.91,1.84,0.97,22.6932
2926806,23.14,57.51,15.41,3.1,0.85,22.2533
2926905,21.08,67.15,9.28,1.95,0.53,19.708
2927002,17.93,54.71,20.43,4.87,2.07,26.8048
2927101,14.38,78.38,6.71,0.4,0.13,18.3629
2927200,18.02,58.44,16.14,5.76,1.64,25.8352
2927309,13.5,49.41,25.22,8.34,3.53,32.6598
2927408,5.86,33.48,38.64,19.46,2.57,44.3054
2927507,14.99,59.53,17.44,6.18,1.87,27.1189
2927606,20.55,55.36,16.14,6.01,1.95,26.0043
2927705,15.01,58.82,21.1,4.12,0.95,25.6811
2927804,30.7,37.78,19.14,8.99,3.39,29.1074
2927903,27.3,58.44,7.04,6.24,0.99,21.8562
2928000,17.68,62.55,13.34,5.42,1.01,24.236
2928059,22.43,60.29,11.62,5.36,0.3,22.3867
2928109,22.94,61.13,11.82,2.99,1.12,21.5044
2928208,25.77,56.48,13.04,3.53,1.17,21.9039
2928307,29.44,46.7,14.87,8.32,0.67,24.8615
2928406,27.32,58.15,10.6,2.81,1.12,20.476
2928505,23.28,53.84,16.88,5.13,0.88,24.1242
2928604,14.24,55.49,21.51,6.81,1.95,28.8487
2928703,12.36,75.15,10.24,1.48,0.77,21.009
2928802,19.35,66.27,9.84,3.26,1.28,21.7941
2928901,22.43,61.78,12.14,3.11,0.53,21.1399
2928950,29.53,57.72,9.7,2.48,0.58,19.1591
2929008,16.78,60.65,17.65,3.77,1.14,24.4595
2929057,26.86,58.56,10.79,2.69,1.09,20.4683
2929107,24.43,62.14,11.55,1.26,0.62,19.4822
2929206,17.26,59.31,16.26,6.18,0.99,25.6058
2929255,17.2,53.55,23.18,5.04,1.02,26.69
2929305,12.06,64.71,19.51,2.59,1.13,24.7173
2929354,25.03,55.01,12.73,5.2,2.03,23.9978
2929370,17.55,60.58,15.07,5.11,1.69,25.1904
2929404,16.25,68.57,11.1,3.02,1.06,22.1401
2929503,11.13,51.37,25.87,10.4,1.24,32.2926
2929602,24.64,58.18,12.83,2.7,1.66,21.8999
2929701,21.11,57.78,16.29,3.98,0.84,23.3764
2929750,14.33,63.21,16.14,5.1,1.21,25.3993
2929800,26.45,54,16.47,2.87,0.21,21.289
2929909,18.52,64.36,12.89,3.74,0.5,22.2773
2930006,25.03,57.75,12.18,3.61,1.44,22.1045
2930105,14.17,66.54,14.68,3.73,0.88,23.7047
2930154,20.06,54.68,17.96,6.84,0.45,25.6234
2930204,23.37,48.2,21.94,5.08,1.41,25.9815
2930303,23.91,58.61,13.94,2.67,0.88,21.4773
2930402,18.57,64.84,13.29,2.74,0.56,21.7182
2930501,18.67,65.49,13.09,2.27,0.5,21.2552
2930600,24.7,63.67,8.14,3,0.5,19.6586
2930709,8.03,47.22,29.16,14.69,0.9,36.3241
2930758,22.96,46.64,18.08,5.1,7.21,30.9212
2930766,19.25,50.86,22.13,7.09,0.67,27.2608
2930774,17.87,59.55,17.16,4.13,1.28,24.5875
2930808,23.43,65.52,8.23,2.07,0.74,19.4196
2930907,20.94,67.99,7.18,2.54,1.35,20.4222
2931004,26.25,57.51,13.68,2.19,0.37,20.2353
2931053,17.85,65.14,13.96,2.7,0.35,21.7497
2931103,17.62,63.27,14.49,4.18,0.43,23.0681
2931202,20.79,55.79,17.3,4.67,1.45,24.8097
2931301,12.05,59.51,20.96,6.79,0.69,27.6853
2931350,14.83,66.02,13.1,4.82,1.23,24.3341
2931400,19.71,48.1,20.96,9.25,1.98,29.7765
2931509,21.13,55.49,18.72,3.95,0.71,23.8757
2931608,18.04,63.55,14.4,3.31,0.69,22.628
2931707,9.38,55.56,23.63,10.57,0.86,31.6483
2931806,28.95,51.02,14.35,5.04,0.63,22.3806
2931905,23.3,55.25,14.19,5.45,1.82,24.5845
2932002,26.91,59.92,9.67,2.84,0.66,19.8306
2932101,18.62,56.75,16.93,5.75,1.95,26.2795
2932200,24.13,62.98,8.03,2.72,2.13,21.1604
2932309,16.53,63.56,14.3,4.14,1.48,24.2043
2932408,21.08,59.83,15.73,2.86,0.5,22.0759
2932457,15.85,63.22,14.47,3.81,2.65,25.2926
2932507,23.12,57.91,12.94,4.97,1.07,23.1598
2932606,18.29,58.5,19.76,2.9,0.56,23.6185
2932705,16.66,64.6,14.82,3.54,0.38,22.772
2932804,21.58,55.69,15.58,4.98,2.17,25.2002
2932903,17.54,65.73,12.37,3.08,1.28,22.5829
2933000,23.83,66.41,8.13,1.25,0.38,18.3848
2933059,16.84,58.73,20.04,4.39,0,24.3824
2933109,28.09,56.22,12.1,2.8,0.78,20.4251
2933158,16.58,57.06,19.46,5.35,1.54,26.5198
2933174,20.62,63.25,12.98,2.55,0.61,21.284
2933208,18.68,52.77,16.59,8.04,3.92,29.8381
2933257,39.95,42.55,12.08,3.54,1.88,20.5345
2933307,10.59,64.74,20.46,3.54,0.67,25.3797
2933406,15.84,58.61,17.05,7.18,1.32,27.0603
2933455,25.99,59.21,11.08,3.34,0.37,20.3933
2933505,28.16,47.21,17.7,6.68,0.25,24.1828
2933604,15.43,58.72,16.89,6.31,2.65,27.8006
3100104,23.02,66.85,7.62,1.72,0.79,19.109
3100203,20.74,62.18,12.3,3.82,0.96,22.3544
3100302,17.33,67.22,12.13,2.45,0.88,21.6856
3100401,13.29,72.61,11.23,2.58,0.3,21.4698
3100500,19.92,43.62,24.12,9.73,2.62,31.6026
3100609,20.82,52.54,19.86,5.98,0.81,25.7892
