"city_code","metro_class"
3553401,"non-metro/urban"
3553609,"non-metro/urban"
3553708,"non-metro/urban"
3553807,"non-metro/urban"
3553856,"non-metro/urban"
3553906,"non-metro/urban"
3553955,"non-metro/urban"
3554201,"non-metro/urban"
3554300,"non-metro/urban"
3554409,"non-metro/urban"
3554607,"non-metro/urban"
3554656,"non-metro/urban"
3554706,"non-metro/urban"
3554755,"non-metro/urban"
3554904,"non-metro/urban"
3554953,"non-metro/urban"
3555000,"non-metro/urban"
3555109,"non-metro/urban"
3555208,"non-metro/urban"
3555307,"non-metro/urban"
3555356,"non-metro/urban"
3555505,"non-metro/urban"
3555604,"non-metro/urban"
3555703,"non-metro/urban"
3555802,"non-metro/urban"
3555901,"non-metro/urban"
3556008,"non-metro/urban"
3556107,"non-metro/urban"
3556305,"non-metro/urban"
3556354,"non-metro/urban"
3556404,"non-metro/urban"
3556602,"non-metro/urban"
3556800,"non-metro/urban"
3556909,"non-metro/urban"
3556958,"non-metro/urban"
3557105,"non-metro/urban"
3557154,"non-metro/urban"
3557204,"non-metro/urban"
3557303,"non-metro/urban"
4100103,"non-metro/urban"
4100608,"non-metro/urban"
4100905,"non-metro/urban"
4101002,"non-metro/urban"
4101101,"non-metro/urban"
4101200,"non-metro/urban"
4101309,"non-metro/urban"
4101606,"non-metro/urban"
4102406,"non-metro/urban"
4102604,"non-metro/urban"
4102703,"non-metro/urban"
4102752,"non-metro/urban"
4102901,"non-metro/urban"
4103024,"non-metro/urban"
4103040,"non-metro/urban"
4103156,"non-metro/urban"
4103222,"non-metro/urban"
4103404,"non-metro/urban"
4103602,"non-metro/urban"
4103958,"non-metro/urban"
4104402,"non-metro/urban"
4104428,"non-metro/urban"
4104451,"non-metro/urban"
4104501,"non-metro/urban"
4104659,"non-metro/urban"
4104709,"non-metro/urban"
4104907,"non-metro/urban"
4105409,"non-metro/urban"
4105508,"non-metro/urban"
4105706,"non-metro/urban"
4105904,"non-metro/urban"
4106001,"non-metro/urban"
4106100,"non-metro/urban"
4106407,"non-metro/urban"
4106456,"non-metro/urban"
4106506,"non-metro/urban"
4106571,"non-metro/urban"
4106704,"non-metro/urban"
4106803,"non-metro/urban"
4107009,"non-metro/urban"
4107108,"non-metro/urban"
4107207,"non-metro/urban"
4107405,"non-metro/urban"
4107546,"non-metro/urban"
4107736,"non-metro/urban"
4107751,"non-metro/urban"
4107850,"non-metro/urban"
4108304,"non-metro/urban"
4108403,"non-metro/urban"
4108452,"non-metro/urban"
4108502,"non-metro/urban"
4108650,"non-metro/urban"
4108908,"non-metro/urban"
4108957,"non-metro/urban"
4109005,"non-metro/urban"
4109104,"non-metro/urban"
4109401,"non-metro/urban"
4109500,"non-metro/urban"
4109609,"non-metro/urban"
4109658,"non-metro/urban"
4109708,"non-metro/urban"
4110078,"non-metro/urban"
4110102,"non-metro/urban"
4110201,"non-metro/urban"
4110300,"non-metro/urban"
4110409,"non-metro/urban"
4110508,"non-metro/urban"
4110706,"non-metro/urban"
4110904,"non-metro/urban"
4110953,"non-metro/urban"
4111001,"non-metro/urban"
4111209,"non-metro/urban"
4111308,"non-metro/urban"
4111407,"non-metro/urban"
4111704,"non-metro/urban"
4111803,"non-metro/urban"
4112009,"non-metro/urban"
4112306,"non-metro/urban"
4112405,"non-metro/urban"
4112603,"non-metro/urban"
4112801,"non-metro/urban"
4112900,"non-metro/urban"
4113007,"non-metro/urban"
4113254,"non-metro/urban"
4113304,"non-metro/urban"
4113403,"non-metro/urban"
4113502,"non-metro/urban"
4113908,"non-metro/urban"
4114351,"non-metro/urban"
4114401,"non-metro/urban"
4114500,"non-metro/urban"
4115002,"non-metro/urban"
4115309,"non-metro/urban"
4115408,"non-metro/urban"
4115457,"non-metro/urban"
4115705,"non-metro/urban"
4115739,"non-metro/urban"
4115804,"non-metro/urban"
4115903,"non-metro/urban"
4116059,"non-metro/urban"
4116208,"non-metro/urban"
4116406,"non-metro/urban"
4116505,"non-metro/urban"
4116604,"non-metro/urban"
4116950,"non-metro/urban"
4117008,"non-metro/urban"
4117057,"non-metro/urban"
4117107,"non-metro/urban"
4117214,"non-metro/urban"
4117255,"non-metro/urban"
4117271,"non-metro/urban"
4117305,"non-metro/urban"
4117602,"non-metro/urban"
4117701,"non-metro/urban"
4117800,"non-metro/urban"
4118006,"non-metro/urban"
4118105,"non-metro/urban"
4118204,"non-metro/urban"
4118303,"non-metro/urban"
4118402,"non-metro/urban"
4118501,"non-metro/urban"
4118600,"non-metro/urban"
4118709,"non-metro/urban"
4119004,"non-metro/urban"
4119202,"non-metro/urban"
4119251,"non-metro/urban"
4119301,"non-metro/urban"
4119400,"non-metro/urban"
4119608,"non-metro/urban"
4119707,"non-metro/urban"
4119806,"non-metro/urban"
4119905,"non-metro/urban"
4119954,"non-metro/urban"
4120101,"non-metro/urban"
4120150,"non-metro/urban"
4120200,"non-metro/urban"
4120309,"non-metro/urban"
4120358,"non-metro/urban"
4120606,"non-metro/urban"
4120705,"non-metro/urban"
4120903,"non-metro/urban"
4121000,"non-metro/urban"
4121257,"non-metro/urban"
4121406,"non-metro/urban"
4121505,"non-metro/urban"
4121604,"non-metro/urban"
4121703,"non-metro/urban"
4121752,"non-metro/urban"
4121802,"non-metro/urban"
4121901,"non-metro/urban"
4122008,"non-metro/urban"
4122156,"non-metro/urban"
4122602,"non-metro/urban"
4122800,"non-metro/urban"
4122909,"non-metro/urban"
4123006,"non-metro/urban"
4123105,"non-metro/urban"
4123204,"non-metro/urban"
4123303,"non-metro/urban"
4123600,"non-metro/urban"
4123709,"non-metro/urban"
4123808,"non-metro/urban"
4123857,"non-metro/urban"
4123907,"non-metro/urban"
4123956,"non-metro/urban"
4124004,"non-metro/urban"
4124053,"non-metro/urban"
4124103,"non-metro/urban"
4124202,"non-metro/urban"
4124301,"non-metro/urban"
4124400,"non-metro/urban"
4124509,"non-metro/urban"
4124608,"non-metro/urban"
4124707,"non-metro/urban"
4124806,"non-metro/urban"
4124905,"non-metro/urban"
4125100,"non-metro/urban"
4125209,"non-metro/urban"
4125407,"non-metro/urban"
4125555,"non-metro/urban"
4125605,"non-metro/urban"
4125704,"non-metro/urban"
4125902,"non-metro/urban"
4126009,"non-metro/urban"
4126108,"non-metro/urban"
4126207,"non-metro/urban"
4126272,"non-metro/urban"
4126306,"non-metro/urban"
4126355,"non-metro/urban"
4126603,"non-metro/urban"
4126652,"non-metro/urban"
4126702,"non-metro/urban"
4127007,"non-metro/urban"
4127106,"non-metro/urban"
4127304,"non-metro/urban"
4127502,"non-metro/urban"
4127809,"non-metro/urban"
4127965,"non-metro/urban"
4128203,"non-metro/urban"
4128302,"non-metro/urban"
4128500,"non-metro/urban"
4128534,"non-metro/urban"
4128609,"non-metro/urban"
4128658,"non-metro/urban"
4128708,"non-metro/urban"
4300034,"non-metro/urban"
4300059,"non-metro/urban"
4300109,"non-metro/urban"
4300208,"non-metro/urban"
4300307,"non-metro/urban"
4300406,"non-metro/urban"
4300455,"non-metro/urban"
4300471,"non-metro/urban"
4300505,"non-metro/urban"
4300554,"non-metro/urban"
4300570,"non-metro/urban"
4300638,"non-metro/urban"
4300646,"non-metro/urban"
4300661,"non-metro/urban"
4300703,"non-metro/urban"
4300851,"non-metro/urban"
4300901,"non-metro/urban"
4301008,"non-metro/urban"
4301206,"non-metro/urban"
4301305,"non-metro/urban"
4301404,"non-metro/urban"
4301503,"non-metro/urban"
4301552,"non-metro/urban"
4301602,"non-metro/urban"
4301651,"non-metro/urban"
4301701,"non-metro/urban"
4301750,"non-metro/urban"
4301800,"non-metro/urban"
4301859,"non-metro/urban"
4301875,"non-metro/urban"
4301909,"non-metro/urban"
4301925,"non-metro/urban"
4301958,"non-metro/urban"
4302006,"non-metro/urban"
4302055,"non-metro/urban"
4302154,"non-metro/urban"
4302204,"non-metro/urban"
4302220,"non-metro/urban"
4302238,"non-metro/urban"
4302253,"non-metro/urban"
4302303,"non-metro/urban"
4302352,"non-metro/urban"
4302378,"non-metro/urban"
4302402,"non-metro/urban"
4302451,"non-metro/urban"
4302501,"non-metro/urban"
4302584,"non-metro/urban"
4302600,"non-metro/urban"
4302659,"non-metro/urban"
4302709,"non-metro/urban"
4302808,"non-metro/urban"
4302907,"non-metro/urban"
4303004,"non-metro/urban"
4303202,"non-metro/urban"
4303301,"non-metro/urban"
4303400,"non-metro/urban"
4303509,"non-metro/urban"
4303558,"non-metro/urban"
4303608,"non-metro/urban"
4303673,"non-metro/urban"
4303707,"non-metro/urban"
4303806,"non-metro/urban"
4304002,"non-metro/urban"
4304101,"non-metro/urban"
4304200,"non-metro/urban"
4304309,"non-metro/urban"
4304358,"non-metro/urban"
4304408,"non-metro/urban"
4304507,"non-metro/urban"
4304614,"non-metro/urban"
4304622,"non-metro/urban"
4304655,"non-metro/urban"
4304697,"non-metro/urban"
4304705,"non-metro/urban"
4304853,"non-metro/urban"
4304903,"non-metro/urban"
4304952,"non-metro/urban"
4305009,"non-metro/urban"
4305116,"non-metro/urban"
4305124,"non-metro/urban"
4305132,"non-metro/urban"
4305157,"non-metro/urban"
4305173,"non-metro/urban"
4305207,"non-metro/urban"
4305306,"non-metro/urban"
4305371,"non-metro/urban"
4305405,"non-metro/urban"
4305439,"non-metro/urban"
4305447,"non-metro/urban"
4305504,"non-metro/urban"
4305587,"non-metro/urban"
4305603,"non-metro/urban"
4305702,"non-metro/urban"
4305801,"non-metro/urban"
4305835,"non-metro/urban"
4305850,"non-metro/urban"
4305871,"non-metro/urban"
4305900,"non-metro/urban"
4305934,"non-metro/urban"
4305959,"non-metro/urban"
4305975,"non-metro/urban"
4306007,"non-metro/urban"
4306056,"non-metro/urban"
4306072,"non-metro/urban"
4306106,"non-metro/urban"
4306130,"non-metro/urban"
4306205,"non-metro/urban"
4306304,"non-metro/urban"
4306320,"non-metro/urban"
4306353,"non-metro/urban"
4306379,"non-metro/urban"
4306429,"non-metro/urban"
4306452,"non-metro/urban"
4306502,"non-metro/urban"
4306601,"non-metro/urban"
4306700,"non-metro/urban"
4306734,"non-metro/urban"
4306759,"non-metro/urban"
4306809,"non-metro/urban"
4306908,"non-metro/urban"
4306924,"non-metro/urban"
4306932,"non-metro/urban"
4306957,"non-metro/urban"
4306973,"non-metro/urban"
4307005,"non-metro/urban"
4307054,"non-metro/urban"
4307104,"non-metro/urban"
4307203,"non-metro/urban"
4307302,"non-metro/urban"
4307401,"non-metro/urban"
4307450,"non-metro/urban"
4307500,"non-metro/urban"
4307559,"non-metro/urban"
4307807,"non-metro/urban"
4307815,"non-metro/urban"
4307831,"non-metro/urban"
4307864,"non-metro/urban"
4308003,"non-metro/urban"
4308052,"non-metro/urban"
4308078,"non-metro/urban"
4308102,"non-metro/urban"
4308250,"non-metro/urban"
4308300,"non-metro/urban"
4308409,"non-metro/urban"
4308433,"non-metro/urban"
4308458,"non-metro/urban"
4308508,"non-metro/urban"
4308656,"non-metro/urban"
4308706,"non-metro/urban"
4308805,"non-metro/urban"
4308854,"non-metro/urban"
4308904,"non-metro/urban"
4309001,"non-metro/urban"
4309100,"non-metro/urban"
4309126,"non-metro/urban"
4309159,"non-metro/urban"
4309258,"non-metro/urban"
4309407,"non-metro/urban"
4309506,"non-metro/urban"
4309555,"non-metro/urban"
4309571,"non-metro/urban"
4309605,"non-metro/urban"
4309654,"non-metro/urban"
4309704,"non-metro/urban"
4309753,"non-metro/urban"
4309803,"non-metro/urban"
4309902,"non-metro/urban"
4309951,"non-metro/urban"
4310009,"non-metro/urban"
4310207,"non-metro/urban"
4310306,"non-metro/urban"
4310363,"non-metro/urban"
4310405,"non-metro/urban"
4310413,"non-metro/urban"
4310462,"non-metro/urban"
4310504,"non-metro/urban"
4310538,"non-metro/urban"
4310553,"non-metro/urban"
4310579,"non-metro/urban"
4310603,"non-metro/urban"
4310702,"non-metro/urban"
4310751,"non-metro/urban"
4310850,"non-metro/urban"
4310876,"non-metro/urban"
4310900,"non-metro/urban"
4311007,"non-metro/urban"
4311106,"non-metro/urban"
4311122,"non-metro/urban"
4311130,"non-metro/urban"
4311155,"non-metro/urban"
4311205,"non-metro/urban"
4311239,"non-metro/urban"
4311254,"non-metro/urban"
4311270,"non-metro/urban"
4311304,"non-metro/urban"
4311403,"non-metro/urban"
4311429,"non-metro/urban"
4311502,"non-metro/urban"
4311601,"non-metro/urban"
4311627,"non-metro/urban"
4311643,"non-metro/urban"
4311700,"non-metro/urban"
4311718,"non-metro/urban"
4311759,"non-metro/urban"
4311791,"non-metro/urban"
4311809,"non-metro/urban"
4311908,"non-metro/urban"
4311981,"non-metro/urban"
4312005,"non-metro/urban"
4312054,"non-metro/urban"
4312104,"non-metro/urban"
4312138,"non-metro/urban"
4312153,"non-metro/urban"
4312179,"non-metro/urban"
4312203,"non-metro/urban"
4312252,"non-metro/urban"
4312302,"non-metro/urban"
4312351,"non-metro/urban"
4312377,"non-metro/urban"
4312427,"non-metro/urban"
4312450,"non-metro/urban"
4312476,"non-metro/urban"
4312500,"non-metro/urban"
4312609,"non-metro/urban"
4312617,"non-metro/urban"
4312625,"non-metro/urban"
4312658,"non-metro/urban"
4312674,"non-metro/urban"
4312708,"non-metro/urban"
4312757,"non-metro/urban"
4312807,"non-metro/urban"
4312906,"non-metro/urban"
4312955,"non-metro/urban"
4313003,"non-metro/urban"
4313011,"non-metro/urban"
4313037,"non-metro/urban"
4313102,"non-metro/urban"
4313201,"non-metro/urban"
4313300,"non-metro/urban"
4313334,"non-metro/urban"
4313391,"non-metro/urban"
4313425,"non-metro/urban"
4313441,"non-metro/urban"
4313466,"non-metro/urban"
4313490,"non-metro/urban"
4313607,"non-metro/urban"
4313706,"non-metro/urban"
4313805,"non-metro/urban"
4313904,"non-metro/urban"
4313953,"non-metro/urban"
4314001,"non-metro/urban"
4314027,"non-metro/urban"
4314035,"non-metro/urban"
4314068,"non-metro/urban"
4314076,"non-metro/urban"
4314100,"non-metro/urban"
4314134,"non-metro/urban"
4314159,"non-metro/urban"
4314175,"non-metro/urban"
4314209,"non-metro/urban"
4314308,"non-metro/urban"
4314423,"non-metro/urban"
4314456,"non-metro/urban"
4314464,"non-metro/urban"
4314472,"non-metro/urban"
4314498,"non-metro/urban"
4314506,"non-metro/urban"
4314555,"non-metro/urban"
4314605,"non-metro/urban"
4314704,"non-metro/urban"
4314753,"non-metro/urban"
4314779,"non-metro/urban"
4314787,"non-metro/urban"
4315008,"non-metro/urban"
4315057,"non-metro/urban"
4315073,"non-metro/urban"
4315107,"non-metro/urban"
4315131,"non-metro/urban"
4315149,"non-metro/urban"
4315156,"non-metro/urban"
4315172,"non-metro/urban"
4315206,"non-metro/urban"
4315305,"non-metro/urban"
4315313,"non-metro/urban"
4315321,"non-metro/urban"
4315354,"non-metro/urban"
4315404,"non-metro/urban"
4315453,"non-metro/urban"
4315503,"non-metro/urban"
4315552,"non-metro/urban"
4315701,"non-metro/urban"
4315750,"non-metro/urban"
4315800,"non-metro/urban"
4315909,"non-metro/urban"
4315958,"non-metro/urban"
4316105,"non-metro/urban"
4316204,"non-metro/urban"
4316303,"non-metro/urban"
4316402,"non-metro/urban"
4316428,"non-metro/urban"
4316436,"non-metro/urban"
4316451,"non-metro/urban"
4316477,"non-metro/urban"
4316501,"non-metro/urban"
4316600,"non-metro/urban"
4316709,"non-metro/urban"
4316733,"non-metro/urban"
4316758,"non-metro/urban"
4316808,"non-metro/urban"
4316907,"non-metro/urban"
4316956,"non-metro/urban"
4316972,"non-metro/urban"
4317004,"non-metro/urban"
4317103,"non-metro/urban"
4317202,"non-metro/urban"
4317301,"non-metro/urban"
4317400,"non-metro/urban"
4317509,"non-metro/urban"
4317558,"non-metro/urban"
4317707,"non-metro/urban"
4317756,"non-metro/urban"
4317806,"non-metro/urban"
4317905,"non-metro/urban"
4317954,"non-metro/urban"
4318002,"non-metro/urban"
4318051,"non-metro/urban"
4318101,"non-metro/urban"
4318200,"non-metro/urban"
4318309,"non-metro/urban"
4318424,"non-metro/urban"
4318432,"non-metro/urban"
4318440,"non-metro/urban"
4318457,"non-metro/urban"
4318465,"non-metro/urban"
4318481,"non-metro/urban"
4318499,"non-metro/urban"
4318606,"non-metro/urban"
4318614,"non-metro/urban"
4318622,"non-metro/urban"
4318804,"non-metro/urban"
4318903,"non-metro/urban"
4319109,"non-metro/urban"
4319125,"non-metro/urban"
4319158,"non-metro/urban"
4319208,"non-metro/urban"
4319307,"non-metro/urban"
4319356,"non-metro/urban"
4319364,"non-metro/urban"
4319372,"non-metro/urban"
4319406,"non-metro/urban"
4319604,"non-metro/urban"
4319703,"non-metro/urban"
4319711,"non-metro/urban"
4319737,"non-metro/urban"
4319752,"non-metro/urban"
4319802,"non-metro/urban"
4320107,"non-metro/urban"
4320206,"non-metro/urban"
4320230,"non-metro/urban"
4320263,"non-metro/urban"
4320305,"non-metro/urban"
4320321,"non-metro/urban"
4320354,"non-metro/urban"
4320404,"non-metro/urban"
4320453,"non-metro/urban"
4320503,"non-metro/urban"
4320552,"non-metro/urban"
4320578,"non-metro/urban"
4320602,"non-metro/urban"
4320651,"non-metro/urban"
4320677,"non-metro/urban"
4320701,"non-metro/urban"
4320800,"non-metro/urban"
4320859,"non-metro/urban"
4320909,"non-metro/urban"
4321006,"non-metro/urban"
4321105,"non-metro/urban"
4321303,"non-metro/urban"
4321329,"non-metro/urban"
4321352,"non-metro/urban"
4321402,"non-metro/urban"
4321451,"non-metro/urban"
4321469,"non-metro/urban"
4321477,"non-metro/urban"
4321493,"non-metro/urban"
4321626,"non-metro/urban"
4321634,"non-metro/urban"
4321709,"non-metro/urban"
4321808,"non-metro/urban"
4321857,"non-metro/urban"
4321907,"non-metro/urban"
4321956,"non-metro/urban"
4322103,"non-metro/urban"
4322152,"non-metro/urban"
4322186,"non-metro/urban"
4322202,"non-metro/urban"
4322251,"non-metro/urban"
4322301,"non-metro/urban"
4322327,"non-metro/urban"
4322343,"non-metro/urban"
4322350,"non-metro/urban"
4322376,"non-metro/urban"
4322400,"non-metro/urban"
4322509,"non-metro/urban"
4322525,"non-metro/urban"
4322533,"non-metro/urban"
4322541,"non-metro/urban"
4322558,"non-metro/urban"
4322608,"non-metro/urban"
4322707,"non-metro/urban"
4322806,"non-metro/urban"
4322855,"non-metro/urban"
4322905,"non-metro/urban"
4323101,"non-metro/urban"
4323200,"non-metro/urban"
4323309,"non-metro/urban"
4323358,"non-metro/urban"
4323408,"non-metro/urban"
4323457,"non-metro/urban"
4323507,"non-metro/urban"
4323606,"non-metro/urban"
4323705,"non-metro/urban"
4323754,"non-metro/urban"
4323770,"non-metro/urban"
5000203,"non-metro/urban"
5000252,"non-metro/urban"
5000609,"non-metro/urban"
5000708,"non-metro/urban"
5000807,"non-metro/urban"
5000856,"non-metro/urban"
5000906,"non-metro/urban"
5001003,"non-metro/urban"
5001102,"non-metro/urban"
5001243,"non-metro/urban"
5001508,"non-metro/urban"
5001904,"non-metro/urban"
5002001,"non-metro/urban"
5002100,"non-metro/urban"
5002159,"non-metro/urban"
5002209,"non-metro/urban"
5002308,"non-metro/urban"
5002407,"non-metro/urban"
5002605,"non-metro/urban"
5002704,"non-metro/urban"
5002803,"non-metro/urban"
5002902,"non-metro/urban"
5002951,"non-metro/urban"
5003108,"non-metro/urban"
5003157,"non-metro/urban"
5003207,"non-metro/urban"
5003256,"non-metro/urban"
5003306,"non-metro/urban"
5003454,"non-metro/urban"
5003488,"non-metro/urban"
5003504,"non-metro/urban"
5003702,"non-metro/urban"
5003751,"non-metro/urban"
5003801,"non-metro/urban"
5003900,"non-metro/urban"
5004007,"non-metro/urban"
5004106,"non-metro/urban"
5004304,"non-metro/urban"
5004403,"non-metro/urban"
5004502,"non-metro/urban"
5004601,"non-metro/urban"
5004700,"non-metro/urban"
5004809,"non-metro/urban"
5004908,"non-metro/urban"
5005004,"non-metro/urban"
5005103,"non-metro/urban"
5005152,"non-metro/urban"
5005202,"non-metro/urban"
5005251,"non-metro/urban"
5005400,"non-metro/urban"
5005608,"non-metro/urban"
5005681,"non-metro/urban"
5005707,"non-metro/urban"
5005806,"non-metro/urban"
5006002,"non-metro/urban"
5006200,"non-metro/urban"
5006259,"non-metro/urban"
5006275,"non-metro/urban"
5006309,"non-metro/urban"
5006358,"non-metro/urban"
5006408,"non-metro/urban"
5006606,"non-metro/urban"
5006903,"non-metro/urban"
5007109,"non-metro/urban"
5007208,"non-metro/urban"
5007307,"non-metro/urban"
5007406,"non-metro/urban"
5007505,"non-metro/urban"
5007554,"non-metro/urban"
5007695,"non-metro/urban"
5007703,"non-metro/urban"
5007802,"non-metro/urban"
5007901,"non-metro/urban"
5007935,"non-metro/urban"
5007950,"non-metro/urban"
5007976,"non-metro/urban"
5008008,"non-metro/urban"
5008305,"non-metro/urban"
5008404,"non-metro/urban"
5100201,"non-metro/urban"
5100250,"non-metro/urban"
5100300,"non-metro/urban"
5100359,"non-metro/urban"
5100409,"non-metro/urban"
5100508,"non-metro/urban"
5100607,"non-metro/urban"
5100805,"non-metro/urban"
5101001,"non-metro/urban"
5101209,"non-metro/urban"
5101258,"non-metro/urban"
5101308,"non-metro/urban"
5101407,"non-metro/urban"
5101704,"non-metro/urban"
5101803,"non-metro/urban"
5101852,"non-metro/urban"
5101902,"non-metro/urban"
5102504,"non-metro/urban"
5102603,"non-metro/urban"
5102637,"non-metro/urban"
5102678,"non-metro/urban"
5102686,"non-metro/urban"
5102694,"non-metro/urban"
5102702,"non-metro/urban"
5102793,"non-metro/urban"
5102850,"non-metro/urban"
5103056,"non-metro/urban"
5103106,"non-metro/urban"
5103205,"non-metro/urban"
5103254,"non-metro/urban"
5103304,"non-metro/urban"
5103353,"non-metro/urban"
5103361,"non-metro/urban"
5103379,"non-metro/urban"
5103437,"non-metro/urban"
5103452,"non-metro/urban"
5103502,"non-metro/urban"
5103601,"non-metro/urban"
5103700,"non-metro/urban"
5103809,"non-metro/urban"
5103858,"non-metro/urban"
5103908,"non-metro/urban"
5103957,"non-metro/urban"
5104104,"non-metro/urban"
5104203,"non-metro/urban"
5104500,"non-metro/urban"
5104526,"non-metro/urban"
5104542,"non-metro/urban"
5104559,"non-metro/urban"
5104609,"non-metro/urban"
5104807,"non-metro/urban"
5105002,"non-metro/urban"
5105101,"non-metro/urban"
5105150,"non-metro/urban"
5105176,"non-metro/urban"
5105200,"non-metro/urban"
5105234,"non-metro/urban"
5105259,"non-metro/urban"
5105309,"non-metro/urban"
5105507,"non-metro/urban"
5105580,"non-metro/urban"
5105606,"non-metro/urban"
5105622,"non-metro/urban"
5106000,"non-metro/urban"
5106158,"non-metro/urban"
5106174,"non-metro/urban"
5106182,"non-metro/urban"
5106190,"non-metro/urban"
5106216,"non-metro/urban"
5106224,"non-metro/urban"
5106232,"non-metro/urban"
5106240,"non-metro/urban"
5106257,"non-metro/urban"
5106265,"non-metro/urban"
5106273,"non-metro/urban"
5106281,"non-metro/urban"
5106299,"non-metro/urban"
5106307,"non-metro/urban"
5106315,"non-metro/urban"
5106372,"non-metro/urban"
5106422,"non-metro/urban"
5106653,"non-metro/urban"
5106703,"non-metro/urban"
5106752,"non-metro/urban"
5106778,"non-metro/urban"
5106802,"non-metro/urban"
5106828,"non-metro/urban"
5106851,"non-metro/urban"
5107008,"non-metro/urban"
5107040,"non-metro/urban"
5107065,"non-metro/urban"
5107107,"non-metro/urban"
5107156,"non-metro/urban"
5107180,"non-metro/urban"
5107198,"non-metro/urban"
5107206,"non-metro/urban"
5107248,"non-metro/urban"
5107263,"non-metro/urban"
5107297,"non-metro/urban"
5107305,"non-metro/urban"
5107354,"non-metro/urban"
5107404,"non-metro/urban"
5107578,"non-metro/urban"
5107602,"non-metro/urban"
5107743,"non-metro/urban"
5107750,"non-metro/urban"
5107768,"non-metro/urban"
5107776,"non-metro/urban"
5107792,"non-metro/urban"
5107859,"non-metro/urban"
5107875,"non-metro/urban"
5107883,"non-metro/urban"
5107909,"non-metro/urban"
5107925,"non-metro/urban"
5107941,"non-metro/urban"
5107958,"non-metro/urban"
5108006,"non-metro/urban"
5108055,"non-metro/urban"
5108105,"non-metro/urban"
5108204,"non-metro/urban"
5108303,"non-metro/urban"
5108352,"non-metro/urban"
5108501,"non-metro/urban"
5108600,"non-metro/urban"
5108808,"non-metro/urban"
5108857,"non-metro/urban"
5108907,"non-metro/urban"
5108956,"non-metro/urban"
5200134,"non-metro/urban"
5200159,"non-metro/urban"
5200209,"non-metro/urban"
5200506,"non-metro/urban"
5200555,"non-metro/urban"
5200829,"non-metro/urban"
5200852,"non-metro/urban"
5200902,"non-metro/urban"
5201108,"non-metro/urban"
5201207,"non-metro/urban"
5201306,"non-metro/urban"
5201454,"non-metro/urban"
5201504,"non-metro/urban"
5201603,"non-metro/urban"
5201702,"non-metro/urban"
5202155,"non-metro/urban"
5202353,"non-metro/urban"
5202502,"non-metro/urban"
5202601,"non-metro/urban"
5202809,"non-metro/urban"
5203104,"non-metro/urban"
5203401,"non-metro/urban"
5203500,"non-metro/urban"
5203575,"non-metro/urban"
5203807,"non-metro/urban"
5203906,"non-metro/urban"
5203939,"non-metro/urban"
5203962,"non-metro/urban"
5204102,"non-metro/urban"
5204201,"non-metro/urban"
5204250,"non-metro/urban"
5204300,"non-metro/urban"
5204409,"non-metro/urban"
5204508,"non-metro/urban"
5204607,"non-metro/urban"
5204656,"non-metro/urban"
5204706,"non-metro/urban"
5204805,"non-metro/urban"
5204854,"non-metro/urban"
5204904,"non-metro/urban"
5204953,"non-metro/urban"
5205000,"non-metro/urban"
5205059,"non-metro/urban"
5205109,"non-metro/urban"
5205406,"non-metro/urban"
5205455,"non-metro/urban"
5205471,"non-metro/urban"
5205521,"non-metro/urban"
5205703,"non-metro/urban"
5205901,"non-metro/urban"
5206305,"non-metro/urban"
5206404,"non-metro/urban"
5206503,"non-metro/urban"
5206602,"non-metro/urban"
5206701,"non-metro/urban"
5206800,"non-metro/urban"
5206909,"non-metro/urban"
5207105,"non-metro/urban"
5207253,"non-metro/urban"
5207352,"non-metro/urban"
5207402,"non-metro/urban"
5207501,"non-metro/urban"
5207535,"non-metro/urban"
5207600,"non-metro/urban"
5207808,"non-metro/urban"
5208103,"non-metro/urban"
5208152,"non-metro/urban"
5208301,"non-metro/urban"
5208509,"non-metro/urban"
5208905,"non-metro/urban"
5209101,"non-metro/urban"
5209150,"non-metro/urban"
5209291,"non-metro/urban"
5209408,"non-metro/urban"
5209457,"non-metro/urban"
5209606,"non-metro/urban"
5209804,"non-metro/urban"
5209903,"non-metro/urban"
5209937,"non-metro/urban"
5209952,"non-metro/urban"
5210109,"non-metro/urban"
5210158,"non-metro/urban"
5210208,"non-metro/urban"
5210307,"non-metro/urban"
5210406,"non-metro/urban"
5210562,"non-metro/urban"
5210604,"non-metro/urban"
5210802,"non-metro/urban"
5210901,"non-metro/urban"
5211008,"non-metro/urban"
5211206,"non-metro/urban"
5211305,"non-metro/urban"
5211404,"non-metro/urban"
5211503,"non-metro/urban"
5211602,"non-metro/urban"
5211701,"non-metro/urban"
5211800,"non-metro/urban"
5211909,"non-metro/urban"
5212006,"non-metro/urban"
5212055,"non-metro/urban"
5212105,"non-metro/urban"
5212204,"non-metro/urban"
5212253,"non-metro/urban"
5212303,"non-metro/urban"
5212600,"non-metro/urban"
5212709,"non-metro/urban"
5212808,"non-metro/urban"
5212907,"non-metro/urban"
5212956,"non-metro/urban"
5213004,"non-metro/urban"
5213087,"non-metro/urban"
5213103,"non-metro/urban"
5213400,"non-metro/urban"
5213509,"non-metro/urban"
5213707,"non-metro/urban"
5213756,"non-metro/urban"
5213772,"non-metro/urban"
5213806,"non-metro/urban"
5213855,"non-metro/urban"
5213905,"non-metro/urban"
5214002,"non-metro/urban"
5214051,"non-metro/urban"
5214101,"non-metro/urban"
5214408,"non-metro/urban"
