"city_code","pop.1rooms","pop.2rooms","pop.3rooms","pop.4rooms","pop.5rooms","pop.6rooms","pop.7rooms","pop.8rooms","pop.9rooms","pop.10plusrooms","pop.room.avg"
2503209,0.66,3.13,5.72,13.63,30.18,14.79,11.28,7.05,4.2,9.35,5.849
2503308,0.19,1.64,3.76,16.03,29.54,24.53,13.09,6.36,2.54,2.32,5.6232
2503407,0.63,2.26,4.45,17.39,32.92,20.88,14.11,4.02,2.43,0.91,5.3984
2503506,0,0.56,4.03,9.93,27.85,28.3,16.94,7.93,2.49,1.96,5.8601
2503555,1.12,2.73,8.17,17.82,27.12,24.81,10.98,5.63,0.77,0.85,5.2416
2503605,0.48,1.2,2.63,15.59,32.74,26.82,12.72,4.64,2.44,0.75,5.5337
2503704,0.67,3.59,8.64,19.93,27.08,18.11,10.04,5.61,2.19,4.14,5.3382
2503753,0.83,4.02,13.7,28.14,32.41,12.63,5.5,1.46,1.31,0,4.6233
2503803,0.49,1.05,4.12,19.81,39.7,23.62,7.71,2.46,0.59,0.45,5.1787
2503902,0.58,1.71,2.89,9.17,22.89,28.45,16.28,9.65,4.79,3.6,6.0477
2504009,0.5,2.56,5.4,11.85,28.61,19.57,12.02,7.77,3.86,7.87,5.8943
2504033,0.42,1.46,8.74,19.35,36.7,16.32,12.01,3.79,0.82,0.4,5.1415
2504074,0.57,1.74,2.35,10.22,19.66,24.82,21.01,12.58,3.38,3.68,6.1413
2504108,0.3,1.78,12.43,23.65,25.98,17.66,11.81,4.06,1.86,0.47,5.082
2504157,0.64,0.41,5.99,15.13,28.61,27.93,10.43,6.5,2.77,1.58,5.5632
2504207,0.42,1.47,5.6,13.16,36.56,19.33,13.71,6.05,2.31,1.39,5.5064
2504306,0.58,0.75,8.15,16.53,31.76,20.29,11.18,4.92,2.8,3.04,5.4641
2504355,0,1.24,8.64,15.13,34.61,23.67,8.4,4.38,2.66,1.26,5.3437
2504405,0.49,0.98,3.55,12.35,27.47,27.48,13.58,7.38,3.67,3.05,5.8236
2504504,0.32,2.39,4.77,14.84,34.77,22.71,12.33,4.2,1.47,2.2,5.4402
2504603,1.05,4.24,7.89,16.9,34.92,15.26,10.31,5.22,2.24,1.97,5.2075
2504702,0.26,0.6,2.99,7.47,22.23,24.93,20.51,11.17,3.23,6.6,6.2904
2504801,0.14,0.8,8.38,19.05,37.99,17.2,6.98,4.81,2.06,2.58,5.2791
2504850,0,1.04,0.81,7.28,21.28,27.76,26.02,8.48,3.74,3.58,6.2603
2504900,0.92,3.4,8.85,13.8,36.22,18.61,12.71,3.49,1.02,0.97,5.18
2505006,0,0.74,3.07,8.34,27.31,30.4,16,8.54,3.1,2.5,5.9622
2505105,0.65,0.49,2.55,9.48,26.34,30.21,14.94,7.42,3.23,4.68,5.9997
2505204,0.51,1.19,4.25,16.97,35.67,24.01,10.33,4.17,1.11,1.79,5.3949
2505238,0.47,3.19,8.53,18.56,33.99,20.66,8.82,3.84,1.25,0.68,5.111
2505279,0.58,1.11,8.4,21.52,33.75,21.47,7.39,2.88,1.38,1.52,5.1404
2505303,0,1.2,4.04,15.73,33.67,25.64,11.66,2.58,2.33,3.13,5.5416
2505352,0,0.95,3.81,10.21,26.79,30.97,15.62,9.07,1.52,1.07,5.8022
2505402,1.39,0.85,5.58,17.79,32.03,25.18,10.74,2.85,1.96,1.63,5.3414
2505501,0.57,4.18,16.89,20.57,30.27,13.07,5.37,4.27,2.2,2.63,4.895
2505600,0.87,1.47,4.78,18.72,29.88,23.77,11.66,4.82,2.36,1.68,5.4327
2505709,0.28,1.22,5.95,15.77,26.27,20.34,15.56,8.01,4.03,2.56,5.7191
2505808,0.32,7.3,15.29,13.12,22.25,18.73,13.33,4.51,1.91,3.25,5.1598
2505907,0.28,1.54,2.9,7.43,36.6,26.29,13.83,8.02,1.91,1.2,5.7268
2506004,0,1.08,4.65,14.64,35.6,23.33,9.02,5.84,2.48,3.36,5.5843
2506103,0.15,1.45,7.74,13.33,26.23,24.57,15.42,5.61,3.83,1.67,5.6215
2506202,0,0.4,0.72,5.35,31.36,22.34,20.82,9.26,4.53,5.22,6.2799
2506251,0.19,3.68,10.31,16.76,28.11,21.77,10.26,5.6,1.71,1.61,5.248
2506301,0.24,1.63,4.41,13.77,35.27,21.43,10.32,6.13,2.84,3.96,5.6318
2506400,0.47,0.98,5.45,13.55,35.32,22.3,13.27,4.99,1.79,1.88,5.511
2506509,0,0.68,2.02,7.67,27.95,23.98,17.43,12.25,4.23,3.77,6.1751
2506608,0.3,0.95,3.9,13.05,26.69,26.42,15.38,8.93,2.03,2.35,5.7894
2506707,0.58,0.33,4.48,16.28,27.78,24.28,14.35,6.77,2.32,2.84,5.6827
2506806,0.4,1.96,6.07,18.66,29.07,23.51,10.75,5.44,2.52,1.6,5.4103
2506905,0.26,1.64,7.71,20.34,35.59,18.23,8,3.23,2.08,2.92,5.2512
2507002,0.56,1.38,6.12,18.18,32.9,21.59,9.65,5.31,1.79,2.53,5.3988
2507101,0.54,1.53,4.84,13.04,41.8,22.61,11.21,2.91,0.6,0.91,5.3119
2507200,0.51,1.74,5.96,13.55,27.63,29.12,11.73,6.32,2.09,1.36,5.5402
2507309,0.27,1,6.3,13.67,29.83,25.86,13.84,5.89,1.81,1.54,5.5585
2507408,0.76,4.01,9.09,19.58,35.49,19.1,6.51,3.52,1.02,0.92,4.9853
2507507,0.29,2.28,5.64,12.11,25,16.67,13.4,9.16,5.5,9.94,6.1121
2507606,0.33,1.69,7.34,14.26,35.31,25.2,9.11,3.31,1.93,1.52,5.3334
2507705,0.57,1.23,3.77,12.87,30.7,24.56,13.38,7.66,3.08,2.19,5.7124
2507804,0.29,1.57,3.21,9.32,26.58,27.98,16.15,9.29,3.44,2.17,5.9115
2507903,0.51,2.82,8.58,19.17,38.79,16.21,7.53,4.13,1.69,0.56,5.0634
2508000,0,0,2.22,8.71,26.19,30.89,19.37,8.09,2.52,2.01,6.0088
2508109,0.59,4.12,11.9,18.02,30.86,20.5,8.21,3.68,1.35,0.76,5.0057
2508208,0.23,0.3,2.86,12.82,41.34,27.1,10.05,3.17,1.26,0.87,5.4574
2508307,0.56,1.44,3.46,12.78,35.22,19.3,13.59,6.48,3.13,4.04,5.7238
2508406,0.75,1.53,7.45,23.14,27.76,24.83,8.31,3.67,1.15,1.41,5.1848
2508505,0.11,1.28,3.61,8.19,26.55,30.09,18.06,7.53,2.77,1.81,5.8924
2508554,0.27,0.81,2.09,19.2,38.39,22.92,7.97,3.58,2.74,2.03,5.4382
2508604,1.22,3.05,4.35,12.92,37.19,21.99,9.65,6.34,0.93,2.36,5.4018
2508703,1.03,1.26,6.88,12.52,30.07,25,14.12,5.01,2,2.11,5.5264
2508802,0.2,3.39,4.48,17.61,31.42,21.25,13.15,4.76,2.06,1.69,5.4103
2508901,0.87,1.96,5.31,13.51,35.75,22.34,9.14,4.93,3.27,2.91,5.495
2509008,0.14,1.14,5.23,10.52,25.83,32.39,14.3,7.36,2.24,0.85,5.7132
2509057,0.32,2.88,12.64,22.74,32.89,16.68,7.18,2.42,0.87,1.37,4.9064
2509107,0,2.07,6.49,20.96,34.6,21.47,9.6,3.2,1.34,0.28,5.1693
2509156,0.51,1.62,4.71,19.54,33.61,23.2,8.96,4.84,2.09,0.92,5.3274
2509206,0.38,1.9,3.21,14.18,39.08,26.94,10.09,1.6,1.49,1.15,5.3591
2509305,1.07,3.16,6.87,12.91,40.75,18.07,9.9,4.5,1.47,1.31,5.2344
2509339,0.31,1.23,7.15,10.41,28.87,26.3,15.5,7.23,1.38,1.64,5.6317
2509370,0,3.01,10.79,21.28,35.7,21.45,3.88,3.23,0.66,0,4.8965
2509396,0.41,1.05,1.49,8.47,26.94,30.02,18.16,8.81,2.58,2.08,5.973
2509404,0.32,1.5,6.35,13.89,33.64,24.79,13.08,4.42,0.75,1.25,5.4104
2509503,0.23,0.38,2.44,6.24,27.24,29.57,18.01,7.96,4.52,3.4,6.1132
2509602,0.2,0.78,4.26,15.63,37,25.23,10.21,3.34,1.97,1.37,5.4306
2509701,0.49,0.65,3.23,8.51,23.73,27.15,15.97,10.89,4.95,4.44,6.1493
2509800,1.12,3,4.96,17.34,34.17,24.05,9.26,2.6,2.21,1.28,5.2482
2509909,0.71,1.97,6.94,11.59,29.69,25.73,12.12,5.89,3.78,1.57,5.5634
2510006,0.42,1.05,5.25,22.13,34.9,21.03,9.18,3.13,1.04,1.87,5.2483
2510105,0.23,0.58,2.56,10.78,26.62,26.02,15.57,9.44,4.88,3.31,6.0294
2510204,0.76,0.17,2.03,12.11,32.67,31.17,12.22,6.68,1.29,0.88,5.6539
2510303,0,0,1.53,6.43,29.57,26.56,17.85,10.22,3.41,4.43,6.1922
2510402,1.12,1.8,7.25,18.69,26.18,22.49,12.51,4.78,3.89,1.3,5.4089
2510501,0.4,0.69,2.05,8.13,24.58,26.92,17.9,9.65,4.69,4.99,6.1948
2510600,0.43,1.4,2.59,7.85,24.7,24.85,20.58,8.97,4.4,4.24,6.1282
2510659,0.25,0.96,2.72,3.31,27.3,27.55,18.46,10.89,3.4,5.16,6.2391
2510709,0.28,1.8,8.86,12.49,20.26,26.92,17.11,6.14,4.11,2.02,5.6932
2510808,0.51,2.8,7.31,16.21,26.62,18.06,11.69,7,3.55,6.25,5.6662
2510907,0.87,2.83,10.77,15.67,34.54,20.76,7.65,3.81,1.84,1.27,5.1207
2511004,0.3,2.59,3.3,13.91,32.26,25.57,13.32,5.5,1.24,2.02,5.5434
2511103,0.14,0.59,2.14,8.12,25.69,24.6,17.51,10.67,5.2,5.34,6.244
2511202,0.97,3.9,10.62,15.71,33.36,19.36,9.09,3.51,1.57,1.9,5.1127
2511301,0.26,3.42,8.58,20.31,28.45,19.54,11.07,4.17,1.58,2.62,5.2484
2511400,0,0.93,2.63,10.58,30.01,25.36,15.45,6.83,4.19,4.02,5.9498
2511509,0.85,1.45,6.83,18.08,41,19.62,6.41,3.19,1.77,0.81,5.137
2511608,0.55,0.7,7.61,13.32,30.06,23.36,15,5.26,2.6,1.56,5.546
2511707,0.21,3.03,8.18,20.9,41.55,19.68,4.17,1.57,0.34,0.38,4.8885
2511806,0.78,1.77,5.22,14.32,35.56,21.86,12.67,4.59,2.09,1.13,5.4174
2511905,1.7,4.04,8.83,16.99,38.1,18.4,6.32,3.44,1.3,0.87,4.9729
2512002,0.43,1.03,3.01,9.77,27.08,25.99,15.85,9.66,4.37,2.83,5.978
2512036,0.65,1.51,5.03,19.57,24.34,23.63,14.92,7.59,2.11,0.66,5.5127
2512077,0,1.09,6.65,17.83,26.42,27.55,11.2,6.4,2.39,0.48,5.4676
2512101,0.55,1.65,7.18,20.86,30.5,17.8,9.97,5.15,3.96,2.38,5.3856
2512200,0.29,1.53,3.14,7.33,22.57,28.44,19.59,7.52,6.99,2.59,6.1168
2512309,0,0.71,1.71,7.41,22.12,31.1,19.57,10.17,3.74,3.47,6.201
2512408,0.21,1.68,3.24,9.3,32.84,25.78,13.48,9.03,2.79,1.64,5.7748
2512507,0.09,1.27,4.62,12.78,34.79,25.23,11.92,5.26,2.47,1.56,5.5629
2512606,0.91,1.82,5.76,21.93,26.34,22.43,11.45,3.71,3.24,2.42,5.3902
2512705,0.19,0.88,6.68,12.55,28.22,23.16,13.95,7.4,3.11,3.86,5.7569
2512721,0.57,0.92,3.95,6.41,32.56,28.13,16.25,5.93,3.38,1.89,5.8199
2512747,0,0.35,2.13,6.63,36.24,22.46,16.27,10.5,2.88,2.53,5.9868
2512754,0.24,2.08,3.68,12.1,35.01,23.87,13.51,6.39,2.06,1.07,5.5704
2512762,0.63,0.96,3.25,10.37,43.64,24.22,11.1,3.45,1.38,1,5.4502
2512788,0.4,2.06,3.39,7.86,34.79,25.56,13.26,5.99,2.6,4.1,5.7858
2512804,0.9,1.74,11.5,19.44,34.58,18.67,9.21,2.09,0.76,1.1,5.0059
2512903,0.7,2.51,7.18,13.68,38.92,22.29,7.95,4.4,1.01,1.35,5.2376
2513000,0.97,2.11,3.92,16.12,27.24,20.18,16.4,6.94,4.35,1.78,5.6598
2513109,0.12,2.88,10.19,18.75,30.4,21.49,10.97,3.9,0.66,0.63,5.1262
2513158,0.91,1.41,4.95,15.5,30.23,27.52,11.44,5.07,2.41,0.55,5.4468
2513208,0,2.13,6.56,15,30.44,21.81,11.49,7.92,2.87,1.78,5.5442
2513307,0.67,1.51,4.16,18.81,32.73,20.85,11.27,4.4,2.36,3.22,5.4769
2513356,0,0.35,6.12,17.32,26.25,29.47,12.51,4.65,1.98,1.35,5.525
2513406,0.11,0.89,3.15,12.66,30.28,23.49,14.55,7.03,2.66,5.19,5.8825
2513505,0.16,1.16,4.41,14.03,32.64,27.61,11.08,6.08,1.69,1.13,5.534
2513604,0,0.33,1.65,13.46,31.86,27.52,14.46,5.91,2.21,2.6,5.7826
2513653,0.16,0.15,3.25,12.25,34.31,27.6,13.11,5.64,2.72,0.81,5.6583
2513703,0.68,2.41,6.65,15.76,33.69,22.05,10.83,4.57,1.68,1.7,5.3373
2513802,0,0.62,1.92,9.54,31.49,31.69,15.83,5.03,3.05,0.83,5.7955
2513851,0.32,1.27,0.6,6.27,15.9,15.3,26.17,10.61,11.49,12.05,6.9302
2513901,0.47,3,8.88,20.54,34.8,14.22,8.91,3.56,2.5,3.13,5.1924
2513927,0.19,0.49,6.42,19.48,45.78,15.07,8.33,2.27,0.99,0.97,5.1275
2513943,0.58,0.15,1.73,4.27,21.19,35.4,18.42,10.87,3.35,4.05,6.2805
2513968,0,2.32,5.84,22.03,26.99,21.89,9.34,6.82,2.07,2.71,5.4224
2513984,0.29,0.6,5.32,14.78,32.31,24.38,13.29,5.81,1.46,1.76,5.5465
2514008,0.24,1.39,1.32,6.73,20.86,20.73,19.39,15.31,7.89,6.16,6.534
2514107,1.25,1.88,4.54,12.67,21.98,25.61,16.05,8.1,3.3,4.62,5.8592
2514206,0.92,1.9,8.25,24.44,35.61,18.1,6.43,1.82,1.98,0.54,4.9667
2514305,0,0.76,4.69,15.91,31.84,23.04,13.89,5.99,2.5,1.38,5.5812
2514404,0.55,1.26,3,12.47,28.97,27.28,15.69,6.1,3,1.69,5.7301
2514453,0.49,1.74,4.7,14.72,39.51,25.39,9.97,2.4,0.51,0.57,5.2612
2514503,0.47,1.7,7.37,20.01,28.47,23.49,8.49,5,2.55,2.45,5.3619
2514552,0.3,0.77,2.84,7.79,18.96,28.54,21.08,9.92,5.25,4.54,6.2713
2514602,1.21,1.89,5.61,14.69,32.15,23.9,14.52,3.59,1.54,0.91,5.3805
2514651,2.6,2.89,7.12,15.07,31.06,21.84,9.65,6.55,1,2.2,5.2731
2514701,0.29,0.78,2.21,12.78,19.18,25.36,17.89,9.94,5.98,5.59,6.2213
2514800,0,0.24,1.14,6.91,21.77,29.42,24.66,9.72,3.78,2.35,6.2481
2514909,0.24,0.99,4,10.63,26.16,20.19,15.96,10.69,4.78,6.36,6.1254
2515005,1.04,2.63,7.09,14.09,40.51,20.88,7.87,3.51,1.53,0.84,5.171
2515104,0.49,0.6,3.7,9.22,38.49,25.83,12.43,5.85,2.22,1.18,5.6269
2515203,0.3,0.55,1.15,6.34,24.85,29.55,17.91,10.55,4.29,4.51,6.2524
2515302,0.45,3.08,7.5,17.58,31.96,19.57,9.11,5.94,2.52,2.28,5.3342
2515401,0.24,0.4,4.94,12.9,28.92,24.12,15.37,7.22,2.57,3.32,5.7846
2515500,0.55,0.58,2.24,9.01,27.99,26.03,16.61,7.4,4.03,5.57,6.0804
2515609,0.34,0,1.04,14.41,38.04,24.23,12.75,3.54,2.13,3.51,5.6852
2515708,0,1.68,6.71,13.1,30.04,28.3,14.71,2.46,2.04,0.95,5.464
2515807,0.49,1.07,6.58,21.54,32.29,23.15,8.62,3.3,1.54,1.41,5.2358
2515906,0.37,0.84,4.41,9.29,27.46,27.77,14.31,8.5,3.31,3.74,5.9172
2515930,0.26,0.67,0.86,9.38,43.2,27.68,11.85,4.32,0.89,0.89,5.582
2515971,0.33,3.4,6.07,20.72,33.81,18.54,10.56,3.91,1.2,1.45,5.1901
2516003,0.29,1.06,4.68,13.07,27.18,22.08,15.33,9.62,2.95,3.73,5.8523
2516102,0.27,0.53,3.35,9.61,30.68,24.48,14.73,7.81,4.39,4.16,5.968
2516151,0,0.48,1.63,6.25,26.39,30.23,16.14,12.91,4.63,1.34,6.1551
2516201,1.23,3.41,9.41,20.62,31.44,15.38,8.74,4.12,2.21,3.43,5.1657
2516300,0.31,1.2,2.38,8.07,30.64,28,14.22,7.92,4.01,3.25,5.9482
2516409,0.36,1.62,5.55,19.19,31.74,21.34,10.08,6.6,2.43,1.08,5.3978
2516508,0.24,0.94,3.29,10.49,23.46,27.32,18.1,8.66,3.04,4.46,6.0311
2516607,0.23,0.81,2.2,6.56,26.77,37.67,15.38,6.53,1.96,1.89,5.91
2516706,0.52,0.6,2.82,11.59,32.95,26.61,13.43,6.82,2.64,2.01,5.7338
2516755,0.51,1.62,2.3,10.43,25.73,24.93,16.64,9.35,4.11,4.37,6.0257
2516805,0.46,0.98,7.75,17.32,34.45,23.62,8.82,4.31,0.82,1.46,5.2712
2516904,0.43,1.91,5.99,18.2,29.12,20.61,11.69,6.78,3.02,2.25,5.5003
2517001,0.31,1.49,5.36,16.24,26.3,24.7,14.23,5.25,3.37,2.74,5.6337
2517100,1.03,1.34,2.1,15.02,22.61,23.58,15.97,8.48,3.32,6.54,5.9953
2517209,1.14,2.35,10.34,30.96,24.16,17.48,8.41,3.4,1.1,0.66,4.8895
2517407,0.28,0.96,2.95,7.34,26.57,29.57,19.21,6.4,3.65,3.06,5.998
2600054,0.41,3.01,5.82,14.03,31.84,22.94,12.43,5.77,2.41,1.34,5.4511
2600104,0.24,0.42,2.76,9.72,30.13,28.85,14.41,6.63,2.83,4.01,5.9147
2600203,0.54,2.45,7.2,13.44,27.15,23.15,15.82,5.86,3.02,1.38,5.5405
2600302,0.7,1.9,3.96,14.81,37.93,25.15,9.15,3.77,1.48,1.16,5.353
2600401,1.81,3.57,5.68,18.96,33.05,20.74,10.95,3.04,1.13,1.08,5.1346
2600500,0.48,1.42,4.71,17.2,33.04,22.67,11.07,5.07,2.07,2.26,5.4675
2600609,0.79,1.7,3.44,13.23,32.87,24.96,12.84,4.75,2.02,3.41,5.617
2600708,1.3,2.56,5.48,11.64,35.46,24.63,10.8,5.19,1.51,1.42,5.3941
2600807,0.81,4.18,7.73,17.57,35.1,19.82,8.77,3.29,0.61,2.11,5.1136
2600906,1.85,5.28,7.14,18.48,32.06,23.72,7.33,2.89,0.63,0.62,4.9667
2601003,0.68,1.49,3.97,10.76,29.35,30.49,12.55,4.87,3.02,2.81,5.7039
2601052,2.02,3.49,7.55,10.39,39.32,20.61,10.86,3.73,1.61,0.42,5.1802
2601102,1.25,3.87,8.53,19.07,24.43,22.48,10.09,5.26,1.83,3.19,5.2897
2601201,0.26,1.37,4.55,11.97,28.98,25.04,12.67,7.54,3.58,4.04,5.813
2601300,0.71,1.92,3.52,9.5,36.82,29.22,11.67,3.73,0.89,2.02,5.5227
2601409,1.31,3.78,6.11,16.09,35.74,19.49,8.89,5.37,1.78,1.45,5.2291
2601508,0.5,2.29,5.79,14.92,36.26,24.97,8.96,3.4,1.35,1.56,5.3092
2601607,2.45,6.44,9.95,16.04,19.29,19.04,11.47,6.43,3.98,4.9,5.3658
2601706,0.28,2.02,5.71,12.79,34.91,24.8,10.41,4.91,1.9,2.27,5.4791
2601805,0.47,1.21,4.35,15.56,31.89,22.08,14.24,5.9,1.79,2.5,5.581
2601904,0.31,1.94,6.35,19.37,38.07,18.35,7.77,3.49,1.93,2.42,5.2505
2602001,0.59,2.24,7.09,21.22,26,22.14,10.04,5.57,2.38,2.74,5.3772
2602100,0.29,1.37,3.02,15.6,30.68,26.39,11.1,5.61,1.71,4.24,5.666
2602209,0.64,1.14,3.74,10.89,37.07,24.98,11.76,6.16,1.65,1.97,5.5908
2602308,0.84,0.97,7.18,16.5,34.78,21.82,9.94,4.05,2.05,1.88,5.3437
2602407,1.01,0.94,2.51,13.26,29.93,28.49,14.13,6.52,2.15,1.06,5.6507
2602506,0.14,1.09,3.05,9.39,29.73,25.05,19.56,6.2,3.63,2.15,5.8867
2602605,1.33,3.32,6.56,18.31,33,21.84,8.49,4.04,1.67,1.45,5.1821
2602704,1.05,2.19,3.28,11.93,38.43,24.3,14.04,2.31,1.27,1.19,5.4103
2602803,0.79,1.7,6.03,17.98,30.74,22.55,11.8,4.96,2.15,1.29,5.3773
2602902,0.77,3.45,6.11,14.59,37.78,20.42,10.5,3.87,1.48,1.02,5.2376
2603009,0.88,3.02,6.84,18.17,31.66,18.76,8.93,6.62,1.75,3.37,5.359
2603108,0.31,1.75,4.35,13.92,35.03,25.36,11.95,4.24,1.42,1.67,5.469
2603207,0,0.34,5.8,14.79,37.46,20.87,12.84,4.24,1.59,2.06,5.4847
2603306,0.35,1.18,2.58,8.03,28.76,28.77,17.37,8.41,2.52,2.02,5.9074
2603405,0.37,2.09,6.65,10.87,23.89,23.87,18.55,7.49,3.98,2.23,5.7854
2603454,0.57,2.35,5.91,13.7,33.11,24.06,10.35,5.19,2.25,2.49,5.4683
2603504,0.48,1.79,3.74,12.58,44.02,19.95,9.12,4.16,1.88,2.29,5.4234
2603603,0.51,2.27,6.11,9.83,27.77,27.38,14.48,5.65,2.31,3.69,5.7008
2603702,0.19,1.79,11.13,14.12,24.69,23.64,12.35,6.32,2.39,3.37,5.5115
2603801,0.11,1.06,4.5,10.74,30.38,28.92,13.47,6.16,2.84,1.8,5.7124
2603900,0.1,0.67,3.84,10.29,29.47,29.27,16.2,5.39,2.61,2.15,5.786
2603926,1.03,5.49,9.18,19.71,19.13,23.25,10.61,7.96,1.64,2,5.2625
2604007,0.55,1.78,4.6,10.65,26.73,21.94,16.28,8.96,3.77,4.75,5.9287
2604106,0.85,3.3,7.68,17.59,32.81,17.62,8.66,4.94,2.64,3.9,5.3352
2604155,0.29,0.63,4.49,13.66,27.08,25.61,17.18,7.13,1.77,2.17,5.7365
2604205,2,3.6,5.84,13.72,29.17,22.73,12.61,4.67,2.67,2.99,5.4339
2604304,0.38,2.36,5.74,24.4,30.21,21.67,8,4.44,1.2,1.6,5.1931
2604403,0.56,2.25,7.98,11.98,38.18,24.37,9.93,3.24,0.88,0.63,5.2369
2604502,0.42,2.26,5.95,11.84,45.41,19.53,9.05,3.23,1.36,0.96,5.2541
2604601,0.21,3.62,8.28,12.61,28.67,22.68,13.26,6.17,2.87,1.63,5.4647
2604700,0.14,1.23,4.41,15.47,31.18,23.97,13.18,5.38,2.09,2.96,5.6114
2604809,0.95,1.99,5.59,10.46,37.51,24.85,12.47,3.51,1.9,0.75,5.4016
2604908,0.5,0.74,4.73,12.5,29.57,26.1,13.42,7.36,2.88,2.2,5.7136
2605004,0.26,1.22,3.77,13.78,43.98,23.63,6.72,3.76,1.53,1.35,5.352
2605103,0,0.18,3.01,11.32,27.19,28.39,14.91,7.44,4.36,3.19,5.9599
2605152,0.53,2.53,7.2,12.17,22.7,20.02,14.64,11.97,4.83,3.4,5.852
2605202,1.12,3.3,5.99,13.72,36.69,22.27,9.68,4.18,1.75,1.28,5.2739
2605301,1.07,2.35,6.74,19.79,27.11,22.06,10.59,5.02,2.81,2.46,5.3724
2605400,0.78,0.98,4.16,10.99,46.68,22.14,9.11,2.74,0.92,1.5,5.3439
2605459,0.32,12.72,15.63,15.26,17.83,14.43,11.78,3.97,2.67,5.38,5.0147
2605509,2.79,4.07,6.31,12.73,28.1,23.43,13.99,6.56,0.29,1.73,5.3218
2605608,0.31,0.8,4.87,10.8,27.28,27.56,13.91,7.94,4.73,1.79,5.8284
2605707,1.1,3.26,5.19,11.75,22.06,23.27,15.27,8.71,4.62,4.77,5.8596
2605806,0.25,0.48,3.88,11.54,29.43,28.92,15.15,5.73,2.12,2.49,5.7555
2605905,0.83,3.11,6.99,13.87,36.25,20.86,10.95,3.8,1.31,2.03,5.2905
2606002,0.21,1.25,3.46,9.05,30.92,22.78,13.65,8.19,3.9,6.59,6.0264
2606101,0.24,2.56,5.03,18.69,40.36,21.02,8.19,2.11,0.52,1.27,5.1472
2606200,1.15,2.56,5.51,12.4,32.32,21.82,13.1,6.27,2.68,2.19,5.528
2606309,0.47,0.98,5.43,16.35,22.99,22.3,14.68,10.03,4.45,2.33,5.7922
2606408,0.58,2.39,7.18,16.01,37.59,19.44,8.74,4.07,1.94,2.06,5.2733
2606507,0.22,1.38,3.43,20.55,29.31,20.81,12.26,7.36,2.64,2.05,5.5584
2606606,0.26,1.29,4.74,15.77,27.37,25.35,13.24,6.61,2.95,2.41,5.653
2606705,0.36,1.9,4.74,14.95,34.86,24.25,10.02,5.38,1.24,2.31,5.4542
2606804,0.93,2.65,5.67,11,35.57,22.7,12.62,5.44,1.79,1.64,5.4566
2606903,0.64,1.15,3.75,7.43,22.67,28.65,19.12,6.91,4.55,5.13,6.1053
2607000,1.5,2.21,4.59,15.02,29.75,23.38,12.69,5.7,3,2.16,5.5183
2607109,0,0.37,2.17,7.15,17.87,30.67,24.52,8.77,5.56,2.93,6.3036
2607208,1.21,4.94,7.68,15.16,32.6,19.77,10.38,4.91,1.95,1.39,5.1978
2607307,0.72,2.04,9.41,23.11,29.56,21.25,7.26,3.78,0.92,1.95,5.0961
2607406,2.59,2.11,3.31,9.69,36.96,18.62,11.75,6.51,5.9,2.56,5.6505
2607505,0.46,2.14,6.11,16.55,28.72,25.79,10.84,4.78,2.32,2.31,5.4571
2607604,1.79,3.87,6.83,14.65,43.53,14.74,7.36,3.82,0.98,2.43,5.0991
2607653,0.27,4.5,9.34,14.63,28.49,21.15,11.86,4.68,2.69,2.39,5.3373
2607703,0.47,0.81,2.73,11.48,26.59,23.16,17.12,10.15,2.99,4.49,6.0096
2607752,1.95,4.05,7.05,15.69,39,14.63,10,3.47,2.36,1.79,5.1364
2607802,2.6,1.68,4.74,8.3,32.25,29.28,14.56,3.49,1.05,2.06,5.502
2607901,0.58,3.03,6.65,13.89,33.5,19.13,11.06,5.77,3.03,3.37,5.4898
2607950,1.24,4.24,7.29,15.69,30.56,23.76,9.93,4.26,1.93,1.09,5.2157
2608008,0.35,1.69,4.48,15.1,35.46,25.11,10.05,4.64,1.58,1.54,5.4262
2608057,0.55,2.36,6.28,10.09,22.1,23.58,17.03,9.29,3.94,4.78,5.9324
2608107,0.25,1.1,3.45,19.75,32.9,27.66,9.32,3.01,2.17,0.39,5.3501
2608206,0.84,3.26,5.23,13.32,32.22,24.38,13.15,4.48,1.7,1.42,5.411
2608255,0.38,1.07,4.64,12.76,30.34,27.67,13.06,6.61,1.84,1.63,5.6236
2608305,0.22,0.94,3.82,14.75,29.56,24.74,12.2,8.63,2.23,2.92,5.7251
2608404,0.36,1.78,4.06,11.14,29.19,28.09,15.15,5.63,2.23,2.36,5.6991
2608453,0.82,1.8,5.18,10.31,28.41,26.94,16.29,5.51,2.45,2.29,5.6795
2608503,0.16,1.93,1.99,8.03,26.33,28.25,20.27,8.96,2.77,1.32,5.9496
2608602,0,0.47,3.45,10.7,29.74,27.05,14.62,7.92,3.58,2.48,5.8781
2608701,0.51,2.02,5.53,15.9,33.13,25.05,9.45,4.9,1.76,1.75,5.3938
2608750,0.32,4.57,6.42,12.4,36.87,20.65,9.48,4.07,2.55,2.67,5.3514
2608800,0.59,1.58,3.04,9.58,37.39,26.45,11.26,5.4,1.99,2.73,5.6407
2608909,0.35,1.89,4.96,12.09,31.94,24.21,12.93,6.81,2.23,2.6,5.6339
2609006,0.95,0.98,4.53,12.36,36.84,24.07,11.78,4.8,2.24,1.44,5.4998
2609105,0.81,0.52,2.15,6.93,32.76,32.43,13.74,6.67,2.12,1.86,5.8162
